Video #,Cell,Track,global_D,global_alpha,trapping_score_mean,trapping_score_max,frac_high_score_windows,geometry_trapping_score_mean,geometry_trapping_score_max,frac_high_geometry_windows,frac_supported_high_score_windows,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,n_diffusive_bursts_ge_min,diffusive_burst_demoted,persistent_trapping,persistent_intervals,temporal_track_score,trap_prob_mean,constrained_prob_mean,bound_prob_mean,trap_entry_rate,trap_exit_rate,state_switch_rate,mean_trap_dwell_frames,max_trap_dwell_frames,mean_trap_dwell_s,max_trap_dwell_s,classification
1,1,180,0.4841854451712701,4.9697047048025436e-21,-167.21507626438384,2.467244126430528,0.5697674418604651,-167.61543937881734,2.0618063332810017,0.5697674418604651,0.5697674418604651,0.0,0.15625,0.84375,0.0,0.0,False,True,1622 - 1683;1690 - 1707,3.95201800409354,0.9995802665602866,0.1549017846651269,0.8446784818951597,0.0,0.0,0.05263157894736842,96.0,96.0,0.96,0.96,trapping_like
1,1,184,0.004147963032360382,0.39568908259271085,1.3912948628285726,2.7616192241212336,0.49166666666666664,0.9907682195473819,2.3561814309717075,0.49166666666666664,0.49166666666666664,0.0,0.16923076923076924,0.8307692307692308,0.0,0.0,False,True,1745 - 1808;1811 - 1853,5.304071288908975,0.9995493783817282,0.1670604876431549,0.8324888907385731,0.0,0.0,0.05426356589147287,130.0,130.0,1.3,1.3,trapping_like
1,1,189,11.856319212324948,0.09562553666321641,-6080.214599372454,2.1499090040893982,0.043478260869565216,-6080.6161687268,1.7444712109398723,0.043478260869565216,0.043478260869565216,0.0,0.2727272727272727,0.7272727272727273,0.0,0.0,False,False,,1.4446134648235742,0.9986019296471486,0.2713766766414774,0.7272252530056712,0.0,0.0,0.0625,33.0,33.0,0.33,0.33,mixed
1,1,191,3.816408829765546,1.7605041887338025e-14,-3247.8499626691137,-1894.565433991546,0.0,-3248.254297344414,-1894.9697686668467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.7355619059599734,0.9966919937381286,0.9943002466746589,0.002391747063469416,0.0,0.0,0.0,15.0,15.0,0.15,0.15,mixed
1,1,193,0.016130432328214442,0.5954114290559517,0.0383525583467942,0.5775072057725218,0.0,-0.3618611059749011,0.19200687505813224,0.0,0.0,0.0,0.8095238095238095,0.19047619047619047,0.0,0.0,False,False,,0.9619043205307345,0.9971040956069236,0.7966579861323901,0.20044610947453353,0.0,0.0,0.1,21.0,21.0,0.21,0.21,mixed
1,1,196,1.5871870305988296,0.08217558613895719,-1050.4055758088607,1.072808601246991,0.0,-1050.8099104841615,0.6684739259462106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,1.4918002321760042,0.997805009806554,0.9959613858446299,0.0018436239619238344,0.0,0.0,0.0,34.0,34.0,0.34,0.34,mixed
1,1,204,0.011485669889102814,0.5009152437789518,0.3440972825326482,1.5331693649916707,0.025,-0.0495433427642872,1.1377646476287397,0.025,0.025,0.0,0.46,0.54,0.0,0.0,False,False,,2.113218844309305,0.9985272062438416,0.4543401532066486,0.544187053037193,0.0,0.0,0.12244897959183673,50.0,50.0,0.5,0.5,mixed
1,1,206,0.0010365364621840794,7.376988665526952e-13,1.6536703027674373,1.6536703027674373,1.0,1.2493356274666567,1.2493356274666567,1.0,1.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.5761088672013877,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,mixed
1,1,208,0.006288971129370612,0.008905146314439132,-3.592441842178532,-3.592441842178532,0.0,-3.9967765174793124,-3.9967765174793124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.5761088672013877,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,mixed
1,1,214,0.007810159515734816,0.3444869958283256,0.10114529283744172,1.1563012993862722,0.0,-0.2957489254905887,0.7608892598767233,0.0,0.0,0.0,0.6363636363636364,0.36363636363636365,0.0,0.0,False,False,,1.436568781152183,0.998137562304366,0.6235614035882068,0.3745761587161592,0.0,0.0,0.125,33.0,33.0,0.33,0.33,mixed
1,1,216,0.002382283385377896,0.2681719124176929,1.521075090771275,2.5964247297902796,0.6666666666666666,1.1211767245949684,2.1909869366407535,0.6666666666666666,0.6666666666666666,0.0,0.2702702702702703,0.7297297297297297,0.0,0.0,False,True,2136 - 2163,1.6013715915702686,0.9991446982920524,0.2676509497367434,0.731493748555309,0.0,0.0,0.08333333333333333,37.0,37.0,0.37,0.37,trapping_like
1,1,223,0.040491999530518394,0.8162822717267126,-0.0651580523446694,-0.05317384491616406,0.0,-0.46058607257943734,-0.4486251680227691,0.0,0.0,0.0,0.25,0.75,0.0,0.0,False,False,,0.6054869040331781,0.9979056262481744,0.24881594912908112,0.7490896771190932,0.0,0.0,0.09090909090909091,12.0,12.0,0.12,0.12,mixed
1,1,227,6.82852310746543,8.507568960189442e-17,-5743.805550838519,-3466.729966063057,0.0,-5744.198837157929,-3467.1253117788283,0.0,0.0,0.0,0.5789473684210527,0.42105263157894735,0.0,0.0,False,False,,0.881164548180141,0.9974932377744232,0.5755098471350333,0.42198339063939005,0.0,0.0,0.1111111111111111,19.0,19.0,0.19,0.19,mixed
1,1,233,1.2316556334429276,0.01404328803517666,-855.5086337481504,2.8366941264239753,0.44607843137254904,-855.9070283638245,2.4312563332744492,0.44607843137254904,0.44607843137254904,0.0,0.20093457943925233,0.7990654205607477,0.0,0.0,False,True,2446 - 2464;2515 - 2590;2598 - 2658,8.641793265451502,0.9995623098189252,0.19793534227874587,0.8016269675401794,0.0,0.0,0.07981220657276995,214.0,214.0,2.14,2.14,trapping_like
1,1,241,0.071935624821386,0.774241665667173,-1.2598446733355513,-0.8072872276274639,0.0,-1.6641793486363319,-1.2116219029282445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.6558632427244084,0.9963855763579077,0.9938429290073054,0.002542647350602359,0.0,0.0,0.0,13.0,13.0,0.13,0.13,mixed
1,1,242,2.82694846806321,9.106332879886141e-15,-1636.1495273444946,1.446288793055758,0.14285714285714285,-1636.5538620197951,1.0419541177549774,0.14285714285714285,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,False,False,,0.815224520091584,0.9969263129104405,0.9946499601841393,0.0022763527263012667,0.0,0.0,0.0,17.0,17.0,0.17,0.17,mixed
1,1,247,3.4153877816892373,1.0840548814589493e-14,-2993.8316653967076,-1320.5985261673036,0.0,-2994.2306297840273,-1320.9939669655719,0.0,0.0,0.0,0.65,0.35,0.0,0.0,False,False,,0.9285716074094443,0.9981420186466401,0.6482977239424932,0.3498442947041468,0.0,0.0,0.05263157894736842,20.0,20.0,0.2,0.2,mixed
