distance_to_NLS_centroid,distance_to_H2B_centroid,distance_to_MCM2_Bound_centroid,nearest_control_class,nearest_control_distance,control_outlier_score
3.961054274402748,2.0690758998492567,0.9945433477771797,MCM2_Bound,0.9945433477771797,0.9945433477771797
3.9643895530252764,2.0647247242615094,0.9563164603005357,MCM2_Bound,0.9563164603005357,0.9563164603005357
4.519088540434432,2.614705149724246,0.8785741385783722,MCM2_Bound,0.8785741385783722,0.8785741385783722
3.9920371109578103,2.053421831897596,0.7269551354406723,MCM2_Bound,0.7269551354406723,0.7269551354406723
3.986526206207465,2.053531731666229,0.7651820229173162,MCM2_Bound,0.7651820229173162,0.7651820229173162
3.953250031779305,2.086281691318689,1.1092240102071114,MCM2_Bound,1.1092240102071114,1.1092240102071114
3.953250031779305,2.086281691318689,1.1092240102071114,MCM2_Bound,1.1092240102071114,1.1092240102071114
3.961054274402748,2.0690758998492567,0.9945433477771797,MCM2_Bound,0.9945433477771797,0.9945433477771797
4.936624619202371,3.145850489134101,1.6431118881112505,MCM2_Bound,1.6431118881112505,1.6431118881112505
4.017643912012289,2.0600877906659787,0.5740475855340965,MCM2_Bound,0.5740475855340965,0.5740475855340965
4.162579166145265,2.1824888499072417,0.0006442733844378434,MCM2_Bound,0.0006442733844378434,0.0006442733844378434
3.9643895530252764,2.0647247242615094,0.9563164603005357,MCM2_Bound,0.9563164603005357,0.9563164603005357
4.655214161145133,2.788296519330652,1.1461623509148797,MCM2_Bound,1.1461623509148797,1.1461623509148797
4.085578482120992,2.106914091565277,0.26823248572094527,MCM2_Bound,0.26823248572094527,0.26823248572094527
5.326391801593442,3.631230507891426,2.2547420877375535,MCM2_Bound,2.2547420877375535,2.2547420877375535
3.986526206207465,2.053531731666229,0.7651820229173162,MCM2_Bound,0.7651820229173162,0.7651820229173162
4.127631058482056,2.1463438186097497,0.11532493581436953,MCM2_Bound,0.11532493581436953,0.11532493581436953
4.759279121899945,2.920995391142951,1.337296788298099,MCM2_Bound,1.337296788298099,1.337296788298099
5.404052044169383,3.726379275685061,2.369422750167485,MCM2_Bound,2.369422750167485,2.369422750167485
3.961054274402748,2.0690758998492567,0.9945433477771797,MCM2_Bound,0.9945433477771797,0.9945433477771797
4.06654567931999,2.091116957304442,0.3446862606742331,MCM2_Bound,0.3446862606742331,0.3446862606742331
4.269457228564743,2.304147053951031,0.3051708264287135,MCM2_Bound,0.3051708264287135,0.3051708264287135
4.1166257559830886,2.135528436545353,0.15355182329101347,MCM2_Bound,0.15355182329101347,0.15355182329101347
4.127631058482056,2.1463438186097497,0.11532493581436953,MCM2_Bound,0.11532493581436953,0.11532493581436953
3.9580853946377794,2.074122600414344,1.0327702352538235,MCM2_Bound,1.0327702352538235,1.0327702352538235
5.699504988337732,4.083853095937635,2.7899185124105683,MCM2_Bound,2.7899185124105683,2.7899185124105683
4.269457228564743,2.304147053951031,0.3051708264287135,MCM2_Bound,0.3051708264287135,0.3051708264287135
4.98290776024688,3.204160031074451,1.7195656630645386,MCM2_Bound,1.7195656630645386,1.7195656630645386
3.949888858650388,2.101154061206078,1.1856777851603992,MCM2_Bound,1.1856777851603992,1.1856777851603992
4.345859985873547,2.3969199731832327,0.4963052638119331,MCM2_Bound,0.4963052638119331,0.4963052638119331
3.9813747223974896,2.054353065093443,0.8034089103939601,MCM2_Bound,0.8034089103939601,0.8034089103939601
4.213583326773868,2.23892717485002,0.1522632765221379,MCM2_Bound,0.1522632765221379,0.1522632765221379
3.9721555136268534,2.05812588823259,0.8798626853472479,MCM2_Bound,0.8798626853472479,0.8798626853472479
3.9813747223974896,2.054353065093443,0.8034089103939601,MCM2_Bound,0.8034089103939601,0.8034089103939601
3.9643895530252764,2.0647247242615094,0.9563164603005357,MCM2_Bound,0.9563164603005357,0.9563164603005357
4.127631058482056,2.1463438186097497,0.11532493581436953,MCM2_Bound,0.11532493581436953,0.11532493581436953
3.9554837387578576,2.0798597629682662,1.0709971227304675,MCM2_Bound,1.0709971227304675,1.0709971227304675
8.793229363411657,7.560501105941959,6.536153485121672,MCM2_Bound,6.536153485121672,6.536153485121672
5.07766236153837,3.322987359660311,1.8724732129711144,MCM2_Bound,1.8724732129711144,1.8724732129711144
4.824276128373693,3.003640309778481,1.4519774507280307,MCM2_Bound,1.4519774507280307,1.4519774507280307
3.9721555136268534,2.05812588823259,0.8798626853472479,MCM2_Bound,0.8798626853472479,0.8798626853472479
3.9513848977036674,2.093382083447986,1.1474508976837554,MCM2_Bound,1.1474508976837554,1.1474508976837554
3.9643895530252764,2.0647247242615094,0.9563164603005357,MCM2_Bound,0.9563164603005357,0.9563164603005357
3.997905950319765,2.0540234799825345,0.6887282479640283,MCM2_Bound,0.6887282479640283,0.6887282479640283
4.240923196593005,2.270484329510324,0.22871705147542565,MCM2_Bound,0.22871705147542565,0.22871705147542565
4.255042420240489,2.287058170109678,0.2669439389520697,MCM2_Bound,0.2669439389520697,0.2669439389520697
4.780737318083365,2.9483054732691216,1.375523675774743,MCM2_Bound,1.375523675774743,1.375523675774743
4.06654567931999,2.091116957304442,0.3446862606742331,MCM2_Bound,0.3446862606742331,0.3446862606742331
3.9765840563685813,2.0558849795185172,0.8416357978706039,MCM2_Bound,0.8416357978706039,0.8416357978706039
4.032561133705942,2.067657487867257,0.49759381058080876,MCM2_Bound,0.49759381058080876,0.49759381058080876
4.3144452309828525,2.3583903204606314,0.4198514888586452,MCM2_Bound,0.4198514888586452,0.4198514888586452
3.968090306603408,2.061073478668052,0.9180895728238918,MCM2_Bound,0.9180895728238918,0.9180895728238918
4.500604777138684,2.591213152066836,0.8403472511017284,MCM2_Bound,0.8403472511017284,0.8403472511017284
4.057536045556163,2.084225415795894,0.382913148150877,MCM2_Bound,0.382913148150877,0.382913148150877
3.997905950319765,2.0540234799825345,0.6887282479640283,MCM2_Bound,0.6887282479640283,0.6887282479640283
4.024927906866958,2.0635220622193824,0.5358206980574527,MCM2_Bound,0.5358206980574527,0.5358206980574527
3.9765840563685813,2.0558849795185172,0.8416357978706039,MCM2_Bound,0.8416357978706039,0.8416357978706039
3.997905950319765,2.0540234799825345,0.6887282479640283,MCM2_Bound,0.6887282479640283,0.6887282479640283
3.9554837387578576,2.0798597629682662,1.0709971227304675,MCM2_Bound,1.0709971227304675,1.0709971227304675
4.824276128373693,3.003640309778481,1.4519774507280307,MCM2_Bound,1.4519774507280307,1.4519774507280307
4.537819046901317,2.638541837909178,0.9168010260550162,MCM2_Bound,0.9168010260550162,0.9168010260550162
3.948762334128583,2.1095902020053243,1.223904672637043,MCM2_Bound,1.223904672637043,1.223904672637043
3.953250031779305,2.086281691318689,1.1092240102071114,MCM2_Bound,1.1092240102071114,1.1092240102071114
3.953250031779305,2.086281691318689,1.1092240102071114,MCM2_Bound,1.1092240102071114,1.1092240102071114
3.9920371109578103,2.053421831897596,0.7269551354406723,MCM2_Bound,0.7269551354406723,0.7269551354406723
6.759682480267095,5.318615404858065,4.1660864615697495,MCM2_Bound,4.1660864615697495,4.1660864615697495
3.9765840563685813,2.0558849795185172,0.8416357978706039,MCM2_Bound,0.8416357978706039,0.8416357978706039
3.9554837387578576,2.0798597629682662,1.0709971227304675,MCM2_Bound,1.0709971227304675,1.0709971227304675
4.7169993047471594,2.8671239365215238,1.2608430133448114,MCM2_Bound,1.2608430133448114,1.2608430133448114
4.429198319492763,2.500884206788831,0.6874397011951526,MCM2_Bound,0.6874397011951526,0.6874397011951526
4.959672861600412,3.1749089919923676,1.6813387755878946,MCM2_Bound,1.6813387755878946,1.6813387755878946
3.997905950319765,2.0540234799825345,0.6887282479640283,MCM2_Bound,0.6887282479640283,0.6887282479640283
3.953250031779305,2.086281691318689,1.1092240102071114,MCM2_Bound,1.1092240102071114,1.1092240102071114
3.9765840563685813,2.0558849795185172,0.8416357978706039,MCM2_Bound,0.8416357978706039,0.8416357978706039
3.953250031779305,2.086281691318689,1.1092240102071114,MCM2_Bound,1.1092240102071114,1.1092240102071114
4.824276128373693,3.003640309778481,1.4519774507280307,MCM2_Bound,1.4519774507280307,1.4519774507280307
4.36198505091757,2.416861491630068,0.5345321512885771,MCM2_Bound,0.5345321512885771,0.5345321512885771
4.017643912012289,2.0600877906659787,0.5740475855340965,MCM2_Bound,0.5740475855340965,0.5740475855340965
3.9554837387578576,2.0798597629682662,1.0709971227304675,MCM2_Bound,1.0709971227304675,1.0709971227304675
4.98290776024688,3.204160031074451,1.7195656630645386,MCM2_Bound,1.7195656630645386,1.7195656630645386
3.948762334128583,2.1095902020053243,1.223904672637043,MCM2_Bound,1.223904672637043,1.223904672637043
3.968090306603408,2.061073478668052,0.9180895728238918,MCM2_Bound,0.9180895728238918,0.9180895728238918
4.255042420240489,2.287058170109678,0.2669439389520697,MCM2_Bound,0.2669439389520697,0.2669439389520697
3.968090306603408,2.061073478668052,0.9180895728238918,MCM2_Bound,0.9180895728238918,0.9180895728238918
3.997905950319765,2.0540234799825345,0.6887282479640283,MCM2_Bound,0.6887282479640283,0.6887282479640283
3.9513848977036674,2.093382083447986,1.1474508976837554,MCM2_Bound,1.1474508976837554,1.1474508976837554
4.040541613265155,2.07248987038616,0.4593669231041648,MCM2_Bound,0.4593669231041648,0.4593669231041648
4.240923196593005,2.270484329510324,0.22871705147542565,MCM2_Bound,0.22871705147542565,0.22871705147542565
4.429198319492763,2.500884206788831,0.6874397011951526,MCM2_Bound,0.6874397011951526,0.6874397011951526
4.3144452309828525,2.3583903204606314,0.4198514888586452,MCM2_Bound,0.4198514888586452,0.4198514888586452
4.655214161145133,2.788296519330652,1.1461623509148797,MCM2_Bound,1.1461623509148797,1.1461623509148797
5.483011095809626,3.8226003348165434,2.484103412597417,MCM2_Bound,2.484103412597417,2.484103412597417
3.9721555136268534,2.05812588823259,0.8798626853472479,MCM2_Bound,0.8798626853472479,0.8798626853472479
3.9580853946377794,2.074122600414344,1.0327702352538235,MCM2_Bound,1.0327702352538235,1.0327702352538235
3.953250031779305,2.086281691318689,1.1092240102071114,MCM2_Bound,1.1092240102071114,1.1092240102071114
3.986526206207465,2.053531731666229,0.7651820229173162,MCM2_Bound,0.7651820229173162,0.7651820229173162
5.644606714744975,4.0179503322864285,2.7134647374572807,MCM2_Bound,2.7134647374572807,2.7134647374572807
3.9554837387578576,2.0798597629682662,1.0709971227304675,MCM2_Bound,1.0709971227304675,1.0709971227304675
3.9643895530252764,2.0647247242615094,0.9563164603005357,MCM2_Bound,0.9563164603005357,0.9563164603005357
3.997905950319765,2.0540234799825345,0.6887282479640283,MCM2_Bound,0.6887282479640283,0.6887282479640283
3.9721555136268534,2.05812588823259,0.8798626853472479,MCM2_Bound,0.8798626853472479,0.8798626853472479
3.968090306603408,2.061073478668052,0.9180895728238918,MCM2_Bound,0.9180895728238918,0.9180895728238918
4.675587394245442,2.8142984239558193,1.1843892383915238,MCM2_Bound,1.1843892383915238,1.1843892383915238
3.961054274402748,2.0690758998492567,0.9945433477771797,MCM2_Bound,0.9945433477771797,0.9945433477771797
3.9813747223974896,2.054353065093443,0.8034089103939601,MCM2_Bound,0.8034089103939601,0.8034089103939601
4.635066653337122,2.762578855018433,1.1079354634382357,MCM2_Bound,1.1079354634382357,1.1079354634382357
3.9920371109578103,2.053421831897596,0.7269551354406723,MCM2_Bound,0.7269551354406723,0.7269551354406723
4.464389698155384,2.5453012646640407,0.7638934761484405,MCM2_Bound,0.7638934761484405,0.7638934761484405
4.635066653337122,2.762578855018433,1.1079354634382357,MCM2_Bound,1.1079354634382357,1.1079354634382357
4.200368529376708,2.2239664298107833,0.11403638904549396,MCM2_Bound,0.11403638904549396,0.11403638904549396
3.9765840563685813,2.0558849795185172,0.8416357978706039,MCM2_Bound,0.8416357978706039,0.8416357978706039
4.040541613265155,2.07248987038616,0.4593669231041648,MCM2_Bound,0.4593669231041648,0.4593669231041648
4.696183414878499,2.8405767633178463,1.2226161258681674,MCM2_Bound,1.2226161258681674,1.2226161258681674
4.537819046901317,2.638541837909178,0.9168010260550162,MCM2_Bound,0.9168010260550162,0.9168010260550162
4.213583326773868,2.23892717485002,0.1522632765221379,MCM2_Bound,0.1522632765221379,0.1522632765221379
3.949888858650388,2.101154061206078,1.1856777851603992,MCM2_Bound,1.1856777851603992,1.1856777851603992
4.330012360150673,2.377425884400479,0.45807837633528925,MCM2_Bound,0.45807837633528925,0.45807837633528925
3.948762334128583,2.1095902020053243,1.223904672637043,MCM2_Bound,1.223904672637043,1.223904672637043
6.009872635939207,4.452352533691877,3.2104142746536515,MCM2_Bound,3.2104142746536515,3.2104142746536515
4.73803216595696,2.8939325452229134,1.2990699008214555,MCM2_Bound,1.2990699008214555,1.2990699008214555
3.9765840563685813,2.0558849795185172,0.8416357978706039,MCM2_Bound,0.8416357978706039,0.8416357978706039
4.040541613265155,2.07248987038616,0.4593669231041648,MCM2_Bound,0.4593669231041648,0.4593669231041648
4.127631058482056,2.1463438186097497,0.11532493581436953,MCM2_Bound,0.11532493581436953,0.11532493581436953
7.984062202328005,6.682187854557322,5.618708185682218,MCM2_Bound,5.618708185682218,5.618708185682218
3.949888858650388,2.101154061206078,1.1856777851603992,MCM2_Bound,1.1856777851603992,1.1856777851603992
4.004131150423558,2.05533605105777,0.6505013604873844,MCM2_Bound,0.6505013604873844,0.6505013604873844
3.9513848977036674,2.093382083447986,1.1474508976837554,MCM2_Bound,1.1474508976837554,1.1474508976837554
3.949888858650388,2.101154061206078,1.1856777851603992,MCM2_Bound,1.1856777851603992,1.1856777851603992
3.9813747223974896,2.054353065093443,0.8034089103939601,MCM2_Bound,0.8034089103939601,0.8034089103939601
3.961054274402748,2.0690758998492567,0.9945433477771797,MCM2_Bound,0.9945433477771797,0.9945433477771797
4.200368529376708,2.2239664298107833,0.11403638904549396,MCM2_Bound,0.11403638904549396,0.11403638904549396
3.9765840563685813,2.0558849795185172,0.8416357978706039,MCM2_Bound,0.8416357978706039,0.8416357978706039
4.032561133705942,2.067657487867257,0.49759381058080876,MCM2_Bound,0.49759381058080876,0.49759381058080876
4.227102519528895,2.254436891441135,0.19049016399878183,MCM2_Bound,0.19049016399878183,0.19049016399878183
4.3144452309828525,2.3583903204606314,0.4198514888586452,MCM2_Bound,0.4198514888586452,0.4198514888586452
3.9513848977036674,2.093382083447986,1.1474508976837554,MCM2_Bound,1.1474508976837554,1.1474508976837554
5.352130727560693,3.6628224426699996,2.2929689752141975,MCM2_Bound,2.2929689752141975,2.2929689752141975
4.227102519528895,2.254436891441135,0.19049016399878183,MCM2_Bound,0.19049016399878183,0.19049016399878183
4.138960169525718,2.157782301792057,0.0770980483377256,MCM2_Bound,0.0770980483377256,0.0770980483377256
4.010711051900236,2.057358184441455,0.6122744730107404,MCM2_Bound,0.6122744730107404,0.6122744730107404
4.28416463793045,2.3217396083215935,0.34339771390535734,MCM2_Bound,0.34339771390535734,0.34339771390535734
3.949888858650388,2.101154061206078,1.1856777851603992,MCM2_Bound,1.1856777851603992,1.1856777851603992
4.057536045556163,2.084225415795894,0.382913148150877,MCM2_Bound,0.382913148150877,0.382913148150877
5.175200653701761,3.4445043065477865,2.02538076287769,MCM2_Bound,2.02538076287769,2.02538076287769
6.884386359500357,5.459986841990602,4.318994011476325,MCM2_Bound,4.318994011476325,4.318994011476325
3.8562112496776124,2.6720975522965036,4.458769166254734,H2B,2.6720975522965036,2.6720975522965036
2.153083460938008,4.738674910258968,5.433067742921244,NLS,2.153083460938008,2.153083460938008
1.7307924561050618,4.524773930057877,5.465606423712652,NLS,1.7307924561050618,1.7307924561050618
2.1002457475973335,3.928618115702954,5.160155369959068,NLS,2.1002457475973335,2.1002457475973335
4.535223090439867,6.303349002687782,7.4922625330859605,NLS,4.535223090439867,4.535223090439867
3.7110549669470214,2.485559996923654,4.251369979301131,H2B,2.485559996923654,2.485559996923654
2.3804107743552434,5.049899063567058,5.734134392745933,NLS,2.3804107743552434,2.3804107743552434
1.6622173324742067,4.028713522798156,5.028514837870664,NLS,1.6622173324742067,1.6622173324742067
2.3804107743552434,5.049899063567058,5.734134392745933,NLS,2.3804107743552434,2.3804107743552434
1.61919251449315,3.836398740715228,4.870299247223507,NLS,1.61919251449315,1.61919251449315
2.703373515124656,5.399926577465867,6.070721144286019,NLS,2.703373515124656,2.703373515124656
5.390184823243249,7.888652179442521,8.60956206866738,NLS,5.390184823243249,5.390184823243249
1.6483599008769174,3.863527554888206,4.88836656093649,NLS,1.6483599008769174,1.6483599008769174
5.993107900865002,8.478165843301626,9.043404483423556,NLS,5.993107900865002,5.993107900865002
2.5568170225767566,4.992436573703913,6.110245624160915,NLS,2.5568170225767566,2.5568170225767566
2.531971796472729,5.220529960337379,5.898352777898073,NLS,2.531971796472729,2.531971796472729
2.153083460938008,4.738674910258968,5.433067742921244,NLS,2.153083460938008,2.153083460938008
1.7797264635782164,4.5021268627707505,5.501925045320347,NLS,1.7797264635782164,1.7797264635782164
2.3804107743552434,5.049899063567058,5.734134392745933,NLS,2.3804107743552434,2.3804107743552434
1.41699003929012,3.453430319301915,4.615960285047441,NLS,1.41699003929012,1.41699003929012
1.61919251449315,3.836398740715228,4.870299247223507,NLS,1.61919251449315,1.61919251449315
3.8562112496776124,2.6720975522965036,4.458769166254734,H2B,2.6720975522965036,2.6720975522965036
2.153083460938008,4.738674910258968,5.433067742921244,NLS,2.153083460938008,2.153083460938008
2.153083460938008,4.738674910258968,5.433067742921244,NLS,2.153083460938008,2.153083460938008
2.2526986464853693,4.888951779096211,5.578785749272229,NLS,2.2526986464853693,2.2526986464853693
4.2710154208620805,3.205108250202666,4.948828063350022,H2B,3.205108250202666,3.205108250202666
2.2526986464853693,4.888951779096211,5.578785749272229,NLS,2.2526986464853693,2.2526986464853693
3.740332292494763,2.5223164626876313,4.297593893928395,H2B,2.5223164626876313,2.5223164626876313
3.0368120079908816,4.776067303038345,6.057530307965303,NLS,3.0368120079908816,3.0368120079908816
2.703373515124656,5.399926577465867,6.070721144286019,NLS,2.703373515124656,2.703373515124656
2.3804107743552434,5.049899063567058,5.734134392745933,NLS,2.3804107743552434,2.3804107743552434
4.968589391464091,7.524435336401906,8.117249086997816,NLS,4.968589391464091,4.968589391464091
2.287514577664568,5.006584146324585,5.914134976733773,NLS,2.287514577664568,2.287514577664568
1.5147131826058262,4.312726139502383,5.280939311391696,NLS,1.5147131826058262,1.5147131826058262
2.531971796472729,5.220529960337379,5.898352777898073,NLS,2.531971796472729,2.531971796472729
0.8351953981467372,2.8505111900595637,4.3205913434549705,NLS,0.8351953981467372,0.8351953981467372
1.4296366095899824,4.076591674493177,5.143111662921434,NLS,1.4296366095899824,1.4296366095899824
2.703373515124656,5.399926577465867,6.070721144286019,NLS,2.703373515124656,2.703373515124656
1.5890581305611078,4.0927636297567584,5.102511938600843,NLS,1.5890581305611078,1.5890581305611078
4.01115431692629,2.8734725556768557,4.650875819343323,H2B,2.8734725556768557,2.8734725556768557
4.500099957751314,3.4899557657958593,5.19915913990567,H2B,3.4899557657958593,3.4899557657958593
3.7173261144678653,6.335513036083885,7.111760734673702,NLS,3.7173261144678653,3.7173261144678653
1.9632325122126104,3.528365599783087,4.908492641115071,NLS,1.9632325122126104,1.9632325122126104
3.0921492707496374,5.781714224565079,6.4372586581556686,NLS,3.0921492707496374,3.0921492707496374
2.3804107743552434,5.049899063567058,5.734134392745933,NLS,2.3804107743552434,2.3804107743552434
2.153083460938008,4.738674910258968,5.433067742921244,NLS,2.153083460938008,2.153083460938008
1.5147131826058262,4.312726139502383,5.280939311391696,NLS,1.5147131826058262,1.5147131826058262
1.6429831147505138,4.01192772938755,5.017117688353839,NLS,1.6429831147505138,1.6429831147505138
1.6840038599483453,3.7131943688749764,4.761401949902921,NLS,1.6840038599483453,1.6840038599483453
3.4289146207572543,5.9108876022246495,6.896417480569444,NLS,3.4289146207572543,3.4289146207572543
2.153083460938008,4.738674910258968,5.433067742921244,NLS,2.153083460938008,2.153083460938008
4.58831454322802,7.065006725453086,7.927674419882583,NLS,4.58831454322802,4.58831454322802
1.146162428126413,3.896626583234079,4.927176146599915,NLS,1.146162428126413,1.146162428126413
3.6120796503727686,6.090104122182533,7.079024832060709,NLS,3.6120796503727686,3.6120796503727686
1.3833158181978957,3.6327383104799624,4.757428604184636,NLS,1.3833158181978957,1.3833158181978957
3.7110549669470214,2.485559996923654,4.251369979301131,H2B,2.485559996923654,2.485559996923654
3.7743711079963758,2.5658891421113004,4.347656238179376,H2B,2.5658891421113004,2.5658891421113004
4.13402902937022,3.031420770501724,4.7943198391151585,H2B,3.031420770501724,3.031420770501724
1.36191699934965,4.02017701923232,5.106036602801947,NLS,1.36191699934965,1.36191699934965
3.997905950319765,2.0540234799825345,0.6887282479640283,MCM2_Bound,0.6887282479640283,0.6887282479640283
4.34438873123219,3.2970857992162865,5.029915487268848,H2B,3.2970857992162865,3.2970857992162865
1.6370131140084514,4.133268599668672,5.130071232826369,NLS,1.6370131140084514,1.6370131140084514
2.2526986464853693,4.888951779096211,5.578785749272229,NLS,2.2526986464853693,2.2526986464853693
2.140115196403578,3.563202989497515,4.902118474792829,NLS,2.140115196403578,2.140115196403578
2.153083460938008,4.738674910258968,5.433067742921244,NLS,2.153083460938008,2.153083460938008
1.614824717880124,4.114532381082934,5.117296700556365,NLS,1.614824717880124,1.614824717880124
1.620876444827389,3.992622133861619,5.004054812494101,NLS,1.620876444827389,1.620876444827389
4.968589391464091,7.524435336401906,8.117249086997816,NLS,4.968589391464091,4.968589391464091
2.153083460938008,4.738674910258968,5.433067742921244,NLS,2.153083460938008,2.153083460938008
2.2593628362362788,3.7345837612995765,4.987173755225151,NLS,2.2593628362362788,2.2593628362362788
2.3804107743552434,5.049899063567058,5.734134392745933,NLS,2.3804107743552434,2.3804107743552434
1.577946267253919,3.04205197560307,4.475990084091041,NLS,1.577946267253919,1.577946267253919
2.3804107743552434,5.049899063567058,5.734134392745933,NLS,2.3804107743552434,2.3804107743552434
2.8910892423269865,5.587244623062566,6.250565285756328,NLS,2.8910892423269865,2.8910892423269865
2.703373515124656,5.399926577465867,6.070721144286019,NLS,2.703373515124656,2.703373515124656
1.9574680884504447,4.645518190991429,5.5853255661288275,NLS,1.9574680884504447,1.9574680884504447
2.520298803555368,4.931016110153071,6.016561758753216,NLS,2.520298803555368,2.520298803555368
1.015924282112196,3.6907430687474463,4.757659034584706,NLS,1.015924282112196,1.015924282112196
1.6370131140084514,4.133268599668672,5.130071232826369,NLS,1.6370131140084514,1.6370131140084514
1.655565990902888,4.250946175480886,5.2426813690402785,NLS,1.655565990902888,1.655565990902888
2.8418888250576915,5.305780711103332,6.350076441466049,NLS,2.8418888250576915,2.8418888250576915
1.146162428126413,3.896626583234079,4.927176146599915,NLS,1.146162428126413,1.146162428126413
1.9099713736090862,4.649874918261415,5.640946534658058,NLS,1.9099713736090862,1.9099713736090862
1.4572191366690899,3.210059542150144,4.5962406207363715,NLS,1.4572191366690899,1.4572191366690899
2.2526986464853693,4.888951779096211,5.578785749272229,NLS,2.2526986464853693,2.2526986464853693
3.0921492707496374,5.781714224565079,6.4372586581556686,NLS,3.0921492707496374,3.0921492707496374
2.2526986464853693,4.888951779096211,5.578785749272229,NLS,2.2526986464853693,2.2526986464853693
2.0002008799668514,4.201967300167342,5.443952529030281,NLS,2.0002008799668514,2.0002008799668514
3.1207435722385233,5.79688791329111,6.644266713766337,NLS,3.1207435722385233,3.1207435722385233
2.153083460938008,4.738674910258968,5.433067742921244,NLS,2.153083460938008,2.153083460938008
5.476903185636517,7.9964097367353215,8.575010540765037,NLS,5.476903185636517,5.476903185636517
2.2994357976950446,5.017704536121829,5.922176797774047,NLS,2.2994357976950446,2.2994357976950446
1.313443969920319,3.3382160019188514,4.546199866670758,NLS,1.313443969920319,1.313443969920319
3.7533033707865027,6.401398193238083,7.032881750574082,NLS,3.7533033707865027,3.7533033707865027
3.7725897249593157,1.6491060408799905,1.0857492970689089,MCM2_Bound,1.0857492970689089,1.0857492970689089
2.153083460938008,4.738674910258968,5.433067742921244,NLS,2.153083460938008,2.153083460938008
1.61919251449315,3.836398740715228,4.870299247223507,NLS,1.61919251449315,1.61919251449315
4.13402902937022,3.031420770501724,4.7943198391151585,H2B,3.031420770501724,3.031420770501724
4.3950552316448,2.458043014888155,0.6109859262418648,MCM2_Bound,0.6109859262418648,0.6109859262418648
1.4572191366690899,3.210059542150144,4.5962406207363715,NLS,1.4572191366690899,1.4572191366690899
3.0921492707496374,5.781714224565079,6.4372586581556686,NLS,3.0921492707496374,3.0921492707496374
3.420027549414965,1.0598366677148416,1.9672846583323391,H2B,1.0598366677148416,1.0598366677148416
2.153083460938008,4.738674910258968,5.433067742921244,NLS,2.153083460938008,2.153083460938008
2.8910892423269865,5.587244623062566,6.250565285756328,NLS,2.8910892423269865,2.8910892423269865
3.4926142162246236,1.229604606785788,1.5418689020389826,H2B,1.229604606785788,1.229604606785788
2.2526986464853693,4.888951779096211,5.578785749272229,NLS,2.2526986464853693,2.2526986464853693
1.146162428126413,3.896626583234079,4.927176146599915,NLS,1.146162428126413,1.146162428126413
3.8562112496776124,2.6720975522965036,4.458769166254734,H2B,2.6720975522965036,2.6720975522965036
3.7110549669470214,2.485559996923654,4.251369979301131,H2B,2.485559996923654,2.485559996923654
1.5650499539611202,3.943789934601281,4.971232669259029,NLS,1.5650499539611202,1.5650499539611202
4.024927906866958,2.0635220622193824,0.5358206980574527,MCM2_Bound,0.5358206980574527,0.5358206980574527
2.3804107743552434,5.049899063567058,5.734134392745933,NLS,2.3804107743552434,2.3804107743552434
3.525029319825122,6.189387493909498,6.82892588150055,NLS,3.525029319825122,3.525029319825122
1.015924282112196,3.6907430687474463,4.757659034584706,NLS,1.015924282112196,1.015924282112196
1.614824717880124,4.114532381082934,5.117296700556365,NLS,1.614824717880124,1.614824717880124
1.6622173324742067,4.028713522798156,5.028514837870664,NLS,1.6622173324742067,1.6622173324742067
2.703373515124656,5.399926577465867,6.070721144286019,NLS,2.703373515124656,2.703373515124656
1.3195299886987253,3.276486771982748,4.665830383139209,NLS,1.3195299886987253,1.3195299886987253
3.8772286631259276,6.031280408715289,7.138767770836292,NLS,3.8772286631259276,3.8772286631259276
2.671917092342105,5.114690457631063,6.179614539973126,NLS,2.671917092342105,2.671917092342105
4.968589391464091,7.524435336401906,8.117249086997816,NLS,4.968589391464091,4.968589391464091
1.6840038599483453,3.7131943688749764,4.761401949902921,NLS,1.6840038599483453,1.6840038599483453
2.41989265392341,4.328942566059008,5.64650037126795,NLS,2.41989265392341,2.41989265392341
3.3041184420013594,5.982638024468144,6.630222706152143,NLS,3.3041184420013594,3.3041184420013594
1.67321352193712,3.8865804704522353,4.903797005590971,NLS,1.67321352193712,1.67321352193712
3.7743711079963758,2.5658891421113004,4.347656238179376,H2B,2.5658891421113004,2.5658891421113004
2.153083460938008,4.738674910258968,5.433067742921244,NLS,2.153083460938008,2.153083460938008
4.01115431692629,2.8734725556768557,4.650875819343323,H2B,2.8734725556768557,2.8734725556768557
4.667279683133123,2.744348996034939,1.4653352528355772,MCM2_Bound,1.4653352528355772,1.4653352528355772
5.9811013402999675,4.418468929700829,3.1721873871770074,MCM2_Bound,3.1721873871770074,3.1721873871770074
1.6732613705334054,4.16386452010644,5.1510285347139915,NLS,1.6732613705334054,1.6732613705334054
2.531971796472729,5.220529960337379,5.898352777898073,NLS,2.531971796472729,2.531971796472729
1.61919251449315,3.836398740715228,4.870299247223507,NLS,1.61919251449315,1.61919251449315
2.3804107743552434,5.049899063567058,5.734134392745933,NLS,2.3804107743552434,2.3804107743552434
3.8562112496776124,2.6720975522965036,4.458769166254734,H2B,2.6720975522965036,2.6720975522965036
3.961054274402748,2.0690758998492567,0.9945433477771797,MCM2_Bound,0.9945433477771797,0.9945433477771797
