control_outlier_score,is_control_outlier
0.3901683101267135,False
0.410576783059748,False
0.410576783059748,False
0.3797504554988058,False
0.42336045460527993,False
0.4019882228900467,False
0.410576783059748,False
0.37788781151476136,False
0.409690929690262,False
0.48170004319992105,False
0.410576783059748,False
0.40462008202917904,False
0.3909847203275489,False
0.410576783059748,False
0.3805627533854875,False
0.4073910455562119,False
0.410576783059748,False
0.38183295980826704,False
0.38227046810500737,False
0.3797504554988058,False
0.38936395789969636,False
0.3803610778949833,False
0.38428721902325497,False
0.37788781151476136,False
0.3806772153359243,False
0.38742319553961196,False
0.4053531240575838,False
0.410576783059748,False
0.38454731047393936,False
0.3874003776187054,False
0.3961450486668553,False
0.410576783059748,False
0.3778499368037451,False
0.39890713803311617,False
0.3820874912358276,False
0.39028151941962574,False
0.3805627533854875,False
0.410576783059748,False
0.5208243509202246,False
0.3897387298457316,False
0.410576783059748,False
0.39333140909578695,False
0.40927913497814505,False
0.3797504554988058,False
0.3910668752353052,False
0.3996505122403498,False
0.37996088463014227,False
0.40462008202917904,False
0.410576783059748,False
0.39714777610629376,False
0.37828354174296813,False
0.410576783059748,False
0.38936395789969636,False
0.3911353251753149,False
0.38494753624871514,False
0.3828677859056937,False
0.410576783059748,False
0.410576783059748,False
0.3810700270092813,False
0.3860631721078257,False
0.3940642079525549,False
0.382644395945806,False
0.453901958309789,False
0.3996505122403498,False
0.39099909102478836,False
0.410576783059748,False
0.3901683101267135,False
0.410576783059748,False
0.39385294078411126,False
0.40286001700306956,False
0.3828685344367995,False
0.4791596421151689,False
0.4005179384973068,False
0.37792180174043427,False
0.410576783059748,False
0.410576783059748,False
0.38530503310747133,False
0.410576783059748,False
0.3860631721078257,False
0.41429448199702534,False
0.38035106766112753,False
0.40637403185920135,False
0.37898893374562426,False
0.38480464520732754,False
0.3798664287126946,False
0.38936395789969636,False
0.37856512397936176,False
0.3798466371335358,False
0.3805627533854875,False
0.4173315281080415,False
0.38052531795947564,False
0.40462008202917904,False
0.39333140909578695,False
0.5215769055440044,False
0.3860631721078257,False
0.3860631721078257,False
0.3955588316306514,False
0.4168918152517455,False
0.38701668158096,False
0.38454731047393936,False
0.38312612658332773,False
0.3867236178714455,False
0.38034003111426645,False
0.48600575189869333,False
0.4769846950593487,False
0.38530503310747133,False
0.38494753624871514,False
0.39780305622246626,False
0.38428721902325497,False
0.38806685357008486,False
0.410576783059748,False
0.38585658856345384,False
0.3772827024116922,False
0.410576783059748,False
0.41429448199702534,False
0.48070471984802426,False
0.410576783059748,False
0.38585658856345384,False
0.410576783059748,False
0.4053531240575838,False
0.410576783059748,False
0.410576783059748,False
0.38227046810500737,False
0.4871865240185396,False
0.39714777610629376,False
0.47515137008208025,False
0.37925643311811025,False
0.410576783059748,False
0.410576783059748,False
0.37865992860651265,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.384757044566833,False
0.3742097648801088,False
0.3809419388030372,False
0.48611551095590466,False
0.3772827024116922,False
0.3855830719072834,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.38270600494527324,False
0.39353133166994614,False
0.38049884814904833,False
0.3806772153359243,False
0.410576783059748,False
0.37898893374562426,False
0.38936395789969636,False
0.3811200753530503,False
0.39796697758161614,False
0.3749767309297927,False
0.4822661265470422,False
0.3809419388030372,False
0.410576783059748,False
0.38183295980826704,False
0.39714777610629376,False
0.410576783059748,False
0.3772827024116922,False
0.39890713803311617,False
0.410576783059748,False
0.37898893374562426,False
0.410576783059748,False
0.3860631721078257,False
0.40927913497814505,False
0.410576783059748,False
0.410576783059748,False
0.38701668158096,False
0.38466533660223134,False
0.384757044566833,False
0.37788781151476136,False
0.410576783059748,False
0.38334849465459253,False
0.4004498250370341,False
0.39099909102478836,False
0.3803610778949833,False
0.48600575189869333,False
0.37399211393563864,False
0.410576783059748,False
0.48070471984802426,False
0.410576783059748,False
0.410576783059748,False
0.38494753624871514,False
0.3822608503885502,False
0.39046975440510256,False
0.3812993648057918,False
0.39028151941962574,False
0.410576783059748,False
0.39333140909578695,False
0.37788781151476136,False
0.38494753624871514,False
0.3797504554988058,False
0.410576783059748,False
0.37899125537958606,False
0.37788781151476136,False
0.4820478502243251,False
0.410576783059748,False
0.40927913497814505,False
0.40268988704182346,False
0.38081682162523794,False
0.38466533660223134,False
0.39780305622246626,False
0.38936395789969636,False
0.410576783059748,False
0.40268988704182346,False
0.3797504554988058,False
0.38183295980826704,False
0.38049884814904833,False
0.5208243509202246,False
0.37788781151476136,False
0.410576783059748,False
0.3797504554988058,False
0.3897387298457316,False
0.410576783059748,False
0.38142732613008284,False
0.38976731112745694,False
0.4856490380342417,False
0.40589484103543616,False
0.410576783059748,False
0.37465363222293935,False
0.410576783059748,False
0.410576783059748,False
0.38742319553961196,False
0.410576783059748,False
0.410576783059748,False
0.3786844720399588,False
0.410576783059748,False
0.4004498250370341,False
0.37898893374562426,False
0.410576783059748,False
0.410576783059748,False
0.38494753624871514,False
0.48364125147621745,False
0.410576783059748,False
0.39714777610629376,False
0.48141476273767053,False
0.3810700270092813,False
0.3892370013769242,False
0.4822661265470422,False
0.3742097648801088,False
0.37856363881019256,False
0.3911353251753149,False
0.382644395945806,False
0.4004498250370341,False
0.38454731047393936,False
0.384757044566833,False
0.410576783059748,False
0.410576783059748,False
0.4176366777216284,False
0.38956160720004684,False
0.38548939644274915,False
0.38034003111426645,False
0.48233368603551147,False
0.410576783059748,False
0.410576783059748,False
0.4158476179134761,False
0.4685627397202478,False
0.410576783059748,False
0.410576783059748,False
0.48088884331229786,False
0.3806828060570714,False
0.3955588316306514,False
0.38227046810500737,False
0.38052531795947564,False
0.410576783059748,False
0.3860631721078257,False
0.410576783059748,False
0.3800536269928598,False
0.410576783059748,False
0.3855449746955687,False
0.410576783059748,False
0.3858815649467328,False
0.4208801529600552,False
0.3855449746955687,False
0.410576783059748,False
0.410576783059748,False
0.38466533660223134,False
0.3811200753530503,False
0.3915140432557401,False
0.38956160720004684,False
0.40462008202917904,False
0.39028151941962574,False
0.39278920773871745,False
0.5077700104535969,False
0.3898252684370902,False
0.3860631721078257,False
0.3806772153359243,False
0.39714777610629376,False
0.4004498250370341,False
0.3840828873859627,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.3810700270092813,False
0.410576783059748,False
0.39714777610629376,False
0.484984597785068,False
0.4073910455562119,False
0.410576783059748,False
0.410576783059748,False
0.37856512397936176,False
0.38387920417130417,False
0.410576783059748,False
0.37925643311811025,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.4165529378796127,False
0.37465363222293935,False
0.39353133166994614,False
0.410576783059748,False
0.3772827024116922,False
0.3911353251753149,False
0.410576783059748,False
0.39714777610629376,False
0.37865992860651265,False
0.4726964611844912,False
0.3783778662072307,False
0.3802264027699775,False
0.3814180011862634,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.384757044566833,False
0.410576783059748,False
0.3836079507623076,False
0.38081682162523794,False
0.3790929167590922,False
0.38466533660223134,False
0.3911353251753149,False
0.37856512397936176,False
0.3800536269928598,False
0.38777178311450283,False
0.3798664287126946,False
0.3996505122403498,False
0.384757044566833,False
0.37736435651766415,False
0.38956160720004684,False
0.379692387764481,False
0.3867236178714455,False
0.4037572489032558,False
0.410576783059748,False
0.410576783059748,False
0.38724727590653485,False
0.3940642079525549,False
0.37996088463014227,False
0.410576783059748,False
0.410576783059748,False
0.48170004319992105,False
0.48070471984802426,False
0.47300903543967393,False
0.38466533660223134,False
0.4117124719470228,False
0.4855027923408803,False
0.410576783059748,False
0.48048808270613125,False
0.410576783059748,False
0.410576783059748,False
0.3786844720399588,False
0.38494753624871514,False
0.384757044566833,False
0.3800536269928598,False
0.410576783059748,False
0.410576783059748,False
0.379692387764481,False
0.38936395789969636,False
0.410576783059748,False
0.3897387298457316,False
0.4856490380342417,False
0.39028151941962574,False
0.3812993648057918,False
0.37865992860651265,False
0.3901683101267135,False
0.37803538236852713,False
0.37851540483787616,False
0.410576783059748,False
0.48070471984802426,False
0.410576783059748,False
0.39028151941962574,False
0.37996088463014227,False
0.3783778662072307,False
0.3810986786415707,False
0.410576783059748,False
0.410576783059748,False
0.382644395945806,False
0.48070471984802426,False
0.4007890151464696,False
0.39714777610629376,False
0.3996505122403498,False
0.37856512397936176,False
0.3885770274870097,False
0.410576783059748,False
0.39278920773871745,False
0.3805627533854875,False
0.38669158982918084,False
0.410576783059748,False
0.41707192538986576,False
0.3940642079525549,False
0.48170004319992105,False
0.3996505122403498,False
0.37925643311811025,False
0.4748854309438553,False
0.38081682162523794,False
0.410576783059748,False
0.37898893374562426,False
0.410576783059748,False
0.38227046810500737,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.37856512397936176,False
0.4901536023296553,False
0.37828354174296813,False
0.38899942958847866,False
0.3773967095053932,False
0.382644395945806,False
0.4176366777216284,False
0.410576783059748,False
0.37996088463014227,False
0.410576783059748,False
0.410576783059748,False
0.37925643311811025,False
0.38950044291579583,False
0.37856512397936176,False
0.410576783059748,False
0.410576783059748,False
0.39714777610629376,False
0.38480464520732754,False
0.3973592643802048,False
0.40268988704182346,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.4056842515035029,False
0.3786844720399588,False
0.37788781151476136,False
0.3786844720399588,False
0.38227046810500737,False
0.4031581068292494,False
0.37788781151476136,False
0.3822608503885502,False
0.410576783059748,False
0.410576783059748,False
0.38183295980826704,False
0.4004498250370341,False
0.410576783059748,False
0.3860631721078257,False
0.410576783059748,False
0.3810700270092813,False
0.3836079507623076,False
0.4901536023296553,False
0.38976731112745694,False
0.410576783059748,False
0.410576783059748,False
0.40462008202917904,False
0.3810700270092813,False
0.4822661265470422,False
0.40286001700306956,False
0.48491337228986164,False
0.410576783059748,False
0.410576783059748,False
0.38387920417130417,False
0.3897387298457316,False
0.410576783059748,False
0.3805627533854875,False
0.410576783059748,False
0.3860631721078257,False
0.410576783059748,False
0.37920970017011585,False
0.48456564154210335,False
0.39385294078411126,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.3749767309297927,False
0.3809419388030372,False
0.38701668158096,False
0.410576783059748,False
0.5215769055440044,False
0.38777178311450283,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.39714777610629376,False
0.4855699879502123,False
0.37996088463014227,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.39780305622246626,False
0.3805627533854875,False
0.3909847203275489,False
0.38701668158096,False
0.410576783059748,False
0.4221837781703059,False
0.410576783059748,False
0.3805627533854875,False
0.38790678549498675,False
0.38466533660223134,False
0.410576783059748,False
0.3806772153359243,False
0.37856512397936176,False
0.492659002925917,False
0.38956160720004684,False
0.38932746836161414,False
0.39780305622246626,False
0.410576783059748,False
0.410576783059748,False
0.3897387298457316,False
0.410576783059748,False
0.4004498250370341,False
0.37856512397936176,False
0.4671862486649335,False
0.3772827024116922,False
0.4856490380342417,False
0.38227046810500737,False
0.410576783059748,False
0.38052531795947564,False
0.410576783059748,False
0.410576783059748,False
0.3802264027699775,False
0.39028151941962574,False
0.410576783059748,False
0.38227046810500737,False
0.47760165401107757,False
0.410576783059748,False
0.3828677859056937,False
0.410576783059748,False
0.3772827024116922,False
0.37851540483787616,False
0.410576783059748,False
0.37856512397936176,False
0.3885770274870097,False
0.39333140909578695,False
0.3860631721078257,False
0.4083855557836768,False
0.4168930836972503,False
0.3860631721078257,False
0.38183295980826704,False
0.48001923283320436,False
0.410576783059748,False
0.3901683101267135,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.48048808270613125,False
0.410576783059748,False
0.3810700270092813,False
0.41429448199702534,False
0.48524156905574867,False
0.38601756375419277,False
0.38530503310747133,False
0.410576783059748,False
0.3897387298457316,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.3810700270092813,False
0.42130683522655715,False
0.48170004319992105,False
0.3798664287126946,False
0.4056842515035029,False
0.410576783059748,False
0.4059180817306731,False
0.37925643311811025,False
0.3806772153359243,False
0.410576783059748,False
0.3836079507623076,False
0.38081682162523794,False
0.3779199277499995,False
0.37803538236852713,False
0.3772827024116922,False
0.37788781151476136,False
0.38480464520732754,False
0.4216402846793636,False
0.38227046810500737,False
0.3801103658436931,False
0.3860631721078257,False
0.38246970349871284,False
0.4820478502243251,False
0.46740475134716436,False
0.410576783059748,False
0.3772827024116922,False
0.38081682162523794,False
0.384757044566833,False
0.410576783059748,False
0.410576783059748,False
0.37925643311811025,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.48233368603551147,False
0.410576783059748,False
0.47126624115512844,False
0.3892370013769242,False
0.38530503310747133,False
0.3898252684370902,False
0.410576783059748,False
0.4755459924223385,False
0.48070471984802426,False
0.39353133166994614,False
0.39333140909578695,False
0.410576783059748,False
0.410576783059748,False
0.39458174083951236,False
0.48456564154210335,False
0.40479187349723206,False
0.410576783059748,False
0.410576783059748,False
0.4216402846793636,False
0.3855449746955687,False
0.4004498250370341,False
0.410576783059748,False
0.41914921201654554,False
0.3828685344367995,False
0.48955627235539545,False
0.48524156905574867,False
0.3783778662072307,False
0.38494753624871514,False
0.410576783059748,False
0.3955588316306514,False
0.38956160720004684,False
0.40752977483189484,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.37803538236852713,False
0.4053531240575838,False
0.39714777610629376,False
0.3909847203275489,False
0.37925643311811025,False
0.38183295980826704,False
0.410576783059748,False
0.3874003776187054,False
0.410576783059748,False
0.3810700270092813,False
0.38701668158096,False
0.410576783059748,False
0.3855449746955687,False
0.46686475104819797,False
0.4037572489032558,False
0.3786844720399588,False
0.39333140909578695,False
0.417354206029826,False
0.38956160720004684,False
0.3898252684370902,False
0.37788781151476136,False
0.38530503310747133,False
0.410576783059748,False
0.406519872684704,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.41429448199702534,False
0.4168930836972503,False
0.40752977483189484,False
0.3840828873859627,False
0.48491337228986164,False
0.410576783059748,False
0.3786844720399588,False
0.38312612658332773,False
0.3797504554988058,False
0.3742097648801088,False
0.39458174083951236,False
0.40927913497814505,False
0.39458174083951236,False
0.3859103956505769,False
0.39780305622246626,False
0.410576783059748,False
0.37788781151476136,False
0.410576783059748,False
0.410576783059748,False
0.38936395789969636,False
0.3909847203275489,False
0.4216402846793636,False
0.38601756375419277,False
0.410576783059748,False
0.39780305622246626,False
0.410576783059748,False
0.4005179384973068,False
0.38956160720004684,False
0.38227046810500737,False
0.38936395789969636,False
0.3860631721078257,False
0.3955588316306514,False
0.410576783059748,False
0.410576783059748,False
0.38454731047393936,False
0.3809339741802858,False
0.3822608503885502,False
0.3961450486668553,False
0.38127211925210963,False
0.38777178311450283,False
0.3909847203275489,False
0.3847932280389582,False
0.410576783059748,False
0.410576783059748,False
0.4037572489032558,False
0.48170004319992105,False
0.38034003111426645,False
0.3822608503885502,False
0.40286001700306956,False
0.39890713803311617,False
0.39028151941962574,False
0.38454731047393936,False
0.3798466371335358,False
0.3797504554988058,False
0.37485076468862844,False
0.38028367966151794,False
0.38227046810500737,False
0.3797504554988058,False
0.38454731047393936,False
0.3855830719072834,False
0.37788781151476136,False
0.39028151941962574,False
0.39890713803311617,False
0.3786844720399588,False
0.410576783059748,False
0.38956160720004684,False
0.3803610778949833,False
0.4053531240575838,False
0.3847932280389582,False
0.37856512397936176,False
0.410576783059748,False
0.5121747233025459,False
0.38701668158096,False
0.4820478502243251,False
0.3742097648801088,False
0.37851540483787616,False
0.42044956292840896,False
0.4037572489032558,False
0.37828354174296813,False
0.3863665074202568,False
0.410576783059748,False
0.39482535420784143,False
0.410576783059748,False
0.38494753624871514,False
0.4901536023296553,False
0.37788781151476136,False
0.4221837781703059,False
0.410576783059748,False
0.39278920773871745,False
0.3996505122403498,False
0.37856512397936176,False
0.3855449746955687,False
0.3855449746955687,False
0.3948807595271053,False
0.4901536023296553,False
0.3860631721078257,False
0.3996505122403498,False
0.38494753624871514,False
0.3860631721078257,False
0.3909847203275489,False
0.3810700270092813,False
0.3828677859056937,False
0.38530503310747133,False
0.3822608503885502,False
0.410576783059748,False
0.38950044291579583,False
0.3914903041555843,False
0.384757044566833,False
0.410576783059748,False
0.3828677859056937,False
0.410576783059748,False
0.38081682162523794,False
0.410576783059748,False
0.3867236178714455,False
0.38227046810500737,False
0.45790117389895396,False
0.4066641971773816,False
0.37736435651766415,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.3801103658436931,False
0.410576783059748,False
0.410576783059748,False
0.48456564154210335,False
0.3901683101267135,False
0.389475127139712,False
0.38049884814904833,False
0.4004498250370341,False
0.38049884814904833,False
0.3973592643802048,False
0.410576783059748,False
0.4658291078231603,False
0.379692387764481,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.4037572489032558,False
0.410576783059748,False
0.38183295980826704,False
0.38494753624871514,False
0.37788781151476136,False
0.38081682162523794,False
0.3885770274870097,False
0.38081682162523794,False
0.523678318866907,False
0.410576783059748,False
0.38049884814904833,False
0.384757044566833,False
0.40462008202917904,False
0.38312612658332773,False
0.3860513440973799,False
0.38661775154732275,False
0.410576783059748,False
0.410576783059748,False
0.4194780574204555,False
0.3860631721078257,False
0.48233368603551147,False
0.3874003776187054,False
0.3810986786415707,False
0.37851540483787616,False
0.38806685357008486,False
0.3809419388030372,False
0.384757044566833,False
0.40927913497814505,False
0.3742097648801088,False
0.410576783059748,False
0.3897387298457316,False
0.38139413498334235,False
0.4075027576767224,False
0.392566550395052,False
0.3980931548468585,False
0.4866684389427371,False
0.410576783059748,False
0.37898893374562426,False
0.3803610778949833,False
0.410576783059748,False
0.409690929690262,False
0.406519872684704,False
0.37788781151476136,False
0.39028151941962574,False
0.410576783059748,False
0.410576783059748,False
0.3816522683506255,False
0.410576783059748,False
0.3742097648801088,False
0.38480464520732754,False
0.38049884814904833,False
0.38183295980826704,False
0.38227046810500737,False
0.3980931548468585,False
0.38494753624871514,False
0.39890713803311617,False
0.3798664287126946,False
0.3867236178714455,False
0.3805627533854875,False
0.4005179384973068,False
0.41914921201654554,False
0.4037572489032558,False
0.3836079507623076,False
0.3996505122403498,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.41914921201654554,False
0.3840828873859627,False
0.37788781151476136,False
0.3801103658436931,False
0.4165529378796127,False
0.3855830719072834,False
0.37792180174043427,False
0.38585658856345384,False
0.410576783059748,False
0.3836079507623076,False
0.3911353251753149,False
0.410576783059748,False
0.3809419388030372,False
0.38790678549498675,False
0.410576783059748,False
0.48170004319992105,False
0.38494753624871514,False
0.410576783059748,False
0.38227046810500737,False
0.40268988704182346,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.4856490380342417,False
0.38227046810500737,False
0.37856512397936176,False
0.3801103658436931,False
0.3897387298457316,False
0.39780305622246626,False
0.48491337228986164,False
0.410576783059748,False
0.38183295980826704,False
0.4856490380342417,False
0.410576783059748,False
0.3988658606208546,False
0.410576783059748,False
0.3897640627559188,False
0.379692387764481,False
0.38227046810500737,False
0.38867797069602983,False
0.3805627533854875,False
0.4075027576767224,False
0.38227046810500737,False
0.410576783059748,False
0.3996505122403498,False
0.410576783059748,False
0.4165905746671229,False
0.4019882228900467,False
0.410576783059748,False
0.410576783059748,False
0.3828677859056937,False
0.410576783059748,False
0.37851540483787616,False
0.37788781151476136,False
0.410576783059748,False
0.410576783059748,False
0.37865992860651265,False
0.410576783059748,False
0.410576783059748,False
0.39333140909578695,False
0.3860631721078257,False
0.410576783059748,False
0.410576783059748,False
0.3910668752353052,False
0.3874003776187054,False
0.410576783059748,False
0.3806772153359243,False
0.410576783059748,False
0.39482535420784143,False
0.3874003776187054,False
0.38227046810500737,False
0.37925643311811025,False
0.39714777610629376,False
0.410576783059748,False
0.3858815649467328,False
0.37856512397936176,False
0.38494753624871514,False
0.410576783059748,False
0.4004498250370341,False
0.38806685357008486,False
0.38387920417130417,False
0.3814180011862634,False
0.39780305622246626,False
0.410576783059748,False
0.410576783059748,False
0.410576783059748,False
0.39028151941962574,False
0.42336045460527993,False
0.4059180817306731,False
0.410576783059748,False
0.3840828873859627,False
0.410576783059748,False
0.3828677859056937,False
0.424836269901764,False
0.3783778662072307,False
0.48524156905574867,False
0.4980446948712953,False
0.37925643311811025,False
0.410576783059748,False
0.38950044291579583,False
0.39714777610629376,False
0.38976731112745694,False
0.40286001700306956,False
0.410576783059748,False
0.3802264027699775,False
0.3810700270092813,False
0.3996505122403498,False
0.410576783059748,False
0.3783778662072307,False
0.38387920417130417,False
0.38494753624871514,False
0.4004498250370341,False
0.39036962662280356,False
0.410576783059748,False
0.37898893374562426,False
0.38183295980826704,False
0.410576783059748,False
0.3819832615529414,False
0.410576783059748,False
0.3802264027699775,False
0.410576783059748,False
0.40462008202917904,False
0.3955588316306514,False
0.37925643311811025,False
0.3996505122403498,False
0.410576783059748,False
0.48170004319992105,False
0.3803610778949833,False
0.3778499368037451,False
0.3795640848126964,False
0.38494753624871514,False
0.3897387298457316,False
0.38956160720004684,False
0.38976731112745694,False
0.3806772153359243,False
0.3802264027699775,False
0.38387920417130417,False
0.37898893374562426,False
0.410576783059748,False
0.410576783059748,False
0.3803610778949833,False
0.3810700270092813,False
0.38227046810500737,False
0.39890713803311617,False
0.410576783059748,False
0.410576783059748,False
0.3805627533854875,False
0.3855449746955687,False
0.40752977483189484,False
0.3855449746955687,False
0.3988658606208546,False
0.3819832615529414,False
0.37856512397936176,False
0.3778499368037451,False
0.4005179384973068,False
0.4820478502243251,False
0.379692387764481,False
0.410576783059748,False
0.39036962662280356,False
0.4901536023296553,False
0.40480498225344996,False
0.410576783059748,False
0.3797504554988058,False
0.38494753624871514,False
0.3773967095053932,False
0.3772827024116922,False
0.38899942958847866,False
0.410576783059748,False
0.37899125537958606,False
0.410576783059748,False
0.410576783059748,False
0.38227046810500737,False
0.37856512397936176,False
0.3779199277499995,False
0.4724755420859807,False
0.39458174083951236,False
0.410576783059748,False
0.3860631721078257,False
0.410576783059748,False
0.38312612658332773,False
0.39333140909578695,False
0.410576783059748,False
0.3773381856988023,False
0.39353133166994614,False
0.38227046810500737,False
0.384757044566833,False
0.410576783059748,False
0.4053531240575838,False
0.38428721902325497,False
0.384757044566833,False
0.4618084318618938,False
0.38548939644274915,False
0.410576783059748,False
0.4095743717941916,False
0.37792180174043427,False
0.38049884814904833,False
0.39278920773871745,False
0.39714777610629376,False
0.410576783059748,False
0.3798664287126946,False
0.38454731047393936,False
0.4059180817306731,False
0.3786844720399588,False
0.38157470422896456,False
0.3798664287126946,False
0.384757044566833,False
0.38790678549498675,False
0.3772827024116922,False
0.48520849401222566,False
0.410576783059748,False
0.4722437968444613,False
0.37788781151476136,False
0.40637403185920135,False
0.3874003776187054,False
0.3860631721078257,False
0.48233368603551147,False
0.410576783059748,False
0.39432109107983093,False
0.38227046810500737,False
0.38227046810500737,False
0.410576783059748,False
0.38454731047393936,False
0.410576783059748,False
0.38757371170858235,False
0.40268988704182346,False
0.410576783059748,False
0.5215769055440044,False
0.410576783059748,False
0.4176366777216284,False
0.3858815649467328,False
0.3980931548468585,False
0.3786844720399588,False
0.3801103658436931,False
0.3940642079525549,False
0.3779199277499995,False
0.410576783059748,False
0.410576783059748,False
0.3803610778949833,False
0.3812993648057918,False
0.410576783059748,False
0.3809419388030372,False
0.410576783059748,False
0.3811200753530503,False
0.3778499368037451,False
0.410576783059748,False
0.39660408709398365,False
0.410576783059748,False
0.4778802912052289,False
0.40462008202917904,False
0.384757044566833,False
0.4083855557836768,False
0.5208243509202246,False
0.48070471984802426,False
0.3810414701274617,False
0.37803538236852713,False
0.40589484103543616,False
0.3798664287126946,False
0.38530503310747133,False
0.37788781151476136,False
0.410576783059748,False
0.4822661265470422,False
0.3911353251753149,False
0.3797504554988058,False
0.37851540483787616,False
0.38530503310747133,False
0.410576783059748,False
0.38956160720004684,False
0.38454731047393936,False
0.38081682162523794,False
0.37925643311811025,False
0.3909847203275489,False
0.379692387764481,False
0.389490145435343,False
0.39714777610629376,False
0.38661775154732275,False
0.410576783059748,False
0.3803610778949833,False
