source_file,Video #,Cell,Track,keep_for_condensate_pool,filter_rule,filter_reason,n_valid_behavior_frames,n_diffusive,n_constrained,n_bound,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,dominant_state,dominant_state_name,dominant_fraction,category,present_states
single,1,1,2,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,8,2,0,0.8,0.2,0.0,8,0,diffusive,0.8,constraint_diffusion,"diffusive,constrained"
single,1,1,7,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",17,0,3,14,0.0,0.17647058823529413,0.8235294117647058,0,2,bound,0.8235294117647058,bound_constraint,"constrained,bound"
single,1,1,10,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",174,0,0,174,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,12,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,1,1,14,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,16,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",16,13,3,0,0.8125,0.1875,0.0,7,0,diffusive,0.8125,constraint_diffusion,"diffusive,constrained"
single,1,1,21,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,11,1,0,0.9166666666666666,0.08333333333333333,0.0,8,0,diffusive,0.9166666666666666,constraint_diffusion,"diffusive,constrained"
single,1,1,22,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,1,1,24,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",30,0,0,30,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,26,True,single_like_constrained,"dominant=constrained, fraction=1.000",16,0,16,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,27,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,33,True,single_like_constrained,"dominant=constrained, fraction=1.000",47,0,47,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,35,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",84,0,1,83,0.0,0.011904761904761904,0.9880952380952381,0,2,bound,0.9880952380952381,bound_constraint,"constrained,bound"
single,1,1,36,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",23,22,1,0,0.9565217391304348,0.043478260869565216,0.0,14,0,diffusive,0.9565217391304348,constraint_diffusion,"diffusive,constrained"
single,1,1,43,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",23,0,0,23,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,46,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",19,0,0,19,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,49,True,single_like_constrained,"dominant=constrained, fraction=1.000",19,0,19,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,51,True,single_like_constrained,"dominant=constrained, fraction=1.000",14,0,14,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,53,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",10,0,2,8,0.0,0.2,0.8,0,2,bound,0.8,bound_constraint,"constrained,bound"
single,1,1,57,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",31,0,3,28,0.0,0.0967741935483871,0.9032258064516129,0,2,bound,0.9032258064516129,bound_constraint,"constrained,bound"
single,1,1,58,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,62,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",16,15,1,0,0.9375,0.0625,0.0,9,0,diffusive,0.9375,constraint_diffusion,"diffusive,constrained"
single,1,1,63,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",14,0,3,11,0.0,0.21428571428571427,0.7857142857142857,0,2,bound,0.7857142857142857,bound_constraint,"constrained,bound"
single,1,1,64,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,8,2,0,0.8,0.2,0.0,8,0,diffusive,0.8,constraint_diffusion,"diffusive,constrained"
single,1,1,65,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",33,0,0,33,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,76,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",16,10,6,0,0.625,0.375,0.0,7,0,diffusive,0.625,constraint_diffusion,"diffusive,constrained"
single,1,1,78,True,single_like_constrained,"dominant=constrained, fraction=1.000",12,0,12,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,81,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,12,0,0,1.0,0.0,0.0,12,0,diffusive,1.0,other,diffusive
single,1,1,82,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",46,0,0,46,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,84,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,1,1,89,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",16,16,0,0,1.0,0.0,0.0,16,0,diffusive,1.0,other,diffusive
single,1,1,92,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",71,0,0,71,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,95,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",78,0,4,74,0.0,0.05128205128205128,0.9487179487179487,0,2,bound,0.9487179487179487,bound_constraint,"constrained,bound"
single,1,1,104,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,10,1,0,0.9090909090909091,0.09090909090909091,0.0,7,0,diffusive,0.9090909090909091,constraint_diffusion,"diffusive,constrained"
single,1,1,107,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,1,1,113,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",41,0,1,40,0.0,0.024390243902439025,0.975609756097561,0,2,bound,0.975609756097561,bound_constraint,"constrained,bound"
single,1,1,116,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,1,1,117,True,single_like_constrained,"dominant=constrained, fraction=1.000",12,0,12,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,121,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",14,0,2,12,0.0,0.14285714285714285,0.8571428571428571,0,2,bound,0.8571428571428571,bound_constraint,"constrained,bound"
single,1,1,122,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,10,1,0,0.9090909090909091,0.09090909090909091,0.0,6,0,diffusive,0.9090909090909091,constraint_diffusion,"diffusive,constrained"
single,1,1,124,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,1,1,125,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",48,0,3,45,0.0,0.0625,0.9375,0,2,bound,0.9375,bound_constraint,"constrained,bound"
single,1,1,126,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",42,0,1,41,0.0,0.023809523809523808,0.9761904761904762,0,2,bound,0.9761904761904762,bound_constraint,"constrained,bound"
single,1,1,139,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",18,0,0,18,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,141,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",75,0,0,75,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,142,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",19,0,0,19,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,145,True,single_like_constrained,"dominant=constrained, fraction=1.000",24,0,24,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,146,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",63,0,2,61,0.0,0.031746031746031744,0.9682539682539683,0,2,bound,0.9682539682539683,bound_constraint,"constrained,bound"
single,1,1,148,True,single_like_constrained,"dominant=constrained, fraction=1.000",14,0,14,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,154,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,156,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",13,0,1,12,0.0,0.07692307692307693,0.9230769230769231,0,2,bound,0.9230769230769231,bound_constraint,"constrained,bound"
single,1,1,158,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",34,0,2,32,0.0,0.058823529411764705,0.9411764705882353,0,2,bound,0.9411764705882353,bound_constraint,"constrained,bound"
single,1,1,159,True,single_like_constrained,"dominant=constrained, fraction=1.000",15,0,15,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,160,True,single_like_constrained,"dominant=constrained, fraction=1.000",15,0,15,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,162,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,9,3,0,0.75,0.25,0.0,5,0,diffusive,0.75,constraint_diffusion,"diffusive,constrained"
single,1,1,164,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,165,True,single_like_constrained,"dominant=constrained, fraction=1.000",23,0,23,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,167,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",58,0,0,58,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,173,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",46,0,2,44,0.0,0.043478260869565216,0.9565217391304348,0,2,bound,0.9565217391304348,bound_constraint,"constrained,bound"
single,1,1,183,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",50,0,0,50,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,188,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",32,0,3,29,0.0,0.09375,0.90625,0,2,bound,0.90625,bound_constraint,"constrained,bound"
single,1,1,191,True,single_like_constrained,"dominant=constrained, fraction=1.000",15,0,15,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,195,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,196,True,single_like_constrained,"dominant=constrained, fraction=1.000",34,0,34,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,197,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",27,0,0,27,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,199,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",10,0,0,10,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,200,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",19,0,2,17,0.0,0.10526315789473684,0.8947368421052632,0,2,bound,0.8947368421052632,bound_constraint,"constrained,bound"
single,1,1,202,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",14,0,2,12,0.0,0.14285714285714285,0.8571428571428571,0,2,bound,0.8571428571428571,bound_constraint,"constrained,bound"
single,1,1,206,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,207,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",16,0,2,14,0.0,0.125,0.875,0,2,bound,0.875,bound_constraint,"constrained,bound"
single,1,1,208,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,209,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,1,1,211,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,1,1,221,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,1,1,222,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",46,0,0,46,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,225,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",23,0,2,21,0.0,0.08695652173913043,0.9130434782608695,0,2,bound,0.9130434782608695,bound_constraint,"constrained,bound"
single,1,1,230,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",22,0,0,22,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,231,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,11,1,0,0.9166666666666666,0.08333333333333333,0.0,6,0,diffusive,0.9166666666666666,constraint_diffusion,"diffusive,constrained"
single,1,1,234,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",30,0,0,30,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,235,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",46,0,0,46,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,236,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",82,0,1,81,0.0,0.012195121951219513,0.9878048780487805,0,2,bound,0.9878048780487805,bound_constraint,"constrained,bound"
single,1,1,238,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",14,14,0,0,1.0,0.0,0.0,14,0,diffusive,1.0,other,diffusive
single,1,1,239,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",24,0,0,24,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,241,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,242,True,single_like_constrained,"dominant=constrained, fraction=1.000",17,0,17,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,243,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",41,0,1,40,0.0,0.024390243902439025,0.975609756097561,0,2,bound,0.975609756097561,bound_constraint,"constrained,bound"
single,1,1,244,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",38,0,0,38,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,261,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",52,0,0,52,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,1,262,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,266,True,single_like_constrained,"dominant=constrained, fraction=1.000",17,0,17,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,1,271,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,9,1,0,0.9,0.1,0.0,5,0,diffusive,0.9,constraint_diffusion,"diffusive,constrained"
single,1,2,2,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",33,0,0,33,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,6,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",20,0,2,18,0.0,0.1,0.9,0,2,bound,0.9,bound_constraint,"constrained,bound"
single,1,2,9,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",13,9,4,0,0.6923076923076923,0.3076923076923077,0.0,9,0,diffusive,0.6923076923076923,constraint_diffusion,"diffusive,constrained"
single,1,2,10,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",16,0,0,16,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,11,True,single_like_constrained,"dominant=constrained, fraction=1.000",17,0,17,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,18,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",12,0,0,12,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,21,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",30,0,1,29,0.0,0.03333333333333333,0.9666666666666667,0,2,bound,0.9666666666666667,bound_constraint,"constrained,bound"
single,1,2,26,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",14,14,0,0,1.0,0.0,0.0,14,0,diffusive,1.0,other,diffusive
single,1,2,36,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",18,18,0,0,1.0,0.0,0.0,18,0,diffusive,1.0,other,diffusive
single,1,2,39,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",67,0,0,67,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,41,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",19,0,0,19,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,43,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",58,0,0,58,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,44,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",108,0,1,107,0.0,0.009259259259259259,0.9907407407407407,0,2,bound,0.9907407407407407,bound_constraint,"constrained,bound"
single,1,2,46,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",52,0,1,51,0.0,0.019230769230769232,0.9807692307692307,0,2,bound,0.9807692307692307,bound_constraint,"constrained,bound"
single,1,2,49,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",11,0,0,11,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,52,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",35,0,1,34,0.0,0.02857142857142857,0.9714285714285714,0,2,bound,0.9714285714285714,bound_constraint,"constrained,bound"
single,1,2,54,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,12,0,0,1.0,0.0,0.0,12,0,diffusive,1.0,other,diffusive
single,1,2,55,True,single_like_constrained,"dominant=constrained, fraction=1.000",18,0,18,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,56,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",68,0,2,66,0.0,0.029411764705882353,0.9705882352941176,0,2,bound,0.9705882352941176,bound_constraint,"constrained,bound"
single,1,2,59,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",13,13,0,0,1.0,0.0,0.0,13,0,diffusive,1.0,other,diffusive
single,1,2,60,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",12,0,0,12,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,61,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",94,0,2,92,0.0,0.02127659574468085,0.9787234042553191,0,2,bound,0.9787234042553191,bound_constraint,"constrained,bound"
single,1,2,64,True,single_like_constrained,"dominant=constrained, fraction=1.000",12,0,12,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,66,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",45,0,0,45,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,68,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,8,2,0,0.8,0.2,0.0,8,0,diffusive,0.8,constraint_diffusion,"diffusive,constrained"
single,1,2,69,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",10,0,0,10,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,71,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",23,0,0,23,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,72,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",14,0,2,12,0.0,0.14285714285714285,0.8571428571428571,0,2,bound,0.8571428571428571,bound_constraint,"constrained,bound"
single,1,2,74,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",76,0,0,76,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,75,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",22,0,1,21,0.0,0.045454545454545456,0.9545454545454546,0,2,bound,0.9545454545454546,bound_constraint,"constrained,bound"
single,1,2,79,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,1,2,80,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,81,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,1,2,83,True,single_like_constrained,"dominant=constrained, fraction=1.000",17,0,17,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,84,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",14,8,6,0,0.5714285714285714,0.42857142857142855,0.0,5,0,diffusive,0.5714285714285714,constraint_diffusion,"diffusive,constrained"
single,1,2,86,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,87,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",125,0,0,125,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,91,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",176,0,0,176,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,92,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",21,21,0,0,1.0,0.0,0.0,21,0,diffusive,1.0,other,diffusive
single,1,2,93,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",13,0,0,13,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,99,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",14,0,0,14,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,102,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",65,0,0,65,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,106,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",72,0,0,72,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,109,True,single_like_constrained,"dominant=constrained, fraction=1.000",18,0,18,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,110,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",24,0,0,24,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,113,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,115,True,single_like_constrained,"dominant=constrained, fraction=1.000",17,0,17,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,116,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,119,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",17,0,0,17,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,120,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",15,0,0,15,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,133,True,single_like_constrained,"dominant=constrained, fraction=1.000",16,0,16,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,134,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",17,17,0,0,1.0,0.0,0.0,17,0,diffusive,1.0,other,diffusive
single,1,2,145,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",17,0,1,16,0.0,0.058823529411764705,0.9411764705882353,0,2,bound,0.9411764705882353,bound_constraint,"constrained,bound"
single,1,2,148,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",13,0,1,12,0.0,0.07692307692307693,0.9230769230769231,0,2,bound,0.9230769230769231,bound_constraint,"constrained,bound"
single,1,2,159,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",27,0,3,24,0.0,0.1111111111111111,0.8888888888888888,0,2,bound,0.8888888888888888,bound_constraint,"constrained,bound"
single,1,2,160,True,single_like_constrained,"dominant=constrained, fraction=1.000",15,0,15,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,163,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",64,0,1,63,0.0,0.015625,0.984375,0,2,bound,0.984375,bound_constraint,"constrained,bound"
single,1,2,164,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,10,2,0,0.8333333333333334,0.16666666666666666,0.0,10,0,diffusive,0.8333333333333334,constraint_diffusion,"diffusive,constrained"
single,1,2,166,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",21,0,1,20,0.0,0.047619047619047616,0.9523809523809523,0,2,bound,0.9523809523809523,bound_constraint,"constrained,bound"
single,1,2,169,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,170,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,173,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",13,13,0,0,1.0,0.0,0.0,13,0,diffusive,1.0,other,diffusive
single,1,2,177,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,183,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",15,0,0,15,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,192,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",11,0,1,10,0.0,0.09090909090909091,0.9090909090909091,0,2,bound,0.9090909090909091,bound_constraint,"constrained,bound"
single,1,2,195,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",36,0,0,36,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,197,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",35,0,0,35,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,199,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",50,0,1,49,0.0,0.02,0.98,0,2,bound,0.98,bound_constraint,"constrained,bound"
single,1,2,205,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",46,0,3,43,0.0,0.06521739130434782,0.9347826086956522,0,2,bound,0.9347826086956522,bound_constraint,"constrained,bound"
single,1,2,211,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",22,0,3,19,0.0,0.13636363636363635,0.8636363636363636,0,2,bound,0.8636363636363636,bound_constraint,"constrained,bound"
single,1,2,214,True,single_like_constrained,"dominant=constrained, fraction=1.000",21,0,21,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,215,True,single_like_constrained,"dominant=constrained, fraction=1.000",24,0,24,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
