dataset_name,protein,condition,replicate,source_file,source_folder,track_id,cell_id,video_id,n_frames,track_length,is_control,control_role,P_free_like,P_chromatin_bound_like,P_mcm_bound_like,supervised_control_prediction,distance_to_NLS_centroid,distance_to_H2B_centroid,distance_to_MCM2_Bound_centroid,nearest_control_class,nearest_control_distance,control_outlier_score,is_control_outlier,max_trap_dwell_frames,mean_trap_dwell_frames,trap_prob_mean,frac_supported_high_score_windows,max_consecutive_diffusive,frac_bound,frac_constrained,frac_diffusive,max_consecutive_constrained,max_consecutive_bound,n_state_switches,trapping_score,temporal_score,n_supported_high_score_windows,supported_temporal_trapping,diffusive_burst_flag,final_control_guided_class,classification_reason,_join_key,old_classification,old_trapping_score_mean,old_trapping_score_max,old_temporal_track_score,old_trapping_like,review_priority_score,inspection_reason
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,23,3.0,8,106,106,False,target,0.01,0.99,0.0,chromatin_bound_like,6.626475385567378,5.628364452065306,7.07316753241605,H2B,5.628364452065306,5.628364452065306,True,,,,,0.0,0.4528301886792453,0.5471698113207547,0.0,31.0,22.0,9.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|8|3|23,mixed,-0.6151019956987254,1.2453517009825317,4.345306321800001,False,2.9864029666254637,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,125,5.0,3,21,21,False,target,0.5508534330564869,0.4491465669435123,0.0,free_like,4.2710154208620805,3.205108250202666,4.948828063350022,H2B,3.205108250202666,3.205108250202666,False,,,,,0.0,0.0,1.0,0.0,21.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|3|5|125,mixed,0.2428685722139224,1.149323135177105,0.974482800019848,False,2.9826946847960447,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,56,3.0,4,66,66,False,target,0.0333333333333333,0.9666666666666668,0.0,chromatin_bound_like,6.893344303215216,6.117460549681349,7.624963826431867,H2B,6.117460549681349,6.117460549681349,True,,,,,0.0,0.1515151515151515,0.8484848484848485,0.0,48.0,5.0,3.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|4|3|56,mixed,-0.2050364638005781,0.9897425696160438,2.7591659040928005,False,2.9789864029666253,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,109,2.0,4,100,100,False,target,0.1166666666666666,0.8833333333333333,0.0,chromatin_bound_like,12.089211723776865,11.629587238333016,12.847872457518507,H2B,11.629587238333016,11.629587238333016,True,,,,,0.0,0.04,0.96,0.0,89.0,4.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|4|2|109,mixed,-2.3505166017804364,0.1505089404356049,4.114575432438478,False,2.9740420271940664,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,76,3.0,4,105,105,False,target,0.0633333333333333,0.9366666666666666,0.0,chromatin_bound_like,9.31602431571396,8.670334837741018,10.059722277187022,H2B,8.670334837741018,8.670334837741018,True,,,,,0.0,0.2285714285714285,0.7714285714285715,0.0,65.0,10.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|4|3|76,mixed,-2.851700389464602,1.5686036996383217,4.308855986914216,False,2.956736711990111,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,34,4.0,7,1,1,False,target,0.5634495298107596,0.4365504701892404,0.0,free_like,3.242068610773743,1.212882219363293,2.938317358046783,H2B,1.212882219363293,1.212882219363293,False,58.0,58.0,0.9984982235875064,0.0,0.0,0.293103448275862,0.7068965517241379,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|7|4|34,mixed,-41151.85646157702,0.0694914996921432,2.442306328699654,False,2.9357231149567364,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,42,1.0,3,109,109,False,target,0.0846562726435137,0.9153437273564862,0.0,chromatin_bound_like,7.628837785490639,6.964353045037994,8.424677194049371,H2B,6.964353045037994,6.964353045037994,True,,,,,0.0,0.036697247706422,0.963302752293578,0.0,54.0,4.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|3|1|42,mixed,-3.5564789395077887,-0.3053666322306041,4.472751888557129,False,2.9258343634116195,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,4,5.0,5,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,17.0,17.0,0.9999265000250536,0.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|5|5|4,mixed,-0.835477214901812,-0.503050103123222,0.8167246136488904,False,2.92150803461063,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,51,4.0,1,101,101,False,target,0.2866666666666667,0.7133333333333334,0.0,chromatin_bound_like,8.963961965448398,8.300974003638578,9.727109323616345,H2B,8.300974003638578,8.300974003638578,True,,,,,0.0,0.198019801980198,0.801980198019802,0.0,62.0,11.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|1|4|51,mixed,-4.03131569003476,0.3483726841184876,4.149459664568514,False,2.9134734239802222,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,37,2.0,3,1,1,False,target,0.58,0.42,0.0,free_like,3.201415957602304,0.8379514371412503,2.473106315451784,H2B,0.8379514371412503,0.8379514371412503,False,23.0,23.0,0.9977734390821966,0.0769230769230769,0.0,0.4347826086956521,0.5652173913043478,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|3|2|37,mixed,-0.1810340887836704,1.4507129345489198,1.042920810450189,False,2.9072929542645243,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,106,3.0,3,74,74,False,target,0.0766666666666666,0.9233333333333332,0.0,chromatin_bound_like,6.058369775248144,5.032302819047548,6.358487956815789,H2B,5.032302819047548,5.032302819047548,True,,,,,0.0,0.4729729729729729,0.527027027027027,0.0,10.0,14.0,10.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|3|3|106,mixed,-0.6314392657767693,1.5447907171317952,3.066041512988298,False,2.9035846724351053,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,194,7.0,5,67,67,False,target,0.5731287596613943,0.4268712403386056,0.0,free_like,6.881009691586535,6.138053878134792,7.639202359335773,H2B,6.138053878134792,6.138053878134792,True,,,,,0.0,0.0746268656716417,0.9253731343283582,0.0,48.0,5.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|5|7|194,mixed,-1.8403354733227104,0.4108736567344246,2.800754226835048,False,2.8912237330037085,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,69,4.0,7,1,1,False,target,0.4597940424674173,0.5402059575325827,0.0,chromatin_bound_like,3.20181589103132,0.8186269989797927,2.442335122883106,H2B,0.8186269989797927,0.8186269989797927,False,27.0,27.0,0.9986387476641752,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|7|4|69,mixed,-1.5098866538587614,-0.1571888671024263,1.1993849332726472,False,2.8782447466007417,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,107,4.0,5,1,1,False,target,0.5099930979916736,0.4900069020083266,0.0,free_like,3.2591357878087224,1.2948514295905538,3.027463523796481,H2B,1.2948514295905538,1.2948514295905538,False,15.0,15.0,0.996757516843114,0.0,0.0,0.2666666666666666,0.7333333333333333,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|5|4|107,mixed,-0.0764015870526353,0.3103058806133242,0.7177375246553231,False,2.875772558714462,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,94,2.0,2,66,66,False,target,0.0165751294015655,0.9834248705984344,0.0,chromatin_bound_like,6.842380010486169,6.061928602972018,7.512683120808145,H2B,6.061928602972018,6.061928602972018,True,,,,,0.0,0.1363636363636363,0.8636363636363636,0.0,48.0,9.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|2|2|94,mixed,-2.112901201104891,0.0375310949301585,2.7609599372899,False,2.8751545117428923,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,237,7.0,5,1,1,False,target,0.5099930979916736,0.4900069020083266,0.0,free_like,3.2591357878087224,1.2948514295905538,3.027463523796481,H2B,1.2948514295905538,1.2948514295905538,False,15.0,15.0,0.9964722510821712,0.0,0.0,0.2666666666666666,0.7333333333333333,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|5|7|237,mixed,-0.1058377838345812,0.0775492051348854,0.7175948917748517,False,2.8708281829419033,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,6,1.0,5,1,1,False,target,0.5099930979916736,0.4900069020083266,0.0,free_like,3.2591357878087224,1.2948514295905538,3.027463523796481,H2B,1.2948514295905538,1.2948514295905538,False,15.0,15.0,0.9968303394451978,0.0,0.0,0.2666666666666666,0.7333333333333333,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|5|1|6,mixed,-0.2961377136997335,0.130481453289451,0.7177739359563651,False,2.869592088998764,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,31,6.0,4,58,58,False,target,0.0466666666666666,0.9533333333333334,0.0,chromatin_bound_like,6.16257693417768,5.325572401856413,6.88219241369909,H2B,5.325572401856413,5.325572401856413,True,,,,,0.0,0.1034482758620689,0.896551724137931,0.0,42.0,6.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|4|6|31,mixed,-1.149307664803419,0.5509697411238895,2.44218225666272,False,2.8640296662546354,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,246,5.0,3,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|3|5|246,mixed,0.5190359108880023,0.8159193027075018,0.7355619059599734,False,2.8590852904820765,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,46,4.0,4,1,1,False,target,0.5099930979916736,0.4900069020083266,0.0,free_like,3.2591357878087224,1.2948514295905538,3.027463523796481,H2B,1.2948514295905538,1.2948514295905538,False,15.0,15.0,0.996816933384887,0.0,0.0,0.2666666666666666,0.7333333333333333,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|4|4|46,mixed,-0.6844080140890407,0.2136438566152036,0.7177672329262096,False,2.84487021013597,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,65,3.0,4,1,1,False,target,0.5068427281244716,0.4931572718755286,0.0,free_like,3.278306686174874,0.735547902760386,1.918597481933061,H2B,0.735547902760386,0.735547902760386,False,21.0,21.0,0.99768787721539,0.0,0.0,0.6190476190476191,0.3809523809523809,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|4|3|65,mixed,-0.1365831462002712,0.6314926094391837,0.9496962113349676,False,2.8318912237330034,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,93,5.0,7,52,52,False,target,0.58,0.42,0.0,free_like,7.438962913108819,6.805342387696131,8.189920765986738,H2B,6.805342387696131,6.805342387696131,True,,,,,0.0,0.0,1.0,0.0,52.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|7|5|93,mixed,-3.4823126597651983,-0.4427022849182485,2.207861405240192,False,2.8294190358467244,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,56,4.0,2,108,108,False,target,0.0066666666666666,0.9933333333333332,0.0,chromatin_bound_like,5.499012256986221,4.176630970240989,5.368722762076524,H2B,4.176630970240989,4.176630970240989,True,,,,,0.0,0.6481481481481481,0.3518518518518518,0.0,17.0,33.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|2|4|56,mixed,-0.4052655736173596,1.672189019405043,4.426298864294793,False,2.8294190358467244,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,53,2.0,4,1,1,False,target,0.5927499811701487,0.4072500188298513,0.0,free_like,3.2120787136902127,1.0188942981785905,2.7157259444048454,H2B,1.0188942981785905,1.0188942981785905,False,25.0,25.0,0.9976607884997866,0.0,0.0,0.36,0.64,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|4|2|53,mixed,-2.551260455961518,0.5529374915869937,1.112940242734742,False,2.823238566131026,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,118,7.0,5,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|5|7|118,mixed,0.0704591933958278,0.2347294458268791,0.7355619059599734,False,2.822002472187886,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,132,6.0,5,53,53,False,target,0.57,0.43,0.0,free_like,7.558901521920782,6.93378851410414,8.309671174858813,H2B,6.93378851410414,6.93378851410414,True,,,,,0.0,0.0,1.0,0.0,53.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|5|6|132,mixed,-4.0727992374718776,-2.3964457274612694,2.247639552631654,False,2.8207663782447465,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,37,5.0,4,48,48,False,target,0.0166666666666666,0.9833333333333332,0.0,chromatin_bound_like,5.841385020842397,4.976868435773187,6.595469021046573,H2B,4.976868435773187,4.976868435773187,True,,,,,0.0,0.0833333333333333,0.9166666666666666,0.0,39.0,4.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|4|5|37,mixed,-1.0169848415785885,0.4532020917329008,2.043449091230605,False,2.8170580964153276,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,5,5.0,4,87,87,False,target,0.03,0.97,0.0,chromatin_bound_like,5.66166158140219,4.532930584867453,6.071739363297342,H2B,4.532930584867453,4.532930584867453,True,,,,,0.0,0.4137931034482758,0.5862068965517241,0.0,32.0,18.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|4|5|5,mixed,-1.2816812077862243,1.184761134053817,3.59152047651607,False,2.8059332509270707,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,15,1.0,1,39,39,False,target,0.0,1.0,0.0,chromatin_bound_like,5.947961606738877,5.176472363358321,6.694307409457105,H2B,5.176472363358321,5.176472363358321,True,,,,,0.0,0.0,1.0,0.0,39.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|1|1|15,mixed,-1.1685595705775016,-0.3720351529576672,1.6907201952637505,False,2.8034610630407912,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,174,2.0,3,13,13,False,target,0.5139855471998572,0.4860144528001432,0.0,free_like,3.8130438989733832,2.615937452097426,4.401426037734946,H2B,2.615937452097426,2.615937452097426,False,,,,,0.0,0.0,1.0,0.0,13.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|3|2|174,mixed,1.050756171376979,1.2021159520522458,0.6558632427244084,False,2.7812113720642766,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,82,2.0,4,79,79,False,target,0.0,1.0,0.0,chromatin_bound_like,5.538863398399498,4.390948140290385,5.912196527914594,H2B,4.390948140290385,4.390948140290385,True,,,,,0.0,0.4556962025316455,0.5443037974683544,0.0,21.0,14.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|4|2|82,mixed,-1.4847845512474378,1.153473296769691,3.2692152935296326,False,2.7676143386897407,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,176,6.0,5,43,43,False,target,0.0,1.0,0.0,chromatin_bound_like,6.390800677864515,5.667769645443448,7.140439570773577,H2B,5.667769645443448,5.667769645443448,True,,,,,0.0,0.0,1.0,0.0,43.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|5|6|176,mixed,-3.167183198161558,-1.6151734512456613,1.8498467342824685,False,2.7601977750309024,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,233,3.0,5,1,1,False,target,0.4431160219406518,0.5568839780593486,0.0,chromatin_bound_like,3.202230215829468,0.808037043091851,2.424708366422605,H2B,0.808037043091851,0.808037043091851,False,20.0,20.0,0.9982730031591672,0.1,0.0,0.45,0.55,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|5|3|233,mixed,-1.648888102912301,1.3620286442100973,0.9286370996657078,False,2.7577255871446233,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,100,1.0,5,57,57,False,target,0.2033333333333333,0.7966666666666666,0.0,chromatin_bound_like,6.458457232560824,5.608145537646692,7.049787476374108,H2B,5.608145537646692,5.608145537646692,True,,,,,0.0,0.1929824561403508,0.8070175438596491,0.0,45.0,11.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|5|1|100,mixed,-4.91520280447019,1.7229335122644025,2.402406397693882,False,2.746600741656366,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,106,1.0,2,150,150,False,target,0.0166666666666666,0.9833333333333332,0.0,chromatin_bound_like,6.175223478338661,4.764079281231041,5.363686088085097,H2B,4.764079281231041,4.764079281231041,True,,,,,0.0,0.7666666666666667,0.2333333333333333,0.0,13.0,86.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|2|1|106,mixed,-887.1432828052925,1.4928140273005397,6.099533431153625,False,2.7404202719406676,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,25,5.0,4,36,36,False,target,0.006084120338818,0.993915879661182,0.0,chromatin_bound_like,5.6280857606962655,4.816141893252518,6.370229516263318,H2B,4.816141893252518,4.816141893252518,True,,,,,0.0,0.0,1.0,0.0,36.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|4|5|25,mixed,-1.170222071149995,0.2114200420640314,1.571370094968573,False,2.7404202719406676,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,113,1.0,7,40,40,False,target,0.0,1.0,0.0,chromatin_bound_like,6.057046839380198,5.298240313243574,6.804434636115551,H2B,5.298240313243574,5.298240313243574,True,,,,,0.0,0.0,1.0,0.0,40.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|7|1|113,mixed,-2.9569234803446744,-0.7377548266401108,1.7305024980795762,False,2.736711990111248,current ambiguous + ranked by available trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,121,1.0,7,44,44,False,target,0.0,1.0,0.0,chromatin_bound_like,6.504032756028081,5.792204821150905,7.254170933801642,H2B,5.792204821150905,5.792204821150905,True,,,,,0.0,0.0,1.0,0.0,44.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|7|1|121,mixed,-4.74177000778955,-1.9645163131209729,1.8896273568232895,False,2.7354758961681087,current ambiguous + ranked by available trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,22,2.0,4,13,13,False,target,0.5139855471998572,0.4860144528001432,0.0,free_like,3.8130438989733832,2.615937452097426,4.401426037734946,H2B,2.615937452097426,2.615937452097426,False,,,,,0.0,0.0,1.0,0.0,13.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|4|2|22,mixed,0.5903644166558215,0.8295797691180906,0.6558632427244084,False,2.7317676143386898,current ambiguous + ranked by available trapping/temporal/outlier features
