dataset_name,protein,condition,replicate,source_file,source_folder,track_id,cell_id,video_id,n_frames,track_length,is_control,control_role,P_free_like,P_chromatin_bound_like,P_mcm_bound_like,supervised_control_prediction,distance_to_NLS_centroid,distance_to_H2B_centroid,distance_to_MCM2_Bound_centroid,nearest_control_class,nearest_control_distance,control_outlier_score,is_control_outlier,max_trap_dwell_frames,mean_trap_dwell_frames,trap_prob_mean,frac_supported_high_score_windows,max_consecutive_diffusive,frac_bound,frac_constrained,frac_diffusive,max_consecutive_constrained,max_consecutive_bound,n_state_switches,trapping_score,temporal_score,n_supported_high_score_windows,supported_temporal_trapping,diffusive_burst_flag,final_control_guided_class,classification_reason,_join_key,old_classification,old_trapping_score_mean,old_trapping_score_max,old_temporal_track_score,old_trapping_like,review_priority_score,inspection_reason
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,83,3.0,7,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,36.0,36.0,0.9999618837508094,0.2307692307692307,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|7|3|83,trapping_like,0.5980850829015947,2.1427238719488853,1.5724241236935868,True,8.794190358467244,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,116,3.0,2,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,30.0,30.0,0.9999555519262004,0.2,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|2|3|116,trapping_like,0.8455715530023538,1.7267377062405678,1.3337845941449182,True,8.76452410383189,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,116,2.0,4,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,24.0,24.0,0.999946054189287,0.5714285714285714,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|4|2|116,trapping_like,1.565756740050792,2.304149755120821,1.0951434816400978,True,8.76390605686032,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,38,2.0,7,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,22.0,22.0,0.9999417370361446,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|7|2|38,trapping_like,1.9563075406329569,2.451154803762638,1.0155958685180724,True,8.763288009888752,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,156,1.0,4,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,21.0,21.0,0.999939270091492,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|4|1|156,trapping_like,1.9367804185779616,2.3144003082218534,0.9758219077730188,True,8.749072929542644,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,31,5.0,5,282,282,False,target,0.0133333333333333,0.9866666666666668,0.0,chromatin_bound_like,9.91365260048704,9.0406055019118,9.892323144204749,H2B,9.0406055019118,9.0406055019118,True,,,,,0.0,0.7588652482269503,0.2411347517730496,0.0,21.0,79.0,16.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|5|5|31,trapping_like,1.0708228809135854,2.6604845238516392,11.349160013770565,True,8.746600741656366,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,64,1.0,4,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,21.0,21.0,0.999939270091492,0.7272727272727273,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|4|1|64,trapping_like,1.600292395657481,2.1655435841271897,0.9758219077730188,True,8.735475896168108,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,26,1.0,3,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,23.0,23.0,0.9999439894638712,0.2307692307692307,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|3|1|26,trapping_like,1.3100296214318223,1.902309551998804,1.0553697220046627,True,8.73423980222497,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,41,4.0,2,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,22.0,22.0,0.9999417370361446,0.25,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|2|4|41,trapping_like,1.358777924202785,1.7299835373547174,1.0155958685180724,True,8.72620519159456,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,52,3.0,8,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,20.0,20.0,0.9999365564523736,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|8|3|52,trapping_like,2.0573853113039173,2.731455329815484,0.936047823680732,True,8.725587144622992,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,18,6.0,4,155,155,False,target,0.02,0.98,0.0,chromatin_bound_like,9.282164818527711,8.514875302721613,9.492147614950968,H2B,8.514875302721613,8.514875302721613,True,,,,,0.0,0.7161290322580646,0.2838709677419355,0.0,11.0,25.0,16.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|4|6|18,trapping_like,1.0115716225015514,2.545310122058379,6.292140560641509,True,8.718170580964154,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,104,5.0,1,240,240,False,target,0.0033333333333333,0.9966666666666668,0.0,chromatin_bound_like,9.040606929138857,8.13452131492237,8.877582682123359,H2B,8.13452131492237,8.13452131492237,True,,,,,0.0,0.825,0.175,0.0,9.0,64.0,15.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|1|5|104,trapping_like,0.9440230775998278,2.2109589827498644,9.678040089796296,True,8.711990111248454,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,44,5.0,2,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,21.0,21.0,0.999939270091492,0.2727272727272727,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|2|5|44,trapping_like,1.2511504064293932,1.7588083186484709,0.9758219077730188,True,8.704573547589616,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,92,2.0,3,127,127,False,target,0.0,1.0,0.0,chromatin_bound_like,6.687294822882357,5.662533224568191,7.028156081709115,H2B,5.662533224568191,5.662533224568191,True,,,,,0.0,0.5275590551181102,0.4724409448818897,0.0,36.0,25.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|3|2|92,trapping_like,1.7983575450662406,4.827563599410201,5.183346771191605,True,8.702101359703338,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,91,2.0,2,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,18.0,18.0,0.9999302246277648,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|2|2|91,trapping_like,2.5923336527364493,3.351060537029685,0.8564992032229735,True,8.699011124845489,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,68,5.0,3,196,196,False,target,0.0066666666666666,0.9933333333333332,0.0,chromatin_bound_like,9.490949417184336,8.698871993398559,9.724136516539854,H2B,8.698871993398559,8.698871993398559,True,,,,,0.0,0.6887755102040817,0.3112244897959184,0.0,19.0,38.0,16.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|3|5|68,trapping_like,0.6652662519328568,2.9802139380174606,7.925484147237936,True,8.697156983930778,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,113,3.0,4,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,18.0,18.0,0.9999302246277648,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|4|3|113,trapping_like,2.5318220085427745,3.221417893278528,0.8564992032229735,True,8.694066749072931,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,146,5.0,3,171,171,False,target,0.0033333333333333,0.9966666666666668,0.0,chromatin_bound_like,7.338140944343001,6.02922468022439,6.183770043846337,H2B,6.02922468022439,6.02922468022439,True,,,,,0.0,0.783625730994152,0.2163742690058479,0.0,35.0,134.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|3|5|146,trapping_like,1.0851525456566389,3.3473699741902565,6.940046323285815,True,8.68603213844252,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,2,3.0,8,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,17.0,17.0,0.9999265000250536,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|8|3|2,trapping_like,2.388236300364237,2.572881231118519,0.8167246136488904,True,8.666872682323856,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,87,4.0,8,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,19.0,19.0,0.9999335571670326,0.4444444444444444,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|8|4|87,trapping_like,1.2971643236058708,1.5961607151090578,0.8962735967653345,True,8.65203955500618,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,88,1.0,2,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,16.0,16.0,0.9999223098470036,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|2|1|88,trapping_like,2.5571292221350155,2.818518456441943,0.7769497912871381,True,8.648331273176762,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,163,1.0,2,195,195,False,target,0.0,1.0,0.0,chromatin_bound_like,8.885984211088859,8.015003033558315,8.828849266977794,H2B,8.015003033558315,8.015003033558315,True,,,,,0.0,0.8256410256410256,0.1743589743589743,0.0,9.0,45.0,15.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|2|1|163,trapping_like,0.1469625478656457,2.649980454093029,7.886432948112306,True,8.644004944375773,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,5,2.0,2,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,17.0,17.0,0.9999265000250536,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|2|2|5,trapping_like,1.6195305210844662,1.8758745173616125,0.8167246136488904,True,8.624845488257108,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,86,4.0,7,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,18.0,18.0,0.9999302246277648,0.5,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|7|4|86,trapping_like,1.3278964598910008,1.7755060162865568,0.8564992032229735,True,8.623609394313968,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,120,5.0,4,149,149,False,target,0.05,0.95,0.0,chromatin_bound_like,6.657567557999205,5.564208150529429,6.711608790908008,H2B,5.564208150529429,5.564208150529429,True,,,,,0.0,0.7046979865771812,0.2953020134228188,0.0,23.0,30.0,10.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|4|5|120,trapping_like,0.9292510054384028,2.4453589901539363,6.0579525673537,True,8.621755253399257,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,110,5.0,5,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,18.0,18.0,0.9999302246277648,0.5,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|5|5|110,trapping_like,1.1838299493605575,1.819681069251665,0.8564992032229735,True,8.61372064276885,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,131,7.0,5,132,132,False,target,0.0066666666666666,0.9933333333333332,0.0,chromatin_bound_like,7.351839417274458,6.465246583945993,7.806810179592018,H2B,6.465246583945993,6.465246583945993,True,,,,,0.0,0.4393939393939394,0.5606060606060606,0.0,20.0,22.0,12.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|5|7|131,trapping_like,0.2111570335624345,1.8623461207880223,5.378599373060495,True,8.611866501854141,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,108,5.0,2,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,17.0,17.0,0.9999265000250536,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|2|5|108,trapping_like,1.461062352246583,1.5790620444798518,0.8167246136488904,True,8.606304079110012,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,133,1.0,4,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,15.0,15.0,0.9999175609785468,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|4|1|133,trapping_like,1.9594949415221852,2.2960068684418644,0.7371746895801824,True,8.605067985166873,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,108,4.0,5,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,17.0,17.0,0.9999265000250536,0.2857142857142857,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|5|4|108,trapping_like,1.2974699046620348,1.4773404809446546,0.8167246136488904,True,8.593943139678615,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,105,1.0,3,139,139,False,target,0.0333333333333333,0.9666666666666668,0.0,chromatin_bound_like,6.09504719756428,4.785984858286545,5.620432859303514,H2B,4.785984858286545,4.785984858286545,True,,,,,0.0,0.7769784172661871,0.2230215827338129,0.0,13.0,55.0,9.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|3|1|105,trapping_like,1.144711669996755,2.674641897592384,5.660600407803732,True,8.589616810877626,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,20,7.0,4,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,16.0,16.0,0.9999223098470036,0.6666666666666666,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|4|7|20,trapping_like,1.5324240014516164,2.075349336158298,0.7769497912871381,True,8.588998763906057,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,133,4.0,5,111,111,False,target,0.01,0.99,0.0,chromatin_bound_like,6.238487720608788,5.126504925988239,6.302073374442339,H2B,5.126504925988239,5.126504925988239,True,,,,,0.0,0.6126126126126126,0.3873873873873873,0.0,14.0,28.0,10.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|5|4|133,trapping_like,0.9389399460477263,2.2994318575878725,4.543573687213397,True,8.583436341161928,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,98,4.0,1,123,123,False,target,0.14,0.86,0.0,chromatin_bound_like,6.250417364019727,5.082742244050831,6.020598603160418,H2B,5.082742244050831,5.082742244050831,True,,,,,0.0,0.7398373983739838,0.2601626016260163,0.0,9.0,35.0,10.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|1|4|98,trapping_like,0.8295625185789709,2.537403088174572,5.022066471289072,True,8.578491965389368,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,42,5.0,2,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,13.0,13.0,0.9999058714561908,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,TDP43|WT-0416-CT|2|5|42,trapping_like,2.3299499386065814,2.3909354846868105,0.65762339027355,True,8.556242274412856,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,15,5.0,3,93,93,False,target,0.0166666666666666,0.9833333333333332,0.0,chromatin_bound_like,6.816074760883299,5.817359209053732,7.040861495898103,H2B,5.817359209053732,5.817359209053732,True,,,,,0.0,0.6021505376344086,0.3978494623655914,0.0,18.0,22.0,11.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|3|5|15,trapping_like,0.2862216236949699,1.826201203144698,3.8241324562208314,True,8.550061804697156,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,57,4.0,1,103,103,False,target,0.0,1.0,0.0,chromatin_bound_like,6.386399638796374,5.283654725030397,6.492949370280464,H2B,5.283654725030397,5.283654725030397,True,,,,,0.0,0.6019417475728155,0.3980582524271844,0.0,18.0,31.0,10.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|1|4|57,trapping_like,0.5600930366571998,1.9919106666121555,4.2244716290803135,True,8.545117428924598,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,357,5.0,5,129,129,False,target,0.0033333333333333,0.9966666666666668,0.0,chromatin_bound_like,6.013977128247544,4.79176539801509,6.021898279581882,H2B,4.79176539801509,4.79176539801509,True,,,,,0.0,0.627906976744186,0.3720930232558139,0.0,26.0,37.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,NONO|HAP1-0426-CT|5|5|357,trapping_like,0.7927063251632025,2.248325030102221,5.263068024267941,True,8.542645241038318,old trapping_like + current ambiguous + ranked by trapping/temporal/outlier features
