Video #,Cell,Track,global_D,global_alpha,trapping_score_mean,trapping_score_max,frac_high_score_windows,geometry_trapping_score_mean,geometry_trapping_score_max,frac_high_geometry_windows,frac_supported_high_score_windows,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,n_diffusive_bursts_ge_min,diffusive_burst_demoted,persistent_trapping,persistent_intervals,temporal_track_score,trap_prob_mean,constrained_prob_mean,bound_prob_mean,trap_entry_rate,trap_exit_rate,state_switch_rate,mean_trap_dwell_frames,max_trap_dwell_frames,mean_trap_dwell_s,max_trap_dwell_s,classification
1,1,9,0.0017509884901125124,1.0124317822469551e-10,1.365618146974635,1.7386375038014472,0.75,0.9725623918372261,1.3432327864385163,0.75,0.75,0.0,0.35714285714285715,0.6428571428571429,0.0,0.0,False,True,473 - 485,0.6767196628547626,0.9970145005347002,0.3449657432878833,0.652048757246817,0.0,0.0,0.15384615384615385,14.0,14.0,0.14,0.14,trapping_like
1,1,18,3.3759872905190056,0.060450645051980376,-1749.139550183327,2.3144741231733774,0.3409090909090909,-1749.528351092306,1.9090363300238513,0.3409090909090909,0.3409090909090909,0.05555555555555555,0.42592592592592593,0.5185185185185185,3.0,1.0,False,True,1395 - 1420;1422 - 1436,2.1243559268759737,0.9436625398582934,0.4211054896073451,0.5225570502509483,0.0,1.8518518518518516,0.1320754716981132,51.0,51.0,0.51,0.51,trapping_like
1,1,20,0.01604974843577042,0.24733321773257508,-3.1686444280765045,-1.9918282972730865,0.0,-3.5729791033772846,-2.396162972573867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.815224520091584,0.9969263129104405,0.9946499601841393,0.0022763527263012667,0.0,0.0,0.0,17.0,17.0,0.17,0.17,mixed
1,2,68,7.666410445971827,5.029892917928061e-13,-2235.086192115513,-0.9652268570877717,0.0,-2235.3891452010303,-1.3140349320253444,0.0,0.0,0.15789473684210525,0.8421052631578947,0.0,3.0,2.0,False,False,,0.8943443941843611,0.8458908768208104,0.844246238583083,0.001644638237727483,5.2631578947368425,2.6315789473684212,0.08108108108108109,16.0,25.0,0.16,0.25,mixed
1,2,71,49.81153948188488,1.813058298229975e-22,-26832.710230857967,-24401.006140382244,0.0,-26833.11456553327,-24401.410475057546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.815224520091584,0.9969263129104405,0.9946499601841393,0.0022763527263012667,0.0,0.0,0.0,17.0,17.0,0.17,0.17,mixed
1,2,85,34.70658603211013,2.594679474665194e-17,-17511.01851673074,0.8978795103786775,0.0,-17511.41347191023,0.5122394792211711,0.0,0.0,0.0,0.5789473684210527,0.42105263157894735,0.0,0.0,False,False,,2.3935505935522485,0.9985459922993029,0.5732378511277287,0.42530814117157406,0.0,0.0,0.10714285714285714,57.0,57.0,0.5700000000000001,0.5700000000000001,mixed
1,2,101,40.41578695211035,0.01635185480773531,-23196.183472567143,-23.659989137425207,0.0,-23196.57089821597,-24.064323812725988,0.0,0.0,0.10714285714285714,0.8928571428571429,0.0,3.0,1.0,False,False,,1.0762085552898,0.8917900062024949,0.8902738929388264,0.0015161132636685151,0.0,3.571428571428571,0.037037037037037035,25.0,25.0,0.25,0.25,mixed
1,2,108,40.62671953907274,2.7749837775980314e-15,-16816.330961108528,-0.40659540966574836,0.0,-16816.709932244117,-0.810930084966529,0.0,0.0,0.13636363636363635,0.8636363636363636,0.0,3.0,1.0,False,False,,0.8216730266261156,0.8626371787933569,0.8610923696934735,0.001544809099883634,0.0,4.545454545454546,0.047619047619047616,19.0,19.0,0.19,0.19,mixed
1,2,134,8.921639862740449,0.05734638629379554,-5140.57356275782,2.034375953074083,0.08620689655172414,-5140.963460057072,1.6388810272455299,0.08620689655172414,0.08620689655172414,0.04411764705882353,0.6764705882352942,0.27941176470588236,3.0,1.0,False,True,1959 - 1973,2.6901889261958183,0.9547927099221655,0.6752217665023086,0.2795709434198569,1.4705882352941175,0.0,0.1044776119402985,65.0,65.0,0.65,0.65,trapping_like
1,2,135,0.9020382945157018,1.0108284766567155,-9.36233317067624,-3.7503469195381034,0.0,-9.690577226841587,-4.154681594838884,0.0,0.0,0.21428571428571427,0.7857142857142857,0.0,3.0,1.0,False,False,,0.46095776794617505,0.7848963051231194,0.7832749737906424,0.0016213313324768396,0.0,7.142857142857142,0.07692307692307693,11.0,11.0,0.11,0.11,mixed
