Video #,Cell,Track,start_frame,end_frame,D,D2,alpha,msd_ratio,area_confinement,turning_mean_cos,backtrack_frac,recurrence_r1,recurrence_r2,recurrence,Rg,anisotropy,asymmetry,compactness,trap_prob_mean,constrained_prob_mean,bound_prob_mean,trap_entry_rate,trap_exit_rate,state_switch_rate,mean_trap_dwell_frames,max_trap_dwell_frames,mean_trap_dwell_s,max_trap_dwell_s,geometry_trapping_score,trapping_score,high_geometry_window,temporal_support_window,supported_high_score_window,high_score_window,score_threshold,temporal_support_trap_prob_threshold,temporal_support_min_dwell_frames
1,1,18,1400,1410,0.1393955958422698,0.06872805061736986,0.1628470241422939,0.9860863994987557,0.017986941348347687,-0.5120377816326606,0.6666666666666666,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.059554063674434526,0.5903453952160167,0.2575884494410464,0.08365106247122503,0.9978847422803238,0.6945493957009055,0.30333534657941835,0.0,0.0,0.1,11.0,11.0,0.11,0.11,0.7132667269329942,1.1087655606993354,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1401,1411,0.14863335959215873,0.06865262691883164,0.03979360263095623,0.9237849039497341,0.016828635913984223,-0.5199020252577207,0.6666666666666666,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.05645370460026863,0.5419723130909779,0.2970401495626739,0.07578469203880983,0.9973403227420998,0.6347083406560248,0.36263198208607483,0.0,0.0,0.1,11.0,11.0,0.11,0.11,0.7818157379598918,1.1771614537311073,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1402,1412,0.14601974194969405,0.06864835717960607,0.03921170406731415,0.9402613133161565,0.015125280987364063,-0.502842348580375,0.6666666666666666,0.08333333333333333,0.3888888888888889,0.3888888888888889,0.05427598073187466,0.5764079089458303,0.26870715899082326,0.0741396541849158,0.9974599519503016,0.5438765755955954,0.4535833763547061,0.0,0.0,0.1,11.0,11.0,0.11,0.11,0.9111097336611089,1.3064890951471313,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1403,1413,0.12659972816515702,0.06730454828280132,2.0284443387022103e-09,1.0632652888749907,0.012214748584330951,-0.315200416777555,0.5555555555555556,0.1388888888888889,0.5277777777777778,0.5277777777777778,0.04625500268526735,0.4176013311434732,0.4108338891917764,0.06907621780766748,0.9975761404783957,0.45328909160311887,0.544287048875277,0.0,0.0,0.1,11.0,11.0,0.11,0.11,1.1687600972942278,1.5641721368037766,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1404,1414,0.11242210157496363,0.06727541176373084,4.563899502161939e-10,1.1968360456935736,0.011787347494639382,-0.28606794066391383,0.5555555555555556,0.08333333333333333,0.5,0.5,0.04743882489086939,0.5523376705265017,0.28837947915621054,0.07513643229145234,0.9976783938430995,0.3626327119844541,0.6350456818586454,0.0,0.0,0.1,11.0,11.0,0.11,0.11,1.0497668516773586,1.4452076499457305,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1405,1415,0.11081449269215149,0.05728104131586358,4.1662255560606206e-13,1.0338185901743124,0.01052135680069492,-0.3581425493073885,0.5555555555555556,0.1111111111111111,0.5833333333333334,0.5833333333333334,0.04269976137523324,0.39560846343140255,0.43306668855861197,0.06829834815254317,0.9977158154901512,0.2713055751661405,0.7264102403240106,0.0,0.0,0.1,11.0,11.0,0.11,0.11,1.2976697614089994,1.6931210845156044,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1406,1416,0.10274869291930161,0.04226407837492538,5.562788264012871e-11,0.8226689248073655,0.010593262723973413,-0.479542682712535,0.6666666666666666,0.1111111111111111,0.5277777777777778,0.5277777777777778,0.042942745970191085,0.40512541843178396,0.423360486539545,0.07249742096818157,0.9975501061793097,0.17629286698310748,0.8212572391962021,0.0,0.0,0.1,11.0,11.0,0.11,0.11,1.4578300731446427,1.8532347905075737,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1407,1417,0.09878060809878049,0.03189473272896899,0.017817748901708695,0.6457691106538275,0.009822027640233797,-0.5083097325862744,0.7777777777777778,0.1388888888888889,0.5555555555555556,0.5555555555555556,0.04202892369030717,0.4656627647261314,0.3645703823288513,0.0725060352913052,0.9975624627529285,0.07221417459429454,0.9253482881586339,0.0,0.0,0.1,11.0,11.0,0.11,0.11,1.715579234378213,2.1109874270274744,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1408,1418,0.06612453627745407,0.03220455890557819,0.1746450224579929,0.9740577615024573,0.008510578982350227,-0.429561028122148,0.6666666666666666,0.19444444444444445,0.6944444444444444,0.6944444444444444,0.03813924998362055,0.36455261398082583,0.46568184949480185,0.07787008648963872,0.9998899311983152,0.0051603852746068485,0.9947295459237082,0.0,0.0,0.0,11.0,11.0,0.11,0.11,1.904724008865525,2.310161802015051,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1409,1419,0.06641715310825726,0.0346795449017928,0.055171088253004125,1.044294832457298,0.007239956199382167,-0.3789590963271092,0.5555555555555556,0.2222222222222222,0.75,0.75,0.03737728838936565,0.5654472017584311,0.27759019712639427,0.07617796224991619,0.9998899311983152,0.0051603852746068485,0.9947295459237082,0.0,0.0,0.0,11.0,11.0,0.11,0.11,1.9090363300238513,2.3144741231733774,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1410,1420,0.07495955377632209,0.04617611974249348,0.10901187514253312,1.2320276042432645,0.011832380077197589,-0.30490787150328474,0.4444444444444444,0.1388888888888889,0.5555555555555556,0.5555555555555556,0.04526177982707014,0.39369726370240166,0.4350318762816908,0.08822092630697828,0.9988116921054796,0.05993372222943206,0.9388779698760477,0.0,0.0,0.1,11.0,11.0,0.11,0.11,1.2968053612343913,1.6925648996390574,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1411,1421,346.51607501428464,192.9512722507455,0.2701302767603397,1.1136641914391845,1.0952926904246016,-0.19685643270151348,0.3333333333333333,0.1388888888888889,0.5,0.5,3.3985242063546535,0.9998860973283774,5.695457940727975e-05,0.27827964162231017,0.9983761499633061,0.17251191404873154,0.8258642359145746,0.0,0.0,0.1,11.0,11.0,0.11,0.11,-2073.4717191508125,-2073.0760821086355,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1412,1422,692.7292013744777,192.94555956376954,5.427444014274357e-20,0.5570591197279685,1.3768595601997027,-0.4176324749332054,0.4444444444444444,0.05555555555555555,0.3333333333333333,0.3333333333333333,3.3969426012931345,0.99981966671956,9.017477093280762e-05,0.14185623767886907,0.9983144562372283,0.27177854437265975,0.7265359118645685,0.0,0.0,0.1,11.0,11.0,0.11,0.11,-3460.88469777724,-3460.4890780864234,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1413,1423,692.7414764950258,383.01403182965254,1.0426628148687294e-18,1.1057921167576834,1.7849979114387486,-0.4374677724958312,0.4444444444444444,0.027777777777777776,0.2222222222222222,0.2222222222222222,3.3927427605602163,0.9996953872248039,0.00015232958832395255,0.1414112992120037,0.9982232584659002,0.3638180765637598,0.6344051819021405,0.0,0.0,0.1,11.0,11.0,0.11,0.11,-4116.137233592361,-4115.741639550917,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1414,1424,692.7692465758184,383.0124308649621,2.1111610839477147e-17,1.1057431684737191,1.7424479367776509,-0.5587501255065166,0.5555555555555556,0.027777777777777776,0.2777777777777778,0.2777777777777778,3.3889500594093898,0.9997084369198576,0.00014580279538371942,0.14087810076779161,0.9986906751788418,0.4054501072093484,0.5932405679694935,0.0,0.0,0.1,11.0,11.0,0.11,0.11,-4115.735162827337,-4115.339437324943,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1415,1425,692.7701431251967,383.03155445349205,0.2627174187039855,1.1057969465183988,1.6888941582830173,-0.48995213971585727,0.4444444444444444,0.027777777777777776,0.19444444444444445,0.19444444444444445,3.385379780747366,0.9997249286963579,0.00013755457043503687,0.14070901902978375,0.9990483377326917,0.37935570176115446,0.6196926359715373,0.0,0.0,0.2,11.0,11.0,0.11,0.11,-4115.468025121184,-4115.081574026197,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1416,1426,692.7691071694926,383.03120089222773,0.2627456424793316,1.105797579390334,1.7277011781448115,-0.5027431622962042,0.4444444444444444,0.027777777777777776,0.08333333333333333,0.08333333333333333,3.3832228525493995,0.9997114056822253,0.00014431798351864772,0.14066099154386016,0.999118606483364,0.3679962330167324,0.6311223734666317,0.0,0.0,0.2,11.0,11.0,0.11,0.11,-4115.865116242528,-4115.4786453844545,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1417,1427,692.7644724855884,383.03167680692326,0.26275409604029043,1.1058063512772813,1.6413085185577092,-0.3850986411303762,0.4444444444444444,0.027777777777777776,0.1111111111111111,0.1111111111111111,3.381665857841369,0.9997390696434352,0.0001304822016223169,0.14071347335069195,0.9991034665103347,0.36992743791738736,0.6291760285929471,0.0,0.0,0.2,11.0,11.0,0.11,0.11,-4115.079296920295,-4114.6928303203385,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1418,1428,692.7710769757533,383.0265317016993,3.6621112429783085e-18,1.1057809554456652,1.7858845802818766,-0.46445072686612715,0.5555555555555556,0.027777777777777776,0.19444444444444445,0.19444444444444445,3.3787502370306903,0.9996900012043228,0.0001550234263325776,0.1404129332616777,0.9989182996909807,0.39082926537003543,0.6080890343209452,0.0,0.0,0.2,11.0,11.0,0.11,0.11,-4116.1698920579,-4115.783477536112,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1419,1429,692.7711237801179,383.0304973577057,1.4578811033867445e-17,1.1057923294137297,2.154327917079068,-0.38067767808908587,0.5555555555555556,0.027777777777777776,0.2222222222222222,0.2222222222222222,3.3767381171919872,0.9995477874892826,0.00022615739091549596,0.14032850240897132,0.9982536753615338,0.41948125374961776,0.5787724216119159,0.0,0.0,0.1,11.0,11.0,0.11,0.11,-4119.31198467295,-4118.916382076754,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1420,1430,692.7664582584638,190.12310387355856,1.3891961078888336e-21,0.5488807998917835,2.130644350778134,-0.5016894862157161,0.6666666666666666,0.08333333333333333,0.25,0.25,3.375448291056865,0.9995570011868407,0.00022154847939246156,0.1403414396379094,0.9976783938430995,0.3626327119844541,0.6350456818586454,0.0,0.0,0.1,11.0,11.0,0.11,0.11,-3457.552519058098,-3457.1570782598296,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1421,1431,346.31258215661563,190.12969145997855,0.2550811143686818,1.098023584797049,2.03827613689886,-0.4546881421392182,0.5555555555555556,0.16666666666666666,0.3611111111111111,0.3611111111111111,3.3743614758591813,0.9995940635514655,0.00020300942868654618,0.2745180578588833,0.9977158154901512,0.2713055751661405,0.7264102403240106,0.0,0.0,0.1,11.0,11.0,0.11,0.11,-2070.8195439012834,-2070.424092578177,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1422,1432,0.10031690766982279,0.0615189811275731,0.11509781926224516,1.2264927725787145,0.014510449214359206,-0.3494385240653647,0.4444444444444444,0.16666666666666666,0.4722222222222222,0.4722222222222222,0.055724679491208136,0.6684981731295988,0.19868276263232842,0.09899614165987951,0.9975501061793097,0.17629286698310748,0.8212572391962021,0.0,0.0,0.1,11.0,11.0,0.11,0.11,1.0249144666607561,1.420319184023687,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1423,1433,0.08692858438066729,0.05373423197151451,0.042071693435279355,1.2362845280156503,0.009857218572201697,-0.3661470541400327,0.4444444444444444,0.2222222222222222,0.6388888888888888,0.6388888888888888,0.050098019599759284,0.7805632293534468,0.12324008863122207,0.09843463126312965,0.9975624627529285,0.07221417459429454,0.9253482881586339,0.0,0.0,0.1,11.0,11.0,0.11,0.11,1.3977955630545482,1.7932037557038094,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1424,1434,0.06311769416384021,0.038494913171345,0.14491469281079883,1.2197819855767564,0.007772626334690701,-0.39727818148809946,0.4444444444444444,0.2222222222222222,0.6944444444444444,0.6944444444444444,0.03700033072422875,0.4283750787522458,0.40019244855793024,0.08079537300707175,0.9988116921054796,0.05993372222943206,0.9388779698760477,0.0,0.0,0.1,11.0,11.0,0.11,0.11,1.7289623914558523,2.1247219298605184,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1425,1435,0.05832138733886107,0.04546289241902762,0.312772684523138,1.5590470142758903,0.008842238923390144,-0.2778312573371179,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.041287687546756616,0.5643348840777406,0.27849862558624144,0.09504323379019386,0.9983761499633061,0.17251191404873154,0.8258642359145746,0.0,0.0,0.1,11.0,11.0,0.11,0.11,1.180629678713801,1.576266720890981,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1426,1436,0.09219701860505393,0.05312846726936042,0.34453676685111795,1.152498596132302,0.01700981042447772,-0.46293882044311896,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.052956654450463186,0.26101018344926674,0.5860300144157522,0.10028877409279026,0.9983144562372283,0.27177854437265975,0.7265359118645685,0.0,0.0,0.1,11.0,11.0,0.11,0.11,0.9697348589974616,1.3653545498141821,True,True,True,True,0.9020650920700338,0.3,4
1,1,18,1427,1437,0.09111308633908595,0.08242677415553595,0.6331229934979965,1.8093289876310483,0.023108551914465498,-0.25146400532123775,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.0647913945278136,0.48211283473825345,0.3494249242040717,0.12424905130017122,0.9982232584659002,0.3638180765637598,0.6344051819021405,0.0,0.0,0.1,11.0,11.0,0.11,0.11,0.26554726657521144,0.6611413080187459,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1428,1438,336.74575874220585,187.99034133132906,0.2805878840239675,1.1165120061703895,1.2921590714727476,-0.1991784018950763,0.3333333333333333,0.05555555555555555,0.25,0.25,3.3703582921861,0.9998361020453828,8.1955693449768e-05,0.27928983265880697,0.9981106366503041,0.45457448790072896,0.543536148749575,0.0,0.0,0.1,11.0,11.0,0.11,0.11,-2019.2545301558685,-2018.8589677893106,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1429,1439,678.0824369966552,188.01449003942017,2.179261344965741e-19,0.55454758826128,1.6202881328867236,-0.2057053022729286,0.3333333333333333,0.027777777777777776,0.1388888888888889,0.1388888888888889,3.3692384751235678,0.9997419381506314,0.00012904757576827033,0.14225024695405644,0.9979924739791429,0.5452108815124433,0.4527815924666998,0.0,0.0,0.1,11.0,11.0,0.11,0.11,-3387.5929634739036,-3387.197434340597,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1430,1440,678.0825044579617,377.66731959444195,2.8056925668265833e-17,1.1139273380790842,1.5749754447209143,-0.14097975244696698,0.3333333333333333,0.027777777777777776,0.08333333333333333,0.08333333333333333,3.366589053152415,0.9997554033351148,0.00012231329111007504,0.14213732460617173,0.9978708473904114,0.6363248589416373,0.36154598844877417,0.0,0.0,0.1,11.0,11.0,0.11,0.11,-4037.4035887306172,-4037.0080938047886,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1431,1441,678.1188208009683,377.7145467880491,5.530477323564224e-17,1.1140069710552882,1.9136511019621492,-0.05358022753562527,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333,3.3632181994826245,0.9996374279282344,0.0001813189064243693,0.1413456019868673,0.9977274832101483,0.7308697215037896,0.26685776170635866,0.0,0.0,0.1,11.0,11.0,0.11,0.11,-4040.646339444137,-4040.250884839484,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1432,1442,678.2094196274303,377.7288689562361,0.2759710115799343,1.113900391309,1.839789210336574,-0.049994582505350736,0.3333333333333333,0.027777777777777776,0.1388888888888889,0.1388888888888889,3.3648149075209313,0.9996655167893939,0.00016726957969194614,0.1404954877872061,0.997421597179171,0.8424041551130069,0.1550174420661642,0.0,0.0,0.1,11.0,11.0,0.11,0.11,-4040.3383822919986,-4039.943013717792,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1433,1443,678.2785337914139,377.72477148218945,0.2759210628980993,1.1137748068504687,1.9647992459361212,-0.11027956869727988,0.4444444444444444,0.0,0.16666666666666666,0.16666666666666666,3.3610486606427536,0.9996167954540464,0.00019163899139888274,0.1394928176093246,0.9966402500676509,0.9604429021858126,0.03619734788183862,0.0,0.0,0.0,11.0,11.0,0.11,0.11,-4041.6002698123702,-4041.1957459920386,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1434,1444,678.304103722004,377.7215630204644,0.27583482261843595,1.113723360798819,1.8687926248536915,-0.2262581482757173,0.5555555555555556,0.0,0.2222222222222222,0.2222222222222222,3.360251257138508,0.9996530069015868,0.0001735266554382137,0.13914833664038764,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,-4040.741574357642,-4040.3372396823415,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1435,1445,678.5098450826313,377.86412303195385,1.3384707932675783e-16,1.1138058666957804,2.6360242816437194,-0.10644109998284927,0.4444444444444444,0.0,0.16666666666666666,0.16666666666666666,3.3680831520672094,0.9993158892120518,0.00034217243585736237,0.13799063850467178,0.9468062645007523,0.9439728163990367,0.002833448101715531,0.0,0.0,0.0,11.0,11.0,0.11,0.11,-4048.7906981590713,-4048.4001901471806,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1436,1446,678.4906403489863,377.95057069211106,3.4918111033029654e-17,1.114092216504846,3.5430662349575774,-0.22481280917856253,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,3.373275599993876,0.9987713494188108,0.0006147029180994734,0.13842127870686394,0.8292986066465786,0.8273041893375173,0.001994417309061321,0.0,9.090909090909092,0.1,9.0,9.0,0.09,0.09,-4056.85627753701,-4056.5678526448,False,True,False,False,0.9020650920700338,0.3,4
1,1,18,1437,1447,678.5848687935453,190.0465925435585,2.380611575663416e-19,0.5601262311711576,3.65825913568501,-0.4355512612733887,0.5555555555555556,0.0,0.05555555555555555,0.05555555555555555,3.3871381836071377,0.9987114317103318,0.0006446995144657669,0.1380456673049477,0.7265903346600441,0.7249116104893567,0.0016787241706873951,0.0,9.090909090909092,0.1,8.0,8.0,0.08,0.08,-3414.0739997211,-3413.8442910758404,False,True,False,False,0.9020650920700338,0.3,4
1,1,20,1472,1482,0.6159755683428999,0.5283543345151228,0.06820155916605442,1.7155041909050388,0.09692251001324505,-0.09927053820988141,0.4444444444444444,0.0,0.027777777777777776,0.027777777777777776,0.1307890324208211,0.43218872814968284,0.39646399989634346,0.09572257950990898,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,-4.283471128924667,-3.8791364536238864,False,True,False,False,0.9128638332164342,0.3,4
1,1,20,1473,1483,0.5756208322912127,0.5203832673540467,0.3489580094160854,1.8080765606070988,0.10497494156790656,0.00522950713368631,0.3333333333333333,0.0,0.027777777777777776,0.027777777777777776,0.13292721820610087,0.32551835550877856,0.5088436848895547,0.1052052122085561,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,-4.31162208691342,-3.9072874116126397,False,True,False,False,0.9128638332164342,0.3,4
1,1,20,1474,1484,0.5315575985307014,0.5212560199373811,0.3706424215157351,1.9612400287520648,0.09661354105952213,0.0027503531066118813,0.3333333333333333,0.0,0.05555555555555555,0.05555555555555555,0.12956611647188088,0.40127564976616054,0.42727093006199873,0.10944585051674491,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,-4.087636547090281,-3.6833018717895007,False,True,False,False,0.9128638332164342,0.3,4
1,1,20,1475,1485,0.4729439612789139,0.4995801249049662,0.3832931765082494,2.112639829579877,0.06302377871188468,0.05728910526032132,0.3333333333333333,0.0,0.05555555555555555,0.05555555555555555,0.11428255205428253,0.6404424409368621,0.21918328250788516,0.10613073387853195,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,-3.4647134948384357,-3.060378819537655,False,True,False,False,0.9128638332164342,0.3,4
1,1,20,1476,1486,0.5067181896544982,0.47022810455681385,0.23275297803824319,1.8559748362466935,0.05929335375436704,-0.11566208568626696,0.3333333333333333,0.0,0.1388888888888889,0.1388888888888889,0.1152055574363078,0.7031759718989106,0.17427678226441726,0.09882944555008517,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,-3.3377339399275545,-2.933399264626774,False,True,False,False,0.9128638332164342,0.3,4
1,1,20,1477,1487,0.45649760570860926,0.4807413700443376,0.1792422189556841,2.1062163919645,0.050778102028873624,-0.06867275111834775,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.2222222222222222,0.11468738959357436,0.7889792201305083,0.11795597031535256,0.1095722714419386,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,-3.1295135533727656,-2.725178878071985,False,True,False,False,0.9128638332164342,0.3,4
1,1,20,1478,1488,0.46854003988392645,0.316336843275396,0.17182903176839293,1.3503086879699107,0.05022525887390345,-0.04624502340510782,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.1111698916578028,0.762662264469678,0.13464731175255465,0.1037204406633036,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,-2.396162972573867,-1.9918282972730865,False,True,False,False,0.9128638332164342,0.3,4
1,2,68,667,677,4004.253941716727,2223.411321369686,3.994609286936568e-17,1.1105246339179171,7.501488155918263,0.08187237080615546,0.3333333333333333,0.0,0.0,0.0,8.152458026565748,0.9998386437184671,8.068465024655651e-05,0.14214440195132932,0.6767798588242938,0.6745056304107315,0.0022742284135622726,9.090909090909092,0.0,0.1,8.0,8.0,0.08,0.08,-26654.215699952856,-26654.000000503926,False,True,False,False,0.9392291041470266,0.3,4
1,2,68,668,678,4004.4247722685072,1108.3011092797287,7.053006583743925e-16,0.5535382344824867,11.581079265269688,0.26614839012979213,0.2222222222222222,0.0,0.0,0.0,8.161409177929078,0.9996170598615567,0.0001915067370222686,0.14179821172969137,0.6581529790551208,0.6565237371725288,0.0016292418825920834,9.090909090909092,9.090909090909092,0.2,7.0,7.0,0.07,0.07,-22474.90846669523,-22474.73721060169,False,True,False,False,0.9392291041470266,0.3,4
