Video #,Cell,Track,global_D,global_alpha,trapping_score_mean,trapping_score_max,frac_high_score_windows,geometry_trapping_score_mean,geometry_trapping_score_max,frac_high_geometry_windows,frac_supported_high_score_windows,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,n_diffusive_bursts_ge_min,diffusive_burst_demoted,persistent_trapping,persistent_intervals,temporal_track_score,trap_prob_mean,constrained_prob_mean,bound_prob_mean,trap_entry_rate,trap_exit_rate,state_switch_rate,mean_trap_dwell_frames,max_trap_dwell_frames,mean_trap_dwell_s,max_trap_dwell_s,classification
1,1,2,56.098627502671576,0.2952935564283852,-17151.401895504314,-17146.63147274502,0.0,-17151.806230179616,-17147.03580742032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.6957180460813135,0.9965497285262634,0.9940879206152214,0.002461807911042064,0.0,0.0,0.0,14.0,14.0,0.14,0.14,mixed
1,1,25,38.356206082148915,0.21149429156774763,-18459.836374977967,-6002.864848931671,0.0,-18460.232503128696,-6003.269183606972,0.0,0.0,0.0,0.7,0.3,0.0,0.0,False,False,,0.9216091124280513,0.9973749234206961,0.6905711413806027,0.30680378204009334,0.0,0.0,0.10526315789473684,20.0,20.0,0.2,0.2,mixed
1,1,35,0.020132721373570545,0.7063599159070342,0.7985235905401729,2.001082945293304,0.22641509433962265,0.40137645761490837,1.5956451521437778,0.22641509433962265,0.22641509433962265,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,False,True,847 - 871,2.6336744970871204,0.9989289061977009,0.2838554285522251,0.7150734776454759,0.0,0.0,0.0967741935483871,63.0,63.0,0.63,0.63,trapping_like
1,1,38,0.002909967843233662,0.30426624813663106,1.7348200531437037,2.774453817951604,0.7291666666666666,1.3314430299908708,2.369016024802078,0.7291666666666666,0.7291666666666666,0.0,0.1724137931034483,0.8275862068965517,0.0,0.0,False,True,898 - 952,2.4426468262198267,0.9991792186278523,0.17219110626880857,0.8269881123590437,0.0,0.0,0.03508771929824561,58.0,58.0,0.58,0.58,trapping_like
1,1,61,1.1761793138645742,1.0915134533239537,-12.353042357415891,-12.082226160823511,0.0,-12.75737703271667,-12.486560836124292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.6957180460813135,0.9965497285262634,0.9940879206152214,0.002461807911042064,0.0,0.0,0.0,14.0,14.0,0.14,0.14,mixed
1,1,84,0.004920427442466494,0.057216921773273206,-1.3008218625881172,-0.8783308576938962,0.0,-1.705156537888898,-1.2826655329946768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.974482800019848,0.9972610545851505,0.9951495509119455,0.0021115036732050957,0.0,0.0,0.0,21.0,21.0,0.21,0.21,mixed
1,2,3,0.002291864110286123,1.5600095770650197e-11,-0.3099241666281276,-0.3099241666281276,0.0,-0.7142588419289082,-0.7142588419289082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.5761088672013877,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,mixed
1,2,18,19.73007217491089,1.379763920950684e-13,-18572.63413639149,1.5062340625880104,0.13043478260869565,-18573.029391239714,1.1007962694384843,0.13043478260869565,0.13043478260869565,0.0,0.30303030303030304,0.696969696969697,0.0,0.0,False,True,41 - 53,1.4367322840059342,0.9984645680118684,0.29752561535048067,0.7009389526613878,0.0,0.0,0.125,33.0,33.0,0.33,0.33,trapping_like
1,2,48,40.71091320623529,4.072147261296304e-21,-22627.375895564477,1.6467919205685793,0.3333333333333333,-22627.77290401548,1.251032382163913,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,False,True,549 - 563,1.0026951552038057,0.997949834217135,0.4810813380169197,0.516868496200215,0.0,0.0,0.09523809523809523,22.0,22.0,0.22,0.22,trapping_like
1,2,49,55.07208146751622,6.41770772402371e-18,-32079.658108395226,-19800.58780942485,0.0,-32080.062443070525,-19800.992144100153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.815224520091584,0.9969263129104405,0.9946499601841393,0.0022763527263012667,0.0,0.0,0.0,17.0,17.0,0.17,0.17,mixed
