,Video #,Cell,Track,From,To,Time,Speed,Distance,x1,y1,x2,y2
117,7,3,44,1,1,5,0.5256496298516263,0.25741809240379093,443.9070570756808,210.6893985055555,443.6677745899191,210.8547750924885
118,7,3,44,1,2,5,0.6829898033898967,1.124142459479427,443.6677745899191,210.85477509248852,444.03971583828724,209.99127203866544
119,7,3,44,1,1,10,0.5307900202568039,0.4687514580304112,444.0397158382872,209.99127203866541,444.2293523591713,210.33442830982787
120,7,3,100,1,1,7,0.4950234879302228,0.959809640452841,365.11874571515324,177.93636056051818,364.2427873697191,177.84518455759692
121,7,3,101,1,2,18,1.1018997446856527,1.378236178276898,363.2138467387086,151.77138665763363,362.1831524730318,152.08988874857738
122,7,3,105,1,1,4,0.6433740564246795,0.7334588914796756,401.6291913875619,210.55675109961027,401.8342090740178,210.62341108020868
123,7,3,117,1,2,4,0.37019109135132333,1.4703059981241893,437.9960141043784,138.29658095074342,438.7655954941469,138.47860771924022
124,7,3,126,1,1,4,0.3445861331751747,0.471562164999991,454.0390070558564,143.38735434925601,454.32768103678296,143.8920031857021
125,7,3,126,1,1,5,0.4201907878506065,0.7583304488453243,454.3276810367829,143.89200318570207,453.9894575923297,143.53878761983248
126,7,3,140,1,1,7,0.4948746775391189,0.36053255893851893,357.7462872418185,218.50761914423663,357.6411547550737,219.00509406051088
127,7,3,140,1,2,4,0.430250283338276,1.506539037000188,357.6411547550737,219.00509406051088,357.5014891172628,219.55612025223346
128,7,3,146,1,1,4,215.97106943231447,0.3590011075210444,390.5120869601321,181.0570120717924,292.4639672634658,135.4934929306744
129,7,3,157,1,1,6,0.37129953790998654,0.9429161252929896,430.70880886445434,203.66414315410216,430.9117998940371,203.57730767913336
130,7,4,65,1,1,4,0.419843979550391,0.12870964370455373,437.1023666116942,24.606245661341482,424.35111479318863,24.212934696000094
131,7,4,184,1,1,4,0.3867841183540017,0.6802394348917907,400.362048555444,48.33346926890773,398.3257326737099,49.949263281420315
132,7,4,184,1,2,13,1.1202744773667859,1.503558251244879,398.3257326737099,49.949263281420315,396.3835746156952,49.7743644687336
133,8,1,158,1,2,17,0.5649011525653839,1.5121798388633676,282.887853681344,181.19007131113847,282.15674484188173,181.30791809861876
134,8,1,158,1,1,9,0.4511123949325766,0.27155180150051716,282.15674484188173,181.30791809861879,282.452952875864,181.6203850761894
135,8,3,3,1,1,4,0.577125862833054,0.570848586472195,431.6172363560233,8.661106587477775,432.02608544586695,8.900667744037825
136,8,3,3,1,1,6,0.5849199855980217,0.7473713465860474,432.02608544586695,8.900667744037825,431.10706390008323,8.847212297022155
137,8,3,15,1,2,8,0.7605262951602239,1.1418125623245816,468.4383726694453,93.48219349092687,467.9728516989602,92.7579207423541
138,8,3,15,1,1,6,0.5971160442540301,0.62279963136779,467.97285169896014,92.7579207423541,448.3598374836948,89.11960091272044
139,8,3,15,1,1,12,81.24012003521851,0.9824269053325972,448.3598374836948,89.11960091272044,468.3668021547844,93.07679875062026
140,8,3,15,1,1,8,0.5412281824831429,0.4627271618372755,468.3668021547844,93.07679875062026,468.12061250930896,93.13882932989466
141,8,3,15,1,1,5,0.7040557022347343,0.45226856573404045,468.120612509309,93.13882932989466,467.76758136399127,93.02203909080845
142,8,3,15,1,1,5,191.8791988479022,0.3127270309027461,467.7675813639913,93.02203909080845,467.8896664555796,92.84117959677853
143,8,3,315,1,2,10,0.6751884959208196,1.0959544185380437,442.38187898863305,31.783636318888483,441.7268257756723,31.049295073078962
144,8,3,315,1,2,4,0.5473173516948021,1.2187732085494216,441.7268257756723,31.049295073078962,441.68915522353757,31.189152551186776
145,8,3,315,1,1,10,0.6419170478656996,0.07633185031235176,441.68915522353757,31.189152551186776,441.87648666023125,31.146981160251453
146,8,3,315,1,1,7,0.7358396104065122,0.7999251938051196,441.80355546799643,31.31825609595748,441.9913183726088,31.627653626296034
147,8,3,315,1,1,4,0.4564017517190433,0.2806876498842822,441.9913183726088,31.62765362629604,441.0788317576009,31.951395404082717
148,9,1,2,1,2,24,38.87489659539296,1.677204315291603,189.73862155924772,8.87318470538301,228.31727267544807,12.09227669059863
149,9,1,2,1,1,12,76.59584263729104,0.8863846352563698,228.31727267544807,12.09227669059863,228.08838129482493,11.352390838478597
150,9,1,2,1,1,4,0.666003012840725,0.3622188221923867,228.0883812948249,11.352390838478597,215.42834916781354,10.667469808334651
151,9,1,3,1,2,6,0.680941796562705,1.1161427131678314,191.9356187143173,24.61956577665489,193.9058181146161,24.29558966544006
152,9,1,6,1,1,12,0.8843726602363607,0.3559748444256384,171.2483342655051,64.72899228050198,171.6616898322352,64.90485516143164
153,9,1,6,1,1,22,0.7924952669496275,0.8839460687770125,171.66168983223517,64.90485516143164,172.5433780864915,65.66023725637083
154,9,1,10,1,2,9,52.82606766656127,1.7267585007070303,232.57912570675512,19.234814426170836,233.4051063580955,18.689541515491868
155,9,1,10,1,1,25,19.373244475126672,0.42635533652082,233.4051063580955,18.689541515491864,232.5632521304023,18.870967534057254
156,9,1,10,1,1,6,78.30782677420001,0.33223653772027145,220.99023793811728,17.935903939798045,231.438180246109,18.833586435907023
157,9,1,24,1,1,4,0.5141135246213139,0.18688912306270475,184.20378667201555,40.71807818361045,179.05851907392827,39.65096897143955
158,9,1,25,1,2,4,0.5262077319942959,1.208957652067941,196.2732707054602,28.10697879959846,196.0018778377224,28.158867732879063
159,9,1,30,1,1,4,0.4733319122259946,0.996783142600433,227.90977145824365,10.824740000317528,228.841858354914,10.025145513077273
160,9,1,34,1,2,8,0.8094847410764411,1.1843796002475446,228.37145916774506,11.776336705636501,228.83901721036682,12.476387373368823
161,9,1,34,1,2,27,0.6369119990216565,1.519353380479362,228.83901721036682,12.476387373368823,227.503989015192,11.88925802333609
162,9,1,34,1,1,4,0.41130261012607927,0.7136394629856438,227.50398901519202,11.88925802333609,226.9079973755882,11.149121020227568
163,9,1,39,1,1,10,36.9806845121877,0.7655335663414253,182.3688830980314,3.2935684566233916,156.36921091696692,3.1775669914565414
164,9,1,40,1,1,4,0.4884351038410021,0.6324641014440615,270.9257827581629,55.34813457877122,271.4035865966641,55.02508487984778
165,9,1,40,1,2,13,0.507332729123021,1.7059820621597614,271.4035865966642,55.025084879847775,271.51231231588787,53.638241776875354
166,9,1,40,1,2,9,0.5763398592869172,1.3850677567438583,269.3995301783217,53.91821456551878,270.4793405578813,54.662570555414334
167,9,1,41,1,1,20,36.54872731813308,0.44763716067663256,169.06918172675245,56.7115969974878,169.19173701057272,56.397066015367976
168,9,1,41,1,2,16,23.100572876171665,1.618912817581325,169.19173701057272,56.397066015367976,159.04190898449815,52.86909903737442
169,9,1,45,1,1,8,0.8145633130143314,0.6642893233928279,314.42346405681366,38.582431879336994,314.4816108350454,38.157276523591754
170,9,1,55,1,1,4,0.578019166532689,0.39631056629603056,160.8108920732335,44.579025498060865,164.28591809430563,45.81247536812061
171,9,1,56,1,1,6,0.6310130206799744,0.4993351048924586,160.3764801699055,14.84758542700946,152.58766766740192,13.873388613587268
172,9,1,56,1,2,17,21.97688198767389,1.3830104981731657,152.58766766740194,13.873388613587268,153.91443660147357,13.67514084162806
173,9,1,60,1,1,6,60.420111681840346,0.5470970879538574,149.93505420660892,12.723623310759168,169.78651171186337,14.549144230115838
174,9,1,60,1,2,8,0.5934718020325581,2.1706296207218685,169.7865117118634,14.549144230115834,179.7472029510696,16.1533450678486
175,9,1,66,1,1,14,15.537380298732367,0.9273277416101655,207.53583062619563,3.9751533004902133,209.0705579430086,3.683676330654272
176,9,1,66,1,1,4,0.8009300826920366,0.4187338712033151,209.0705579430086,3.683676330654272,208.80623468528057,3.548638314932431
177,9,1,69,1,1,16,22.863542280854876,0.3007919575307065,168.75068632638616,53.64337615527657,169.24621826967328,53.803308762014716
178,9,1,69,1,2,6,0.6628852473465882,1.0814534311196913,169.24621826967328,53.803308762014716,168.90615519115752,53.838678063259984
179,9,1,72,1,2,35,10.97983523181236,1.1487344648568503,173.15932593602673,38.77533288819381,173.82234778649993,37.81286154537789
180,9,1,72,1,2,9,40.30668904831853,1.2282267211041524,173.82234778649996,37.81286154537789,144.50812855225823,31.732767314177764
181,9,1,72,1,1,14,51.549265724909255,0.5355802256583911,144.50812855225823,31.732767314177764,172.84746479216238,38.075945960023574
182,9,1,72,1,2,34,21.82711144220307,1.3511141182967532,172.84746479216238,38.07594596002357,173.54448544630583,37.21094697002394
183,9,1,72,1,1,5,0.7099959923416178,0.5896096994793658,173.54448544630583,37.21094697002394,173.42917814386746,37.0283271218177
184,9,1,87,1,2,5,0.5521793199257389,1.0798140880776057,192.86596422329885,75.76368259374186,179.48096534574088,69.43676685219249
185,9,1,87,1,1,4,0.3713006660859316,0.5682091243981987,179.48096534574083,69.4367668521925,192.94123810801102,74.45759518408104
186,9,1,89,1,1,15,47.96790451908917,0.4620576722948563,145.39782826019157,38.34821879948463,169.7704179454994,45.24708025946761
187,9,1,95,1,2,4,0.4204348911622731,2.0266672443024327,165.88290328012414,25.179468572550704,166.72085147181807,26.81362467132597
188,9,1,95,1,2,8,0.5559256682635019,1.5348034343025934,166.72085147181807,26.81362467132597,167.52115073177268,27.29952183999349
189,9,1,95,1,1,4,0.48921497833475525,0.401348358534592,167.52115073177268,27.29952183999349,167.73833368232252,27.31418728743133
190,9,1,95,1,1,8,0.6423590212550305,0.851004371658693,167.73833368232252,27.31418728743133,167.78632244845898,26.864359332168036
191,9,1,95,1,2,17,0.5276004309099518,1.587741916017299,167.78632244845895,26.864359332168036,167.4204150230224,26.468729401888538
192,9,1,126,1,1,8,0.534733281441369,0.20734712387017668,195.66903512932453,78.16601152697658,195.27359635988387,77.06726018757216
193,9,1,131,1,2,14,0.6313885537358442,1.652028560763619,298.1060153419003,46.73407072385954,297.26145052303315,47.70558724525051
194,9,1,132,1,1,4,0.37939299473778076,0.30863748794753554,232.09904966193645,32.94110533303354,214.87709846782386,30.451048266959162
195,9,1,135,1,1,16,19.383624049171043,0.31591536251568825,297.1687183239773,7.772745286098303,297.9535589705204,8.018840562009148
196,9,1,142,1,2,4,0.5861999360137978,1.1474781089170747,231.55036884388676,46.46892240248034,228.0101407885361,44.57739345300069
197,9,1,143,1,2,16,0.5506783600694115,1.8310677549591416,294.109515441389,51.2819566339751,295.5259648089194,50.32332690053962
198,9,1,143,1,2,5,0.3737612785421861,1.2157199724556853,295.5259648089193,50.32332690053963,294.9552932824634,48.78366338016761
199,9,1,144,1,1,4,0.7257055242547419,0.926384750707555,215.10503240356255,77.79553712026184,215.09404709527516,78.50480114987685
200,9,1,150,1,2,7,0.7298106760589735,1.5407443878853373,305.99694159311287,42.31993351144749,307.16856452715035,43.070028426257124
201,9,1,156,1,1,5,0.580540205976203,0.6933809473504398,240.3300079131,47.48071620784927,240.83430150608575,47.671420852278516
202,9,1,160,1,1,4,0.37888753988644397,0.7208431280565338,246.51392674122172,47.154200148681575,235.8872131251739,44.5663692524967
203,9,1,160,1,1,10,0.5508729609921073,0.7187838880268267,235.8872131251739,44.56636925249669,246.34386444366947,47.47554107336536
204,9,1,168,1,1,5,0.5774569452770321,0.736335243224037,174.95878461298372,53.3546611941646,175.11797797378424,52.88817849735632
205,9,1,185,1,1,5,0.5749457806560452,0.70142883089249,287.8983463707816,6.970782669085616,287.99771880169186,6.577377872690507
206,9,1,185,1,1,5,0.7749860982886076,0.9875782196030772,287.99771880169186,6.5773778726905086,288.35356123024775,7.681359615374175
207,9,1,187,1,1,5,46.92291773630815,0.3317535546596736,200.89156458196015,20.06560646997731,212.46372703221002,21.557409630032453
208,9,1,191,1,1,8,58.10539558009822,0.38711406296205586,228.9332140195917,23.084610106269693,190.76062438844258,19.047764340492435
209,9,1,193,1,2,13,0.807888487669792,1.5097419803935217,294.5898981088683,58.70619409884648,293.26867534075564,59.85669901430225
210,9,1,194,1,1,4,93.39847910209531,0.11027438030921752,177.62151082063465,32.70748193131057,181.70880909415243,33.84659905066509
211,9,2,4,1,2,6,0.44698314962635655,1.20842928573872,379.57385145147964,144.2887824455566,380.5255842444633,144.96458034571754
212,9,2,7,1,2,8,0.5884407845898764,1.159909798694125,303.93652706369505,182.94744666551668,305.32363208900307,182.8010789608895
213,9,2,12,1,2,31,0.7157769295347309,2.0060921465186032,299.81374989871574,133.94203964330347,298.5876184232224,133.76558127931148
214,9,2,18,1,1,7,0.748242506049375,0.7926502215578282,378.84068263928447,143.97299640548806,379.52051375989186,144.63848629745775
215,9,2,22,1,1,4,0.4802671772088407,0.40294024180229376,344.61381992800176,220.60324817521663,345.74690147428663,221.4147832249334
216,9,2,40,1,1,4,0.8392864255605322,0.2267883724890408,387.00410327789103,193.8637948239747,386.8695668501617,193.85238850242973
217,9,2,40,1,1,4,0.7246016660935741,0.5404804365099295,386.8695668501617,193.85238850242976,387.0968357893452,193.36206545599188
218,9,2,49,1,2,22,34.92884299910325,8.448634015039751,351.2263055247879,121.00991847340705,360.49614226590995,122.43987638532354
