"Unnamed: 0","Video #","Video Name","Cell","Track","Frame","x","y","Intensity","isGap","GapFixed","Pass1","Pass2","Pass3","Bound"
"43","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","582","384.0308264654548","90.26181542594912","87649","0","2","2","2","2","2"
"44","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","583","383.82730867975937","90.47312681985652","85693","0","2","2","2","2","2"
"45","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","584","383.861414659936","90.70678464929956","85544","0","2","2","2","2","2"
"46","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","585","383.8716083415179","90.14783729748532","85914","0","2","2","2","2","2"
"47","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","586","383.6191097995925","90.23975667150248","86030","0","2","2","2","2","2"
"48","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","587","384.0974974655395","90.46567732419145","85483","0","2","2","2","2","2"
"49","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","588","383.8754689756646","90.42346983815698","85428","0","2","2","2","2","2"
"50","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","589","383.683648420904","90.6205704888937","86024","0","2","2","2","2","2"
"51","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","590","384.3743722546545","90.190162775831","87361","0","1","2","2","2","2"
"52","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","591","384.2386709130321","90.92514437149975","83708","0","2","2","2","2","2"
"53","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","592","384.1064336054041","90.8570410840831","84325","0","2","2","2","2","2"
"54","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","593","383.8091370295908","90.63323804936545","87134","0","2","2","2","2","2"
"2","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","30","1062","436.64861461764167","60.79844624013192","82056","0","2","2","2","2","2"
"3","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","30","1063","436.5169841439141","61.33558920977924","83477","0","2","2","2","2","2"
"4","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","30","1064","436.8187061842317","61.027528932955285","82790","0","2","2","2","2","2"
"5","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","30","1065","436.3860382936853","60.9779502395354","82195","0","2","2","2","2","2"
"6","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","30","1066","436.28671420851776","60.93100063351691","82195","0","2","2","2","2","2"
"7","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","30","1067","436.47177002010426","60.19049133394701","82157","0","1","2","2","2","2"
"8","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","30","1068","436.36560258529965","61.17150998086692","81886","0","2","2","2","2","2"
"9","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","30","1069","436.66723517697886","60.34899402070084","84102","0","2","2","2","2","2"
"2","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","37","1399","384.1941057448756","52.54905107273449","83988","0","2","2","2","2","2"
"3","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","37","1400","384.8450637857246","52.80615840483857","81561","0","1","2","2","2","2"
"4","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","37","1401","383.8079564760234","52.69687960139367","82902","0","2","2","2","2","2"
"5","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","37","1402","384.36581118236313","52.64443093596558","82909","0","2","2","2","2","2"
