Category,CategoryDisplay,TrackCount,TotalFrames,Frames_diffusion,Frames_const_diff,Frames_bound,Prop_diffusion,Prop_const_diff,Prop_bound,MeanDur_diffusion,MeanDur_const_diff,MeanDur_bound,MinBoundSegmentFramesThreshold,BoundSegmentCount,BoundSegmentMeanFrames,BoundSegmentMinFrames,BoundSegmentMaxFrames,Trans_Diff_to_Diff,Trans_Diff_to_Con,Trans_Diff_to_Bound,Trans_Con_to_Diff,Trans_Con_to_Con,Trans_Con_to_Bound,Trans_Bound_to_Diff,Trans_Bound_to_Con,Trans_Bound_to_Bound
bound_constraint,Bound + Constraint,417,20531,0,6833,13698,0.0,0.33281379377526665,0.6671862062247333,0.0,6.332715477293791,16.404790419161678,4,835,16.404790419161678,4.0,151.0,0.0,0.0,0.0,0.0,0.8855032317636196,0.11449676823638043,0.0,0.055302585193889545,0.9446974148061105
bound_diffusion,Bound + Diffusion,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constraint_diffusion,Constraint + Diffusion,581,11031,5908,5123,0,0.5355815429244856,0.46441845707551443,0.0,6.205882352941177,5.467449306296691,0.0,4,0,,,,0.884052800570817,0.11594719942918302,0.0,0.13583815028901733,0.8641618497109826,0.0,0.0,0.0,0.0
all_three,Bound + Constraint + Diffusion,60,2576,455,1160,961,0.1766304347826087,0.4503105590062112,0.3730590062111801,5.170454545454546,6.946107784431137,11.174418604651162,4,86,11.174418604651162,4.0,42.0,0.8554778554778555,0.13286713286713286,0.011655011655011656,0.05486725663716814,0.8787610619469026,0.06637168141592921,0.003134796238244514,0.08254963427377221,0.9143155694879833
