Video #,Cell,Track,assigned_state_code,assigned_state,assignment_method,start_frame,end_frame,duration_frames,valid_frame_count,stable_frame_count,short_run_frame_count,raw_frames_diffusion,raw_frames_constrained_diffusion,raw_frames_bound,stable_frames_diffusion,stable_frames_constrained_diffusion,stable_frames_bound,duration_s
4,5,102,1,constrained_diffusion,single_stable_state,1632,1643,12,12,12,0,0,12,0,0,12,0,0.12
4,5,104,1,constrained_diffusion,single_stable_state,1669,1681,13,13,13,0,0,13,0,0,13,0,0.13
4,5,106,0,diffusion,single_stable_state,1703,1713,11,11,11,0,11,0,0,11,0,0,0.11
4,5,111,0,diffusion,single_stable_state,1838,1847,10,10,9,1,9,1,0,9,0,0,0.1
4,5,115,2,bound,single_stable_state,1996,2073,78,78,76,2,0,2,76,0,0,76,0.78
4,5,116,0,diffusion,single_stable_state,2039,2050,12,12,12,0,12,0,0,12,0,0,0.12
4,5,120,1,constrained_diffusion,single_stable_state,2064,2078,15,15,15,0,0,15,0,0,15,0,0.15
4,5,126,0,diffusion,single_stable_state,2200,2210,11,11,11,0,11,0,0,11,0,0,0.11
4,5,133,2,bound,single_stable_state,2632,2687,56,56,55,1,0,1,55,0,0,55,0.56
4,6,6,0,diffusion,single_stable_state,121,131,11,11,10,1,10,1,0,10,0,0,0.11
4,6,7,0,diffusion,single_stable_state,131,145,15,15,15,0,15,0,0,15,0,0,0.15
4,6,8,2,bound,single_stable_state,150,163,14,14,12,2,0,2,12,0,0,12,0.14
4,6,9,0,diffusion,single_stable_state,164,180,17,17,16,1,16,1,0,16,0,0,0.17
4,6,15,2,bound,single_stable_state,344,360,17,17,15,2,0,2,15,0,0,15,0.17
4,6,16,1,constrained_diffusion,single_stable_state,405,424,20,20,20,0,0,20,0,0,20,0,0.2
4,6,20,2,bound,single_stable_state,514,535,22,22,21,1,0,1,21,0,0,21,0.22
4,6,23,1,constrained_diffusion,single_stable_state,553,565,13,13,13,0,0,13,0,0,13,0,0.13
4,6,24,0,diffusion,single_stable_state,570,580,11,11,11,0,11,0,0,11,0,0,0.11
4,6,26,0,diffusion,single_stable_state,582,593,12,12,12,0,12,0,0,12,0,0,0.12
4,6,29,0,diffusion,single_stable_state,743,752,10,10,10,0,10,0,0,10,0,0,0.1
4,6,31,0,diffusion,single_stable_state,781,790,10,10,10,0,10,0,0,10,0,0,0.1
4,6,34,0,diffusion,single_stable_state,832,847,16,16,16,0,16,0,0,16,0,0,0.16
4,6,37,0,diffusion,single_stable_state,1001,1011,11,11,11,0,11,0,0,11,0,0,0.11
4,6,39,0,diffusion,single_stable_state,1024,1034,11,11,11,0,11,0,0,11,0,0,0.11
4,6,41,1,constrained_diffusion,single_stable_state,1060,1069,10,10,10,0,0,10,0,0,10,0,0.1
4,6,44,0,diffusion,single_stable_state,1108,1119,12,12,10,2,10,2,0,10,0,0,0.12
4,6,46,0,diffusion,single_stable_state,1157,1167,11,11,11,0,11,0,0,11,0,0,0.11
4,6,53,2,bound,single_stable_state,1645,1667,23,23,22,1,0,1,22,0,0,22,0.23
4,6,55,0,diffusion,single_stable_state,1776,1787,12,12,12,0,12,0,0,12,0,0,0.12
4,6,58,0,diffusion,single_stable_state,1890,1902,13,13,13,0,13,0,0,13,0,0,0.13
4,6,66,1,constrained_diffusion,single_stable_state,2163,2175,13,13,13,0,0,13,0,0,13,0,0.13
4,6,72,0,diffusion,single_stable_state,2584,2594,11,11,11,0,11,0,0,11,0,0,0.11
4,6,75,0,diffusion,single_stable_state,2843,2852,10,10,10,0,10,0,0,10,0,0,0.1
4,6,77,0,diffusion,single_stable_state,2915,2927,13,13,13,0,13,0,0,13,0,0,0.13
4,6,79,0,diffusion,single_stable_state,2927,2936,10,10,10,0,10,0,0,10,0,0,0.1
4,6,80,0,diffusion,single_stable_state,2941,2950,10,10,10,0,10,0,0,10,0,0,0.1
4,7,4,1,constrained_diffusion,single_stable_state,3,13,11,11,11,0,0,11,0,0,11,0,0.11
4,7,5,1,constrained_diffusion,single_stable_state,15,28,14,14,14,0,0,14,0,0,14,0,0.14
4,7,8,0,diffusion,single_stable_state,68,81,14,14,14,0,14,0,0,14,0,0,0.14
4,7,9,0,diffusion,single_stable_state,84,94,11,11,11,0,11,0,0,11,0,0,0.11
4,7,12,0,diffusion,single_stable_state,124,135,12,12,12,0,12,0,0,12,0,0,0.12
4,7,19,0,diffusion,single_stable_state,239,250,12,12,12,0,12,0,0,12,0,0,0.12
4,7,20,2,bound,single_stable_state,286,301,16,16,16,0,0,0,16,0,0,16,0.16
4,7,21,0,diffusion,single_stable_state,319,337,19,19,17,2,17,2,0,17,0,0,0.19
4,7,22,0,diffusion,single_stable_state,361,372,12,12,11,1,11,1,0,11,0,0,0.12
4,7,23,0,diffusion,single_stable_state,417,427,11,11,11,0,11,0,0,11,0,0,0.11
4,7,26,0,diffusion,single_stable_state,530,547,18,18,18,0,18,0,0,18,0,0,0.18
4,7,29,2,bound,single_stable_state,560,647,88,88,87,1,0,1,87,0,0,87,0.88
4,7,32,0,diffusion,single_stable_state,569,587,19,19,19,0,19,0,0,19,0,0,0.19
4,7,35,0,diffusion,single_stable_state,607,620,14,14,14,0,14,0,0,14,0,0,0.14
4,7,37,0,diffusion,single_stable_state,612,623,12,12,10,2,10,2,0,10,0,0,0.12
4,7,41,0,diffusion,single_stable_state,641,650,10,10,10,0,10,0,0,10,0,0,0.1
4,7,49,0,diffusion,single_stable_state,763,774,12,12,9,3,9,3,0,9,0,0,0.12
4,7,51,0,diffusion,single_stable_state,813,822,10,10,10,0,10,0,0,10,0,0,0.1
4,7,68,0,diffusion,single_stable_state,1054,1068,15,15,11,4,11,4,0,11,0,0,0.15
4,7,73,0,diffusion,single_stable_state,1190,1199,10,10,10,0,10,0,0,10,0,0,0.1
4,7,75,0,diffusion,single_stable_state,1232,1243,12,12,11,1,11,1,0,11,0,0,0.12
4,7,76,0,diffusion,single_stable_state,1253,1265,13,13,13,0,13,0,0,13,0,0,0.13
4,7,79,0,diffusion,single_stable_state,1280,1290,11,11,11,0,11,0,0,11,0,0,0.11
4,7,85,0,diffusion,single_stable_state,1664,1679,16,16,14,2,14,2,0,14,0,0,0.16
4,7,86,0,diffusion,single_stable_state,1698,1719,22,22,22,0,22,0,0,22,0,0,0.22
4,7,88,0,diffusion,single_stable_state,1704,1723,20,20,20,0,20,0,0,20,0,0,0.2
4,7,90,0,diffusion,single_stable_state,1722,1737,16,16,16,0,16,0,0,16,0,0,0.16
4,7,100,0,diffusion,single_stable_state,1920,1929,10,10,10,0,10,0,0,10,0,0,0.1
4,7,103,0,diffusion,single_stable_state,1941,1956,16,16,16,0,16,0,0,16,0,0,0.16
4,7,106,0,diffusion,single_stable_state,2010,2025,16,16,16,0,16,0,0,16,0,0,0.16
4,7,109,0,diffusion,single_stable_state,2094,2104,11,11,9,2,9,2,0,9,0,0,0.11
4,7,120,0,diffusion,single_stable_state,2696,2706,11,11,11,0,11,0,0,11,0,0,0.11
4,7,124,0,diffusion,single_stable_state,2849,2863,15,15,13,2,13,2,0,13,0,0,0.15
5,1,1,2,bound,single_stable_state,0,38,39,39,38,1,0,1,38,0,0,38,0.39
5,1,4,0,diffusion,single_stable_state,22,31,10,10,10,0,10,0,0,10,0,0,0.1
5,1,5,0,diffusion,single_stable_state,27,37,11,11,11,0,11,0,0,11,0,0,0.11
5,1,13,0,diffusion,single_stable_state,151,162,12,12,12,0,12,0,0,12,0,0,0.12
5,1,16,0,diffusion,single_stable_state,169,180,12,12,10,2,10,2,0,10,0,0,0.12
5,1,22,0,diffusion,single_stable_state,291,300,10,10,10,0,10,0,0,10,0,0,0.1
5,1,25,0,diffusion,single_stable_state,338,351,14,14,13,1,13,1,0,13,0,0,0.14
5,1,26,0,diffusion,single_stable_state,349,361,13,13,12,1,12,1,0,12,0,0,0.13
5,1,27,0,diffusion,single_stable_state,370,384,15,15,15,0,15,0,0,15,0,0,0.15
5,1,28,0,diffusion,single_stable_state,389,402,14,14,14,0,14,0,0,14,0,0,0.14
5,1,29,0,diffusion,single_stable_state,432,443,12,12,12,0,12,0,0,12,0,0,0.12
5,1,30,0,diffusion,single_stable_state,438,450,13,13,12,1,12,1,0,12,0,0,0.13
5,1,32,1,constrained_diffusion,single_stable_state,475,511,37,37,37,0,0,37,0,0,37,0,0.37
5,1,45,2,bound,single_stable_state,647,658,12,12,10,2,0,2,10,0,0,10,0.12
5,1,56,0,diffusion,single_stable_state,1015,1025,11,11,11,0,11,0,0,11,0,0,0.11
5,1,58,0,diffusion,single_stable_state,1093,1102,10,10,10,0,10,0,0,10,0,0,0.1
5,1,59,0,diffusion,single_stable_state,1121,1133,13,13,13,0,13,0,0,13,0,0,0.13
5,1,63,0,diffusion,single_stable_state,1261,1274,14,14,14,0,14,0,0,14,0,0,0.14
5,1,78,0,diffusion,single_stable_state,1515,1526,12,12,12,0,12,0,0,12,0,0,0.12
5,1,84,0,diffusion,single_stable_state,1693,1708,16,16,16,0,16,0,0,16,0,0,0.16
5,1,88,1,constrained_diffusion,single_stable_state,1893,1909,17,17,17,0,0,17,0,0,17,0,0.17
5,1,98,0,diffusion,single_stable_state,2566,2577,12,12,11,1,11,1,0,11,0,0,0.12
5,2,3,1,constrained_diffusion,single_stable_state,15,28,14,14,14,0,0,14,0,0,14,0,0.14
5,2,4,0,diffusion,single_stable_state,14,30,17,17,17,0,17,0,0,17,0,0,0.17
5,2,5,0,diffusion,single_stable_state,26,36,11,11,11,0,11,0,0,11,0,0,0.11
5,2,8,1,constrained_diffusion,single_stable_state,87,98,12,12,12,0,0,12,0,0,12,0,0.12
5,2,10,2,bound,single_stable_state,101,112,12,12,12,0,0,0,12,0,0,12,0.12
5,2,11,0,diffusion,single_stable_state,123,136,14,14,14,0,14,0,0,14,0,0,0.14
5,2,16,0,diffusion,single_stable_state,304,314,11,11,11,0,11,0,0,11,0,0,0.11
5,2,18,2,bound,single_stable_state,349,385,37,37,37,0,0,0,37,0,0,37,0.37
5,2,20,0,diffusion,single_stable_state,386,408,23,23,23,0,23,0,0,23,0,0,0.23
5,2,30,0,diffusion,single_stable_state,845,855,11,11,9,2,9,2,0,9,0,0,0.11
5,2,31,0,diffusion,single_stable_state,857,868,12,12,12,0,12,0,0,12,0,0,0.12
5,2,34,2,bound,single_stable_state,915,925,11,11,8,3,0,3,8,0,0,8,0.11
5,2,45,0,diffusion,single_stable_state,1422,1434,13,13,13,0,13,0,0,13,0,0,0.13
5,2,48,0,diffusion,single_stable_state,1716,1729,14,14,13,1,13,1,0,13,0,0,0.14
5,2,50,0,diffusion,single_stable_state,1750,1762,13,13,13,0,13,0,0,13,0,0,0.13
5,2,59,0,diffusion,single_stable_state,2012,2023,12,12,12,0,12,0,0,12,0,0,0.12
5,2,64,0,diffusion,single_stable_state,2118,2128,11,11,11,0,11,0,0,11,0,0,0.11
5,2,65,0,diffusion,single_stable_state,2320,2337,18,18,15,3,15,3,0,15,0,0,0.18
5,3,2,0,diffusion,single_stable_state,17,27,11,11,11,0,11,0,0,11,0,0,0.11
5,3,10,0,diffusion,single_stable_state,633,646,14,14,13,1,13,1,0,13,0,0,0.14
5,3,15,2,bound,single_stable_state,790,857,68,68,67,1,0,1,67,0,0,67,0.68
5,3,17,2,bound,single_stable_state,930,945,16,16,16,0,0,0,16,0,0,16,0.16
5,3,20,0,diffusion,single_stable_state,962,971,10,10,10,0,10,0,0,10,0,0,0.1
5,3,33,1,constrained_diffusion,single_stable_state,2479,2492,14,14,14,0,0,14,0,0,14,0,0.14
5,3,34,0,diffusion,single_stable_state,2825,2835,11,11,9,2,9,2,0,9,0,0,0.11
5,3,35,2,bound,single_stable_state,2900,2946,47,47,47,0,0,0,47,0,0,47,0.47000000000000003
5,4,2,0,diffusion,single_stable_state,10,19,10,10,10,0,10,0,0,10,0,0,0.1
5,4,3,1,constrained_diffusion,single_stable_state,19,28,10,10,10,0,0,10,0,0,10,0,0.1
5,4,5,0,diffusion,single_stable_state,27,38,12,12,11,1,11,1,0,11,0,0,0.12
5,4,8,0,diffusion,single_stable_state,31,42,12,12,12,0,12,0,0,12,0,0,0.12
5,4,11,0,diffusion,single_stable_state,58,70,13,13,13,0,13,0,0,13,0,0,0.13
5,4,12,2,bound,single_stable_state,72,102,31,31,28,3,0,3,28,0,0,28,0.31
5,4,15,0,diffusion,single_stable_state,84,99,16,16,16,0,16,0,0,16,0,0,0.16
5,4,17,1,constrained_diffusion,single_stable_state,118,129,12,12,12,0,0,12,0,0,12,0,0.12
5,4,18,1,constrained_diffusion,single_stable_state,127,154,28,28,28,0,0,28,0,0,28,0,0.28
5,4,37,0,diffusion,single_stable_state,353,366,14,14,14,0,14,0,0,14,0,0,0.14
5,4,38,0,diffusion,single_stable_state,360,374,15,15,10,5,10,5,0,10,0,0,0.15
5,4,44,1,constrained_diffusion,single_stable_state,441,451,11,11,11,0,0,11,0,0,11,0,0.11
5,4,46,0,diffusion,single_stable_state,522,533,12,12,12,0,12,0,0,12,0,0,0.12
5,4,48,1,constrained_diffusion,single_stable_state,600,609,10,10,10,0,0,10,0,0,10,0,0.1
5,4,51,2,bound,single_stable_state,636,670,35,35,33,2,0,2,33,0,0,33,0.35000000000000003
5,4,67,0,diffusion,single_stable_state,1057,1067,11,11,10,1,10,1,0,10,0,0,0.11
5,4,71,0,diffusion,single_stable_state,1316,1325,10,10,10,0,10,0,0,10,0,0,0.1
5,4,77,0,diffusion,single_stable_state,1367,1376,10,10,10,0,10,0,0,10,0,0,0.1
5,4,82,0,diffusion,single_stable_state,1561,1573,13,13,11,2,11,2,0,11,0,0,0.13
5,4,85,2,bound,single_stable_state,1656,1690,35,35,34,1,0,1,34,0,0,34,0.35000000000000003
5,4,86,0,diffusion,single_stable_state,1670,1686,17,17,17,0,17,0,0,17,0,0,0.17
5,4,88,0,diffusion,single_stable_state,1774,1793,20,20,20,0,20,0,0,20,0,0,0.2
5,4,95,0,diffusion,single_stable_state,2023,2036,14,14,12,2,12,2,0,12,0,0,0.14
5,4,100,0,diffusion,single_stable_state,2369,2379,11,11,11,0,11,0,0,11,0,0,0.11
5,4,102,0,diffusion,single_stable_state,2518,2528,11,11,11,0,11,0,0,11,0,0,0.11
5,4,108,2,bound,single_stable_state,2739,2755,17,17,17,0,0,0,17,0,0,17,0.17
5,4,110,0,diffusion,single_stable_state,2808,2823,16,16,14,2,14,2,0,14,0,0,0.16
5,4,113,0,diffusion,single_stable_state,2987,2998,12,12,12,0,12,0,0,12,0,0,0.12
5,5,1,1,constrained_diffusion,single_stable_state,2,13,12,12,12,0,0,12,0,0,12,0,0.12
5,5,4,2,bound,single_stable_state,22,38,17,17,17,0,0,0,17,0,0,17,0.17
5,5,7,1,constrained_diffusion,single_stable_state,38,49,12,12,12,0,0,12,0,0,12,0,0.12
5,5,10,0,diffusion,single_stable_state,70,81,12,12,11,1,11,1,0,11,0,0,0.12
5,5,14,2,bound,single_stable_state,99,141,43,43,43,0,0,0,43,0,0,43,0.43
5,5,15,0,diffusion,single_stable_state,102,116,15,15,14,1,14,1,0,14,0,0,0.15
5,5,22,0,diffusion,single_stable_state,188,200,13,13,13,0,13,0,0,13,0,0,0.13
5,5,28,0,diffusion,single_stable_state,249,258,10,10,10,0,10,0,0,10,0,0,0.1
5,5,29,2,bound,single_stable_state,294,307,14,14,12,2,0,2,12,0,0,12,0.14
5,5,37,0,diffusion,single_stable_state,448,457,10,10,10,0,10,0,0,10,0,0,0.1
5,5,42,0,diffusion,single_stable_state,509,519,11,11,11,0,11,0,0,11,0,0,0.11
5,5,46,0,diffusion,single_stable_state,691,701,11,11,11,0,11,0,0,11,0,0,0.11
5,5,65,0,diffusion,single_stable_state,1277,1286,10,10,9,1,9,1,0,9,0,0,0.1
5,5,67,0,diffusion,single_stable_state,1330,1343,14,14,14,0,14,0,0,14,0,0,0.14
5,5,70,0,diffusion,single_stable_state,1381,1390,10,10,10,0,10,0,0,10,0,0,0.1
5,5,74,0,diffusion,single_stable_state,1414,1423,10,10,10,0,10,0,0,10,0,0,0.1
5,5,83,0,diffusion,single_stable_state,1585,1601,17,17,15,2,15,2,0,15,0,0,0.17
5,5,91,1,constrained_diffusion,single_stable_state,2071,2107,37,37,37,0,0,37,0,0,37,0,0.37
5,5,93,0,diffusion,single_stable_state,2114,2125,12,12,12,0,12,0,0,12,0,0,0.12
5,5,94,0,diffusion,single_stable_state,2213,2235,23,23,19,4,19,4,0,19,0,0,0.23
5,5,95,0,diffusion,single_stable_state,2242,2253,12,12,12,0,12,0,0,12,0,0,0.12
5,5,96,0,diffusion,single_stable_state,2245,2258,14,14,13,1,13,1,0,13,0,0,0.14
5,5,97,0,diffusion,single_stable_state,2293,2318,26,26,25,1,25,1,0,25,0,0,0.26
5,5,103,0,diffusion,single_stable_state,2647,2657,11,11,11,0,11,0,0,11,0,0,0.11
5,5,104,0,diffusion,single_stable_state,2657,2671,15,15,13,2,13,2,0,13,0,0,0.15
5,5,106,0,diffusion,single_stable_state,2675,2686,12,12,12,0,12,0,0,12,0,0,0.12
5,5,107,0,diffusion,single_stable_state,2691,2715,25,25,25,0,25,0,0,25,0,0,0.25
5,5,108,0,diffusion,single_stable_state,2722,2736,15,15,14,1,14,1,0,14,0,0,0.15
5,5,109,0,diffusion,single_stable_state,2743,2752,10,10,10,0,10,0,0,10,0,0,0.1
5,5,110,2,bound,single_stable_state,2766,2783,18,18,18,0,0,0,18,0,0,18,0.18
6,1,3,0,diffusion,single_stable_state,69,78,10,10,10,0,10,0,0,10,0,0,0.1
6,1,6,0,diffusion,single_stable_state,146,159,14,14,11,3,11,3,0,11,0,0,0.14
6,1,7,0,diffusion,single_stable_state,173,189,17,17,17,0,17,0,0,17,0,0,0.17
6,1,18,2,bound,single_stable_state,1064,1074,11,11,11,0,0,0,11,0,0,11,0.11
6,1,26,0,diffusion,single_stable_state,1744,1753,10,10,10,0,10,0,0,10,0,0,0.1
6,1,38,0,diffusion,single_stable_state,2188,2215,28,28,27,1,27,1,0,27,0,0,0.28
6,1,41,0,diffusion,single_stable_state,2687,2712,26,26,26,0,26,0,0,26,0,0,0.26
6,1,43,0,diffusion,single_stable_state,2831,2842,12,12,12,0,12,0,0,12,0,0,0.12
6,2,2,0,diffusion,single_stable_state,16,25,10,10,10,0,10,0,0,10,0,0,0.1
6,2,4,1,constrained_diffusion,single_stable_state,118,127,10,10,10,0,0,10,0,0,10,0,0.1
6,2,8,1,constrained_diffusion,single_stable_state,432,464,33,33,33,0,0,33,0,0,33,0,0.33
6,2,9,0,diffusion,single_stable_state,579,589,11,11,9,2,9,2,0,9,0,0,0.11
6,2,12,1,constrained_diffusion,single_stable_state,633,648,16,16,16,0,0,16,0,0,16,0,0.16
6,2,16,0,diffusion,single_stable_state,740,750,11,11,11,0,11,0,0,11,0,0,0.11
6,2,20,0,diffusion,single_stable_state,843,855,13,13,13,0,13,0,0,13,0,0,0.13
6,2,23,0,diffusion,single_stable_state,996,1013,18,18,17,1,17,1,0,17,0,0,0.18
6,2,24,1,constrained_diffusion,single_stable_state,1320,1335,16,16,16,0,0,16,0,0,16,0,0.16
6,2,26,0,diffusion,single_stable_state,1352,1363,12,12,12,0,12,0,0,12,0,0,0.12
6,2,29,0,diffusion,single_stable_state,1394,1404,11,11,11,0,11,0,0,11,0,0,0.11
6,2,30,0,diffusion,single_stable_state,1408,1419,12,12,12,0,12,0,0,12,0,0,0.12
6,2,35,0,diffusion,single_stable_state,1550,1561,12,12,12,0,12,0,0,12,0,0,0.12
6,2,39,0,diffusion,single_stable_state,2383,2400,18,18,16,2,16,2,0,16,0,0,0.18
6,2,45,1,constrained_diffusion,single_stable_state,2755,2767,13,13,13,0,0,13,0,0,13,0,0.13
6,3,1,2,bound,single_stable_state,0,65,66,66,64,2,0,2,64,0,0,64,0.66
6,3,11,0,diffusion,single_stable_state,144,154,11,11,11,0,11,0,0,11,0,0,0.11
6,3,29,0,diffusion,single_stable_state,1072,1091,20,20,16,4,16,4,0,16,0,0,0.2
6,3,32,1,constrained_diffusion,single_stable_state,1296,1307,12,12,12,0,0,12,0,0,12,0,0.12
6,3,37,0,diffusion,single_stable_state,1688,1704,17,17,17,0,17,0,0,17,0,0,0.17
6,3,43,0,diffusion,single_stable_state,1878,1891,14,14,14,0,14,0,0,14,0,0,0.14
6,3,49,1,constrained_diffusion,single_stable_state,2877,2890,14,14,14,0,0,14,0,0,14,0,0.14
6,4,4,2,bound,single_stable_state,164,186,23,23,23,0,0,0,23,0,0,23,0.23
6,4,9,1,constrained_diffusion,single_stable_state,258,272,15,15,15,0,0,15,0,0,15,0,0.15
6,4,10,0,diffusion,single_stable_state,262,273,12,12,12,0,12,0,0,12,0,0,0.12
6,4,21,0,diffusion,single_stable_state,692,715,24,24,23,1,23,1,0,23,0,0,0.24
6,4,22,0,diffusion,single_stable_state,693,718,26,26,25,1,25,1,0,25,0,0,0.26
6,4,27,0,diffusion,single_stable_state,763,775,13,13,13,0,13,0,0,13,0,0,0.13
6,4,30,0,diffusion,single_stable_state,859,868,10,10,8,2,8,2,0,8,0,0,0.1
6,4,31,0,diffusion,single_stable_state,913,924,12,12,12,0,12,0,0,12,0,0,0.12
6,4,33,0,diffusion,single_stable_state,1069,1081,13,13,13,0,13,0,0,13,0,0,0.13
6,4,41,1,constrained_diffusion,single_stable_state,1926,1936,11,11,11,0,0,11,0,0,11,0,0.11
6,4,44,0,diffusion,single_stable_state,2245,2255,11,11,11,0,11,0,0,11,0,0,0.11
6,4,46,0,diffusion,single_stable_state,2675,2689,15,15,12,3,12,3,0,12,0,0,0.15
6,5,1,2,bound,single_stable_state,0,29,30,30,30,0,0,0,30,0,0,30,0.3
6,5,17,2,bound,single_stable_state,233,253,21,21,19,2,0,2,19,0,0,19,0.21
6,5,20,0,diffusion,single_stable_state,296,307,12,12,12,0,12,0,0,12,0,0,0.12
6,5,27,0,diffusion,single_stable_state,407,426,20,20,18,2,18,2,0,18,0,0,0.2
6,5,28,2,bound,single_stable_state,418,451,34,34,34,0,0,0,34,0,0,34,0.34
6,5,29,0,diffusion,single_stable_state,429,440,12,12,12,0,12,0,0,12,0,0,0.12
6,5,34,0,diffusion,single_stable_state,520,536,17,17,16,1,16,1,0,16,0,0,0.17
6,5,35,0,diffusion,single_stable_state,527,564,38,38,36,2,36,2,0,36,0,0,0.38
6,5,42,0,diffusion,single_stable_state,675,692,18,18,16,2,16,2,0,16,0,0,0.18
6,5,46,0,diffusion,single_stable_state,695,706,12,12,10,2,10,2,0,10,0,0,0.12
6,5,49,2,bound,single_stable_state,785,794,10,10,10,0,0,0,10,0,0,10,0.1
6,5,53,0,diffusion,single_stable_state,863,875,13,13,11,2,11,2,0,11,0,0,0.13
6,5,63,2,bound,single_stable_state,1419,1437,19,19,17,2,0,2,17,0,0,17,0.19
6,5,68,1,constrained_diffusion,single_stable_state,1679,1705,27,27,27,0,0,27,0,0,27,0,0.27
6,5,76,0,diffusion,single_stable_state,2831,2840,10,10,10,0,10,0,0,10,0,0,0.1
6,5,77,1,constrained_diffusion,single_stable_state,2921,2932,12,12,12,0,0,12,0,0,12,0,0.12
7,1,1,1,constrained_diffusion,single_stable_state,0,13,14,14,14,0,0,14,0,0,14,0,0.14
7,1,4,2,bound,single_stable_state,0,66,67,67,66,1,0,1,66,0,0,66,0.67
7,1,5,0,diffusion,single_stable_state,4,15,12,12,11,1,11,1,0,11,0,0,0.12
7,1,12,0,diffusion,single_stable_state,22,34,13,13,13,0,13,0,0,13,0,0,0.13
7,1,14,0,diffusion,single_stable_state,26,39,14,14,14,0,14,0,0,14,0,0,0.14
7,1,15,0,diffusion,single_stable_state,34,44,11,11,11,0,11,0,0,11,0,0,0.11
7,1,20,0,diffusion,single_stable_state,46,59,14,14,14,0,14,0,0,14,0,0,0.14
7,1,24,0,diffusion,single_stable_state,55,66,12,12,12,0,12,0,0,12,0,0,0.12
7,1,33,2,bound,single_stable_state,119,154,36,36,36,0,0,0,36,0,0,36,0.36
7,1,37,0,diffusion,single_stable_state,157,168,12,12,12,0,12,0,0,12,0,0,0.12
7,1,40,0,diffusion,single_stable_state,192,202,11,11,10,1,10,1,0,10,0,0,0.11
7,1,42,0,diffusion,single_stable_state,203,219,17,17,15,2,15,2,0,15,0,0,0.17
7,1,44,0,diffusion,single_stable_state,258,269,12,12,12,0,12,0,0,12,0,0,0.12
7,1,48,0,diffusion,single_stable_state,308,323,16,16,14,2,14,2,0,14,0,0,0.16
7,1,50,0,diffusion,single_stable_state,313,331,19,19,19,0,19,0,0,19,0,0,0.19
7,1,51,2,bound,single_stable_state,316,382,67,67,66,1,0,1,66,0,0,66,0.67
7,1,53,2,bound,single_stable_state,326,338,13,13,10,3,0,3,10,0,0,10,0.13
7,1,54,0,diffusion,single_stable_state,329,344,16,16,16,0,16,0,0,16,0,0,0.16
7,1,56,2,bound,single_stable_state,348,359,12,12,12,0,0,0,12,0,0,12,0.12
7,1,60,0,diffusion,single_stable_state,373,382,10,10,10,0,10,0,0,10,0,0,0.1
7,1,61,2,bound,single_stable_state,390,403,14,14,13,1,0,1,13,0,0,13,0.14
7,1,65,0,diffusion,single_stable_state,448,460,13,13,13,0,13,0,0,13,0,0,0.13
7,1,67,0,diffusion,single_stable_state,450,461,12,12,12,0,12,0,0,12,0,0,0.12
7,1,70,0,diffusion,single_stable_state,471,483,13,13,13,0,13,0,0,13,0,0,0.13
7,1,72,2,bound,single_stable_state,483,502,20,20,19,1,0,1,19,0,0,19,0.2
7,1,76,2,bound,single_stable_state,519,648,130,130,128,2,0,2,128,0,0,128,1.3
7,1,81,0,diffusion,single_stable_state,588,601,14,14,14,0,14,0,0,14,0,0,0.14
7,1,82,0,diffusion,single_stable_state,589,613,25,25,25,0,25,0,0,25,0,0,0.25
7,1,85,1,constrained_diffusion,single_stable_state,643,655,13,13,13,0,0,13,0,0,13,0,0.13
7,1,90,0,diffusion,single_stable_state,735,744,10,10,8,2,8,2,0,8,0,0,0.1
7,1,92,2,bound,single_stable_state,838,878,41,41,41,0,0,0,41,0,0,41,0.41000000000000003
7,1,96,0,diffusion,single_stable_state,874,897,24,24,24,0,24,0,0,24,0,0,0.24
7,1,101,2,bound,single_stable_state,979,990,12,12,12,0,0,0,12,0,0,12,0.12
7,1,105,0,diffusion,single_stable_state,1026,1035,10,10,8,2,8,2,0,8,0,0,0.1
7,1,113,1,constrained_diffusion,single_stable_state,1117,1156,40,40,40,0,0,40,0,0,40,0,0.4
7,1,119,2,bound,single_stable_state,1306,1319,14,14,12,2,0,2,12,0,0,12,0.14
7,1,121,1,constrained_diffusion,single_stable_state,1352,1395,44,44,44,0,0,44,0,0,44,0,0.44
7,1,128,0,diffusion,single_stable_state,1545,1560,16,16,14,2,14,2,0,14,0,0,0.16
7,1,133,1,constrained_diffusion,single_stable_state,1618,1628,11,11,11,0,0,11,0,0,11,0,0.11
7,1,136,1,constrained_diffusion,single_stable_state,1663,1676,14,14,14,0,0,14,0,0,14,0,0.14
7,1,138,0,diffusion,single_stable_state,1824,1839,16,16,16,0,16,0,0,16,0,0,0.16
7,1,139,0,diffusion,single_stable_state,1836,1861,26,26,26,0,26,0,0,26,0,0,0.26
7,1,141,0,diffusion,single_stable_state,1856,1869,14,14,14,0,14,0,0,14,0,0,0.14
7,1,142,0,diffusion,single_stable_state,1863,1873,11,11,11,0,11,0,0,11,0,0,0.11
7,1,147,0,diffusion,single_stable_state,1905,1915,11,11,9,2,9,2,0,9,0,0,0.11
7,1,150,2,bound,single_stable_state,1920,1956,37,37,37,0,0,0,37,0,0,37,0.37
7,1,151,1,constrained_diffusion,single_stable_state,1923,1939,17,17,17,0,0,17,0,0,17,0,0.17
7,1,153,0,diffusion,single_stable_state,1954,1963,10,10,10,0,10,0,0,10,0,0,0.1
