Video #,Cell,Track,global_D,global_alpha,trapping_score_mean,trapping_score_max,frac_high_score_windows,geometry_trapping_score_mean,geometry_trapping_score_max,frac_high_geometry_windows,frac_supported_high_score_windows,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,n_diffusive_bursts_ge_min,diffusive_burst_demoted,persistent_trapping,persistent_intervals,temporal_track_score,trap_prob_mean,constrained_prob_mean,bound_prob_mean,trap_entry_rate,trap_exit_rate,state_switch_rate,mean_trap_dwell_frames,max_trap_dwell_frames,mean_trap_dwell_s,max_trap_dwell_s,classification
2,1,21,16.558656801851193,0.035391180063892656,-19140.06736301291,-11754.12522798338,0.0,-19140.46651080551,-11754.520822024824,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,False,False,,0.9623159881339935,0.9979274308134414,0.3306613732977976,0.6672660575156439,0.0,0.0,0.1,21.0,21.0,0.21,0.21,mixed
2,1,22,4.693063333337011,9.16173185096037e-21,-6188.43858827012,-3974.652396225898,0.0,-6188.8429229454205,-3975.0567309011985,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.6558632427244084,0.9963855763579077,0.9938429290073054,0.002542647350602359,0.0,0.0,0.0,13.0,13.0,0.13,0.13,mixed
2,1,31,8.05963862690669,3.5030009891446064e-14,-6060.406106331392,-0.274786092316278,0.0,-6060.802908006256,-0.6702810181448312,0.0,0.0,0.0,0.8095238095238095,0.19047619047619047,0.0,0.0,False,False,,0.962006202623874,0.9973078597932027,0.8063538447076556,0.19095401508554705,0.0,0.0,0.1,21.0,21.0,0.21,0.21,mixed
2,1,38,6.9430748101842,3.6430717416680463e-20,-7009.530785051346,-3.120960840984941,0.0,-7009.935119726649,-3.5252955162857216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.7355619059599734,0.9966919937381286,0.9943002466746589,0.002391747063469416,0.0,0.0,0.0,15.0,15.0,0.15,0.15,mixed
2,1,44,0.002979852039801382,0.2540970844349974,0.12443051993462882,0.22121416017910847,0.0,-0.2711145968495261,-0.1743149731275255,0.0,0.0,0.0,0.5,0.5,0.0,0.0,False,False,,0.6869918692928323,0.9983281441800702,0.499753189977556,0.498574954202514,0.0,0.0,0.07692307692307693,14.0,14.0,0.14,0.14,mixed
2,1,48,0.10191527960534848,0.9809333156973796,-2.387077865695946,-2.387077865695946,0.0,-2.7914125409967268,-2.7914125409967268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.5761088672013877,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,mixed
2,1,49,0.02598794950977847,0.36048277654573496,-4.7231704583663205,-3.36456653941088,0.0,-5.127505133667101,-3.7689012147116605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.6159947600167193,0.996194065487984,0.9935571054574116,0.002636960030572389,0.0,0.0,0.0,12.0,12.0,0.12,0.12,mixed
2,1,65,0.02009173957808448,0.7885796234823448,0.40237058141337567,0.6401559813320483,0.0,0.00541082460382001,0.24160951364876432,0.0,0.0,0.0,0.35294117647058826,0.6470588235294118,0.0,0.0,False,False,,0.7998865109879006,0.997500294703074,0.34857315350969015,0.6489271411933837,0.0,0.0,0.125,17.0,17.0,0.17,0.17,mixed
2,1,88,0.00026018041367305495,4.6684763454570195e-09,2.5571292221350155,2.818518456441943,1.0,2.15169142898549,2.413080663292417,1.0,1.0,0.0,0.0,1.0,0.0,0.0,False,True,1184 - 1199,0.7769497912871381,0.9999223098470036,0.003994911097443588,0.9959273987495599,0.0,0.0,0.0,16.0,16.0,0.16,0.16,trapping_like
2,1,91,0.0011769720532270303,0.31337802533025155,1.9604236655467486,1.9604236655467486,1.0,1.5549858723972225,1.5549858723972225,1.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,,0.5780699655991576,0.9998899311983152,0.0051603852746068485,0.9947295459237082,0.0,0.0,0.0,11.0,11.0,0.11,0.11,mixed
2,1,100,0.005821897963390645,0.5749180900869089,0.9199493633527271,1.7362757084491245,0.18181818181818182,0.5171941707684256,1.3408675157998633,0.18181818181818182,0.18181818181818182,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,False,False,,0.9623158662022506,0.9979271869499557,0.12616815273432835,0.8717590342156273,0.0,0.0,0.1,21.0,21.0,0.21,0.21,mixed
