Unnamed: 0,Video #,Video Name,Cell,Track,Frame,x,y,Intensity,isGap,GapFixed,Pass1,Pass2,Pass3,Bound
17,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,14,538,293.4686734785075,71.46011344130363,93786,0,2,2,2,1,1
18,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,14,539,292.88294783897334,71.66615587557108,94183,0,1,1,1,1,1
19,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,14,540,293.5745990338291,70.82305424597565,94352,0,1,1,1,1,1
20,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,14,541,294.1054869719008,67.58479838247634,87695,0,0,0,1,1,1
0,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,18,970,353.3857575208128,77.0318171216736,88463,0,1,1,1,1,1
1,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,18,971,353.71570938001736,76.81247783836857,87965,0,1,1,1,1,1
2,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,18,972,353.8657754255032,76.01264533833384,88301,0,2,2,2,2,2
3,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,18,973,353.42113944510265,77.33417290963996,88340,0,1,2,2,2,2
4,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,18,974,353.751017235241,75.99444690029111,88131,0,2,2,2,2,2
5,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,18,975,353.6481273853999,76.11935496782012,89081,0,2,2,2,2,2
6,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,18,976,354.26368778974825,76.04467322704562,89012,0,2,2,2,2,2
7,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,18,977,353.60590301679866,76.20593016618864,87957,0,2,2,2,2,2
8,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,18,978,353.7273499512009,76.50953418040001,87858,0,2,2,2,2,2
9,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,18,979,353.20537365059744,76.61403859506103,88474,0,2,2,2,2,2
10,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,18,980,353.1775750522443,76.63196520843621,89016,0,2,2,2,2,2
11,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,18,981,352.6550517702515,76.47728186642165,87585,0,1,1,1,1,1
0,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1264,305.6503402085333,34.66641146922084,90166,0,2,2,2,2,2
1,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1265,305.1341900675793,35.1382341818939,88745,0,1,2,2,2,2
2,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1266,305.8018880775919,34.983414830672515,92200,0,2,2,2,2,2
3,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1267,305.90872614552745,34.83506770587109,91036,0,2,2,2,2,2
4,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1268,305.98604791885924,35.12007255226145,89619,0,2,2,2,2,2
5,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1269,306.0988232398995,34.688995644159505,91503,0,2,2,2,2,2
