0,2.0,448.6463923810903,107.08762374069514,97465.0
0,9.0,438.99551563458795,104.35952244190548,96449.0
0,0.0,447.9538735906329,108.1778136485837,99252.0
0,3.0,448.093332078364,106.2601109966905,99126.0
0,4.0,446.7615610956373,105.32189740859452,99577.0
0,5.0,447.2578269746431,104.74315370105556,99106.0
0,6.0,447.02344167144616,104.79165334617171,100078.0
0,1.0,448.2319199181194,106.75262298344661,97450.0
0,12.0,446.7148319253161,99.27885794070986,99598.0
0,11.0,445.2649689076348,103.17594046751357,96436.0
0,8.0,441.9525574999465,106.37420150243436,98416.0
0,13.0,447.07236929446805,99.1758825522881,99490.0
3,1.0,485.7456246320056,10.201241197149656,99428.0
3,4.0,482.6861699552929,12.836175503256595,99645.0
3,9.0,486.19884901359404,15.389646430341578,97909.0
3,8.0,485.7754203069628,14.344914392941671,98877.0
3,11.0,480.9601891187415,15.707753230791676,97326.0
3,10.0,483.4503773669127,17.756837204439684,94253.0
3,16.0,481.0205013457547,12.643536982619363,99604.0
3,0.0,485.34348486565017,9.951546003835233,98870.0
3,15.0,480.25817409354295,12.057638077112955,96957.0
3,18.0,490.0655286287016,19.913631918564253,97286.0
3,14.0,478.75238462531695,12.494423249197915,96889.0
3,13.0,478.0716659735854,12.628208195853139,96066.0
3,2.0,484.6779228054265,9.23598985884015,98079.0
3,12.0,480.78462411129505,13.04545837081782,96488.0
3,7.0,489.31190259813474,14.209308528392032,96357.0
3,6.0,487.3205587201413,13.874399648586412,97774.0
3,3.0,483.13881787782367,12.677035884565376,97811.0
3,17.0,490.08275963541655,17.294270142220846,98315.0
4,19.0,431.35923697185507,8.675702436637236,94753.0
4,49.0,431.5027123428715,8.53473323407995,93697.0
4,55.0,431.2297545500638,8.279450139699573,91495.0
4,42.0,430.2374304247489,8.675552133730896,90992.0
4,13.0,431.2525780290131,9.202068629046472,93448.0
4,30.0,431.65635580532773,8.649942963160308,94750.0
4,2.0,431.56295471186155,9.080629692774721,93443.0
4,48.0,431.34206017552333,8.179965989358703,92803.0
4,33.0,431.39407110774795,8.401688012428005,95112.0
4,14.0,432.05060498251777,8.576783046329666,93675.0
4,65.0,431.344255610531,8.826960703236157,92003.0
4,23.0,432.36418402406065,8.244857533344033,93563.0
4,57.0,431.61924686528863,7.986288208714957,94259.0
4,44.0,431.73703954844615,8.852818383006298,93849.0
4,5.0,431.68403380774504,8.404473017937743,94387.0
4,24.0,431.82114479394403,8.140004666802124,93325.0
4,35.0,431.65421880684187,9.241523574777254,93564.0
4,52.0,431.92833583400153,9.070773297485681,94365.0
4,8.0,431.19780380612326,9.287127458639018,95187.0
4,15.0,432.5501467799907,8.624183148756138,95356.0
4,0.0,432.15022835533864,8.903234824542327,94704.0
4,37.0,431.0566132404195,8.933736566137767,97256.0
4,56.0,431.3426461972397,9.036094904877139,91024.0
4,21.0,431.70024529283126,8.392720043473444,96236.0
4,51.0,432.09534264569277,8.874000576322748,94422.0
4,36.0,431.290712127836,8.76535850877949,92814.0
4,27.0,432.1545195202695,8.577762903571603,94339.0
4,62.0,430.59139888660565,9.180511827584798,93924.0
4,43.0,431.1245029161251,8.597232584200642,93098.0
4,53.0,432.413628654364,8.50854243471033,92733.0
4,6.0,430.9113118970782,9.860275916414594,95123.0
4,22.0,431.74774593195997,8.09111984498704,93317.0
4,10.0,432.0055205120512,8.865717379611382,94349.0
4,63.0,431.38223463832145,8.818823115509602,89808.0
4,16.0,431.8448031317739,8.779767045477394,95643.0
4,11.0,431.83035606026465,9.096531851496138,94697.0
4,25.0,431.8066667893567,8.736210879427684,94374.0
4,38.0,431.649058408965,8.501493209579863,92524.0
4,50.0,431.80747118519304,9.368428495088533,93727.0
4,46.0,431.89126327236124,8.340877965605555,91691.0
4,20.0,431.679995062357,8.195113925735503,95546.0
4,34.0,431.43224670132025,8.8927689723642,91266.0
4,41.0,430.98006468636027,8.783544390840188,91408.0
4,61.0,431.2301302405222,8.542989705590145,93331.0
4,17.0,431.5157141017164,9.13668504018003,93835.0
4,54.0,431.6670346494095,9.149354667632544,92398.0
4,3.0,431.7686671074777,9.334644498248291,95678.0
4,31.0,431.73795759823525,8.566288291061689,95290.0
4,4.0,431.6268487044686,8.60539102484631,94142.0
4,9.0,431.4711145519268,8.601550629207411,93003.0
4,26.0,432.0232179374664,8.799842136354467,93115.0
4,60.0,431.56622072613465,8.751421768657941,92274.0
4,28.0,432.5080440630241,8.374839532252802,97007.0
4,45.0,431.46498327990406,8.85490052435692,94463.0
4,18.0,431.60478887312087,8.350776231228004,96584.0
4,39.0,431.5637071359197,9.065361837937164,89854.0
4,58.0,432.00672994633294,8.61320404715091,91050.0
4,7.0,430.98265762835035,9.803591533473694,93559.0
4,47.0,432.32395836456743,8.495674090597257,92938.0
4,40.0,431.3739241340068,8.868436558625229,94353.0
4,12.0,431.9086737700657,9.448940817118997,93966.0
4,29.0,431.6438958274889,9.123227662720872,94029.0
4,32.0,432.1159755209289,8.884149853027271,94795.0
4,59.0,431.9073647167975,8.284384758234399,90312.0
4,64.0,431.2244918348835,8.846524539404074,94332.0
