source_file,Video #,Cell,Track,keep_for_condensate_pool,filter_rule,filter_reason,n_valid_behavior_frames,n_diffusive,n_constrained,n_bound,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,dominant_state,dominant_state_name,dominant_fraction,category,present_states
single,1,2,20,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",11,0,1,10,0.0,0.09090909090909091,0.9090909090909091,0,2,bound,0.9090909090909091,bound_constraint,"constrained,bound"
single,1,2,24,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",27,0,0,27,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,25,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,27,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",33,0,1,32,0.0,0.030303030303030304,0.9696969696969697,0,2,bound,0.9696969696969697,bound_constraint,"constrained,bound"
single,1,2,28,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",18,0,2,16,0.0,0.1111111111111111,0.8888888888888888,0,2,bound,0.8888888888888888,bound_constraint,"constrained,bound"
single,1,2,29,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,1,2,30,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,35,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,64,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",15,0,1,14,0.0,0.06666666666666667,0.9333333333333333,0,2,bound,0.9333333333333333,bound_constraint,"constrained,bound"
single,1,2,65,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,68,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",14,11,3,0,0.7857142857142857,0.21428571428571427,0.0,7,0,diffusive,0.7857142857142857,constraint_diffusion,"diffusive,constrained"
single,1,2,75,True,single_like_constrained,"dominant=constrained, fraction=1.000",25,0,25,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,80,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",16,0,4,12,0.0,0.25,0.75,0,2,bound,0.75,bound_constraint,"constrained,bound"
single,1,2,81,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",117,0,0,117,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,85,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",13,12,1,0,0.9230769230769231,0.07692307692307693,0.0,7,0,diffusive,0.9230769230769231,constraint_diffusion,"diffusive,constrained"
single,1,2,87,True,single_like_constrained,"dominant=constrained, fraction=1.000",25,0,25,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,92,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,1,2,94,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,1,2,96,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",15,0,2,13,0.0,0.13333333333333333,0.8666666666666667,0,2,bound,0.8666666666666667,bound_constraint,"constrained,bound"
single,1,2,99,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",24,24,0,0,1.0,0.0,0.0,24,0,diffusive,1.0,other,diffusive
single,1,2,106,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",15,0,0,15,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,118,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",34,0,0,34,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,120,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",126,0,1,125,0.0,0.007936507936507936,0.9920634920634921,0,2,bound,0.9920634920634921,bound_constraint,"constrained,bound"
single,1,2,130,True,single_like_constrained,"dominant=constrained, fraction=1.000",17,0,17,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,2,138,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",25,0,0,25,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,141,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",18,14,4,0,0.7777777777777778,0.2222222222222222,0.0,6,0,diffusive,0.7777777777777778,constraint_diffusion,"diffusive,constrained"
single,1,2,143,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",11,0,0,11,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,147,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",84,0,0,84,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,2,150,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",73,0,1,72,0.0,0.0136986301369863,0.9863013698630136,0,2,bound,0.9863013698630136,bound_constraint,"constrained,bound"
single,1,2,160,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",18,0,2,16,0.0,0.1111111111111111,0.8888888888888888,0,2,bound,0.8888888888888888,bound_constraint,"constrained,bound"
single,1,3,1,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,10,1,0,0.9090909090909091,0.09090909090909091,0.0,6,0,diffusive,0.9090909090909091,constraint_diffusion,"diffusive,constrained"
single,1,3,4,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",13,13,0,0,1.0,0.0,0.0,13,0,diffusive,1.0,other,diffusive
single,1,3,5,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,8,2,0,0.8,0.2,0.0,8,0,diffusive,0.8,constraint_diffusion,"diffusive,constrained"
single,1,3,7,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,3,19,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",34,0,3,31,0.0,0.08823529411764706,0.9117647058823529,0,2,bound,0.9117647058823529,bound_constraint,"constrained,bound"
single,1,3,29,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",25,0,0,25,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,3,30,True,single_like_constrained,"dominant=constrained, fraction=1.000",24,0,24,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,3,33,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",64,0,1,63,0.0,0.015625,0.984375,0,2,bound,0.984375,bound_constraint,"constrained,bound"
single,1,3,34,True,single_like_constrained,"dominant=constrained, fraction=1.000",21,0,21,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,3,35,True,single_like_constrained,"dominant=constrained, fraction=1.000",24,0,24,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,3,36,True,single_like_constrained,"dominant=constrained, fraction=1.000",50,0,50,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,3,37,True,single_like_constrained,"dominant=constrained, fraction=1.000",14,0,14,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,3,38,True,single_like_constrained,"dominant=constrained, fraction=1.000",27,0,27,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,3,40,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,1,3,41,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",16,16,0,0,1.0,0.0,0.0,16,0,diffusive,1.0,other,diffusive
single,1,3,42,True,single_like_constrained,"dominant=constrained, fraction=1.000",36,0,36,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,3,43,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",54,0,0,54,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,3,45,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",28,0,2,26,0.0,0.07142857142857142,0.9285714285714286,0,2,bound,0.9285714285714286,bound_constraint,"constrained,bound"
single,1,3,46,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",57,0,1,56,0.0,0.017543859649122806,0.9824561403508771,0,2,bound,0.9824561403508771,bound_constraint,"constrained,bound"
single,1,3,49,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,3,54,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",54,0,0,54,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,3,58,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",81,0,0,81,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,3,61,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,3,63,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",25,0,1,24,0.0,0.04,0.96,0,2,bound,0.96,bound_constraint,"constrained,bound"
single,1,3,78,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",11,0,2,9,0.0,0.18181818181818182,0.8181818181818182,0,2,bound,0.8181818181818182,bound_constraint,"constrained,bound"
single,1,3,86,True,single_like_constrained,"dominant=constrained, fraction=1.000",14,0,14,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,3,88,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",23,0,0,23,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,3,94,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",29,0,0,29,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,3,95,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,3,99,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,4,5,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",64,0,0,64,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,4,7,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",63,0,1,62,0.0,0.015873015873015872,0.9841269841269841,0,2,bound,0.9841269841269841,bound_constraint,"constrained,bound"
single,1,4,8,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",10,0,1,9,0.0,0.1,0.9,0,2,bound,0.9,bound_constraint,"constrained,bound"
single,1,4,10,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,1,4,18,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,1,4,29,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,8,3,0,0.7272727272727273,0.2727272727272727,0.0,5,0,diffusive,0.7272727272727273,constraint_diffusion,"diffusive,constrained"
