0,109.0,264.58263573884847,176.0664311856902,92545.0
0,110.0,264.61232708128085,176.318976819682,91851.0
0,108.0,264.4744562994597,176.35189487077145,91916.0
0,111.0,264.3169498252081,176.19463318572798,88871.0
0,112.0,264.62435283864505,176.13386043915057,90111.0
0,113.0,264.4615867770408,175.28450978423632,91202.0
0,115.0,264.45548867641065,176.56243865482307,93981.0
0,114.0,264.6197035591661,175.93056587613742,93226.0
0,117.0,264.8485186267572,176.08492127639872,91970.0
0,116.0,264.49444280923177,176.49028707597554,90798.0
0,119.0,264.6604724125391,176.58280637876496,91723.0
0,120.0,264.392748302657,176.43470959953314,90667.0
0,122.0,264.3907436004998,176.96991093639298,93003.0
0,118.0,264.9542780485975,176.08704220109823,92507.0
0,125.0,264.8575029079285,176.10254215015487,92908.0
0,126.0,265.0726667345269,176.04466163113668,92587.0
0,123.0,264.52337412398197,176.2825838423758,90319.0
0,121.0,264.9112128529819,176.93867193820108,92407.0
0,127.0,264.91933927524036,175.93924039407779,90454.0
0,124.0,264.4998328813706,175.8858459924154,94009.0
0,131.0,264.60715074044106,175.7524531377586,93466.0
0,128.0,264.72152884756076,176.40107600693815,90503.0
0,129.0,265.3012503761416,175.6024071164149,91310.0
0,130.0,265.31220738330467,175.129101347933,92385.0
0,133.0,264.9683295604528,175.36345390685617,91144.0
0,132.0,265.10311013815067,175.94504063244756,91763.0
0,135.0,265.7506830801229,176.1936390833646,91616.0
0,139.0,265.4257316524713,176.34413026136286,91779.0
0,137.0,265.05806277314406,176.20993943311765,91369.0
0,134.0,265.18321023106046,175.87147343967348,89369.0
0,138.0,265.5260939397448,176.5052477130312,92795.0
0,136.0,265.6825641890476,175.75753453770653,89998.0
0,141.0,265.5115372186502,176.236037438873,93087.0
0,140.0,264.7967742442342,176.71115904399926,90295.0
0,143.0,265.23591413643663,176.2207411810862,92331.0
0,142.0,265.2105245194403,175.775026381595,90502.0
0,147.0,265.2048783060055,176.37515583910627,92453.0
0,145.0,265.47806648414087,176.03682232463802,91444.0
0,146.0,265.50835609645594,176.3236346888305,90318.0
0,144.0,265.1467557646777,176.3312972125989,91947.0
0,149.0,265.70640125239544,175.59819955775475,91790.0
0,151.0,265.1475235133649,176.15958088934036,94332.0
0,154.0,265.2900804787968,177.35695550200444,92284.0
0,148.0,265.0946628897492,176.05869169663907,93060.0
0,150.0,265.56356384849573,175.64884012664587,89608.0
0,153.0,264.90187155387474,176.3775082517517,90935.0
0,155.0,264.9352426051876,177.29783888518844,88179.0
0,152.0,265.07939550221573,176.34830326067586,92321.0
0,157.0,265.8843075632625,176.82691128075342,91957.0
0,156.0,265.2226485443215,176.96151878992245,93286.0
0,159.0,265.6799191626546,177.0418220780798,91410.0
0,158.0,265.4725847235126,176.5859224945123,88307.0
0,163.0,264.9820204055639,177.1603512718241,90836.0
0,161.0,264.4007755453397,177.08940538002454,90762.0
0,160.0,264.7031425038709,176.2319656109466,92703.0
0,162.0,265.29992485102144,177.33246053697448,92996.0
0,166.0,264.75772423706974,176.2584831751672,93061.0
0,165.0,264.9438145559602,176.64669306754536,93572.0
0,170.0,264.82961896363383,175.9948739641644,90887.0
0,167.0,265.41895053425264,176.0294139584702,89355.0
0,169.0,264.961150001231,175.95226284228548,94713.0
0,173.0,265.33412768674157,176.32305296565545,90283.0
0,168.0,265.0934928839526,176.09892222740703,92284.0
0,164.0,265.213032199689,176.79078297928461,91570.0
0,174.0,264.81624502749617,176.59631851504565,90205.0
0,171.0,265.12247105471727,176.46931598228136,91015.0
0,172.0,265.231881112144,176.36867737376795,95146.0
0,176.0,265.3110326472583,176.24248772471105,90881.0
0,175.0,265.21153441298384,176.42376021021045,93099.0
0,179.0,265.1530189646367,176.14191538666265,90446.0
0,178.0,264.3894685808845,176.17567791877576,91946.0
0,181.0,264.87057951659204,175.96866025270978,91542.0
0,177.0,264.50982836818474,175.87951212328852,89422.0
0,180.0,265.217949984765,176.07284287802764,91161.0
0,182.0,265.218378918733,175.37573715925197,91111.0
0,187.0,265.53947914236585,175.7890104768004,91069.0
0,185.0,265.2863250938405,175.83220283244322,89462.0
0,184.0,265.2731636351637,175.72161346003853,90551.0
0,0.0,263.9368160276443,177.61306295980432,90507.0
0,183.0,264.949376043445,175.0823447938891,92526.0
0,190.0,265.45655291573564,175.55301168499827,92764.0
0,3.0,263.92754453913903,177.42316664065126,89631.0
0,186.0,266.1322264500221,174.79979683178578,88503.0
0,10.0,264.02352473487304,179.34513227919166,91547.0
0,188.0,265.4324856271634,175.70453607214384,90048.0
0,6.0,263.73241618362084,178.4841699875162,90540.0
0,192.0,265.06529123936053,175.39673513038014,92044.0
0,12.0,264.60850757390165,178.83311388457548,92165.0
0,189.0,265.3208902870307,175.3571401277378,90033.0
0,1.0,264.48984648521633,177.45942521841727,91413.0
