source_file,Video #,Cell,Track,keep_for_condensate_pool,filter_rule,filter_reason,n_valid_behavior_frames,n_diffusive,n_constrained,n_bound,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,dominant_state,dominant_state_name,dominant_fraction,category,present_states
multi,3,1,117,False,reject_constraint_diffusion,"frac_constrained=0.300, max_consecutive_diffusive=7",10,7,3,0,0.7,0.3,0.0,7,0,diffusive,0.7,constraint_diffusion,"diffusive,constrained"
multi,3,1,131,True,multi_bound_constraint,frac_constrained=0.360 >= 0.150,25,0,9,16,0.0,0.36,0.64,0,2,bound,0.64,bound_constraint,"constrained,bound"
multi,3,1,135,False,reject_constraint_diffusion,"frac_constrained=0.647, max_consecutive_diffusive=6",17,6,11,0,0.35294117647058826,0.6470588235294118,0.0,6,1,constrained,0.6470588235294118,constraint_diffusion,"diffusive,constrained"
multi,3,2,16,True,multi_bound_constraint,frac_constrained=0.550 >= 0.150,20,0,11,9,0.0,0.55,0.45,0,1,constrained,0.55,bound_constraint,"constrained,bound"
multi,3,2,18,False,reject_all_three,"frac_constrained=0.776, max_consecutive_diffusive=4",85,4,66,15,0.047058823529411764,0.7764705882352941,0.17647058823529413,4,1,constrained,0.7764705882352941,all_three,"diffusive,constrained,bound"
multi,3,2,22,True,multi_bound_constraint,frac_constrained=0.875 >= 0.150,32,0,28,4,0.0,0.875,0.125,0,1,constrained,0.875,bound_constraint,"constrained,bound"
multi,3,2,35,False,reject_constraint_diffusion,"frac_constrained=0.652, max_consecutive_diffusive=4",23,8,15,0,0.34782608695652173,0.6521739130434783,0.0,4,1,constrained,0.6521739130434783,constraint_diffusion,"diffusive,constrained"
multi,3,2,36,False,reject_constraint_diffusion,"frac_constrained=0.471, max_consecutive_diffusive=6",17,9,8,0,0.5294117647058824,0.47058823529411764,0.0,6,0,diffusive,0.5294117647058824,constraint_diffusion,"diffusive,constrained"
multi,3,2,37,False,reject_constraint_diffusion,"frac_constrained=0.214, max_consecutive_diffusive=8",14,11,3,0,0.7857142857142857,0.21428571428571427,0.0,8,0,diffusive,0.7857142857142857,constraint_diffusion,"diffusive,constrained"
multi,3,2,44,True,multi_constraint_diffusion,frac_constrained=0.806 >= 0.300; max_consecutive_diffusive=3 < 4,31,6,25,0,0.1935483870967742,0.8064516129032258,0.0,3,1,constrained,0.8064516129032258,constraint_diffusion,"diffusive,constrained"
multi,3,2,68,True,multi_bound_constraint,frac_constrained=0.862 >= 0.150,29,0,25,4,0.0,0.8620689655172413,0.13793103448275862,0,1,constrained,0.8620689655172413,bound_constraint,"constrained,bound"
multi,3,2,71,True,multi_bound_constraint,frac_constrained=0.512 >= 0.150,41,0,21,20,0.0,0.5121951219512195,0.4878048780487805,0,1,constrained,0.5121951219512195,bound_constraint,"constrained,bound"
