source_file,Video #,Cell,Track,keep_for_condensate_pool,filter_rule,filter_reason,n_valid_behavior_frames,n_diffusive,n_constrained,n_bound,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,dominant_state,dominant_state_name,dominant_fraction,category,present_states
single,3,4,65,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",22,21,1,0,0.9545454545454546,0.045454545454545456,0.0,17,0,diffusive,0.9545454545454546,constraint_diffusion,"diffusive,constrained"
single,3,4,67,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",12,10,2,0,0.8333333333333334,0.16666666666666666,0.0,10,0,diffusive,0.8333333333333334,constraint_diffusion,"diffusive,constrained"
single,3,4,68,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",12,12,0,0,1.0,0.0,0.0,12,0,diffusive,1.0,other,diffusive
single,3,4,69,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",14,14,0,0,1.0,0.0,0.0,14,0,diffusive,1.0,other,diffusive
single,3,4,74,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,3,4,76,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",14,11,3,0,0.7857142857142857,0.21428571428571427,0.0,6,0,diffusive,0.7857142857142857,constraint_diffusion,"diffusive,constrained"
single,3,4,78,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",16,16,0,0,1.0,0.0,0.0,16,0,diffusive,1.0,other,diffusive
single,3,4,81,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,3,4,87,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",24,24,0,0,1.0,0.0,0.0,24,0,diffusive,1.0,other,diffusive
single,3,4,88,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",14,12,2,0,0.8571428571428571,0.14285714285714285,0.0,12,0,diffusive,0.8571428571428571,constraint_diffusion,"diffusive,constrained"
single,3,4,91,True,single_like_constrained,"dominant=constrained, fraction=1.000",15,0,15,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,3,4,92,True,single_like_constrained,"dominant=constrained, fraction=1.000",14,0,14,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,3,4,96,True,single_like_bound,"dominant=bound, fraction=0.941",34,0,2,32,0.0,0.058823529411764705,0.9411764705882353,0,2,bound,0.9411764705882353,bound_constraint,"constrained,bound"
single,3,4,99,True,single_like_bound,"dominant=bound, fraction=1.000",17,0,0,17,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,3,4,104,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",14,14,0,0,1.0,0.0,0.0,14,0,diffusive,1.0,other,diffusive
single,3,4,105,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",16,16,0,0,1.0,0.0,0.0,16,0,diffusive,1.0,other,diffusive
single,3,4,106,True,single_like_bound,"dominant=bound, fraction=0.960",25,0,1,24,0.0,0.04,0.96,0,2,bound,0.96,bound_constraint,"constrained,bound"
single,3,4,114,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,3,4,116,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",14,14,0,0,1.0,0.0,0.0,14,0,diffusive,1.0,other,diffusive
single,3,4,119,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,3,4,121,True,single_like_bound,"dominant=bound, fraction=1.000",80,0,0,80,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,3,4,128,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,3,4,133,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",13,12,1,0,0.9230769230769231,0.07692307692307693,0.0,9,0,diffusive,0.9230769230769231,constraint_diffusion,"diffusive,constrained"
single,3,4,138,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",14,14,0,0,1.0,0.0,0.0,14,0,diffusive,1.0,other,diffusive
