source_file,Video #,Cell,Track,keep_for_condensate_pool,filter_rule,filter_reason,n_valid_behavior_frames,n_diffusive,n_constrained,n_bound,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,dominant_state,dominant_state_name,dominant_fraction,category,present_states
single,2,4,40,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",17,17,0,0,1.0,0.0,0.0,17,0,diffusive,1.0,other,diffusive
single,3,1,5,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",13,12,1,0,0.9230769230769231,0.07692307692307693,0.0,6,0,diffusive,0.9230769230769231,constraint_diffusion,"diffusive,constrained"
single,3,1,6,True,single_like_constrained,"dominant=constrained, fraction=1.000",12,0,12,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,3,1,10,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,3,1,12,True,single_like_constrained,"dominant=constrained, fraction=1.000",17,0,17,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,3,1,24,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",75,0,1,74,0.0,0.013333333333333334,0.9866666666666667,0,2,bound,0.9866666666666667,bound_constraint,"constrained,bound"
single,3,1,25,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",122,0,0,122,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,3,1,26,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",16,15,1,0,0.9375,0.0625,0.0,8,0,diffusive,0.9375,constraint_diffusion,"diffusive,constrained"
single,3,1,28,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",13,13,0,0,1.0,0.0,0.0,13,0,diffusive,1.0,other,diffusive
single,3,1,32,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,10,1,0,0.9090909090909091,0.09090909090909091,0.0,6,0,diffusive,0.9090909090909091,constraint_diffusion,"diffusive,constrained"
single,3,1,34,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,12,0,0,1.0,0.0,0.0,12,0,diffusive,1.0,other,diffusive
single,3,1,37,True,single_like_constrained,"dominant=constrained, fraction=1.000",14,0,14,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,3,1,49,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",13,0,0,13,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,3,1,55,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,3,2,4,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",14,0,1,13,0.0,0.07142857142857142,0.9285714285714286,0,2,bound,0.9285714285714286,bound_constraint,"constrained,bound"
single,3,2,6,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,12,0,0,1.0,0.0,0.0,12,0,diffusive,1.0,other,diffusive
single,3,2,7,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",19,0,0,19,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,3,2,13,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,11,1,0,0.9166666666666666,0.08333333333333333,0.0,8,0,diffusive,0.9166666666666666,constraint_diffusion,"diffusive,constrained"
single,3,2,17,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",17,17,0,0,1.0,0.0,0.0,17,0,diffusive,1.0,other,diffusive
single,3,2,18,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",40,0,1,39,0.0,0.025,0.975,0,2,bound,0.975,bound_constraint,"constrained,bound"
single,3,2,28,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",27,0,0,27,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,3,2,31,True,single_like_constrained,"dominant=constrained, fraction=1.000",12,0,12,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
