protein,dataset_name,condition,genotype,treatment,replicate,track_id,P_free_like,P_chromatin_bound_like,P_mcm_bound_like,distance_to_NLS,distance_to_H2B,distance_to_MCM2_Bound,distance_to_H2B_Bound,distance_to_MCM2_Bound_HighConfidence,control_outlier_score,trapping_score,temporal_score,trap_prob_mean,max_trap_dwell_frames,n_supported_high_score_windows,frac_diffusive,max_consecutive_diffusive,passed_not_free_gate,passed_not_h2b_gate,passed_not_mcm2_gate,passed_temporal_support_gate,passed_no_diffusive_burst_gate,passed_control_outlier_gate,passed_feature_completeness_gate,passed_target_protein_gate,failed_gate_count,first_failed_gate,all_failed_gates,near_miss_target_specific,final_control_guided_class,classification_reason
NONO,HAP1-0426-CT,CT,HAP1,CT,426,108,0.0,1.0,0.0,3.2632663145696057,1.3131356249652493,3.047091278787815,1.6106391331261034,3.047091278787815,1.3131356249652493,,,0.9981557178207672,23.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,108,0.0,1.0,0.0,3.2632663145696057,1.3131356249652493,3.047091278787815,1.192040724938575,3.047091278787815,1.3131356249652493,,,0.9981557178207672,23.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,109,0.0,1.0,0.0,3.4499728992218124,1.068121912217742,1.5382251092988235,1.6106391331261034,1.5382251092988235,1.068121912217742,,,0.9991276767242006,31.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,109,0.0,1.0,0.0,3.4499728992218124,1.068121912217742,1.5382251092988235,0.6779031458374795,1.5382251092988235,1.068121912217742,,,0.9991276767242006,31.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,113,0.0,1.0,0.0,3.487070557024217,1.1427546881045272,1.4874979051424535,1.6106391331261034,1.4874979051424535,1.1427546881045272,,,0.9985896024024294,30.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,113,0.0,1.0,0.0,3.487070557024217,1.1427546881045272,1.4874979051424535,0.6103728579181945,1.4874979051424535,1.1427546881045272,,,0.9985896024024294,30.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,117,0.0,1.0,0.0,3.26653787564534,1.3272696549443528,3.0622082537014874,1.6106391331261034,3.0622082537014874,1.3272696549443528,,,0.9981630670817606,39.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,117,0.0,1.0,0.0,3.26653787564534,1.3272696549443528,3.0622082537014874,0.8598681730674245,3.0622082537014874,1.3272696549443528,,,0.9981630670817606,39.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,118,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.9979550312278416,41.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,118,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.146444053256168,3.952440523112181,2.200414555087334,,,0.9979550312278416,41.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,121,0.3769527283937052,0.6230472716062957,0.0,3.2446340929177806,0.701272723854977,2.054132298029324,1.6106391331261034,2.054132298029324,0.701272723854977,,,0.9981172729126646,28.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,121,0.3769527283937052,0.6230472716062957,0.0,3.2446340929177806,0.701272723854977,2.054132298029324,1.0367559414571705,2.054132298029324,0.701272723854977,,,0.9981172729126646,28.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,124,0.0,1.0,0.0,3.20249438678393,0.8983465355035387,2.5610485715135827,1.6106391331261034,2.5610485715135827,0.8983465355035387,,,0.9985770425412018,27.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,124,0.0,1.0,0.0,3.20249438678393,0.8983465355035387,2.5610485715135827,1.0812934534294882,2.5610485715135827,0.8983465355035387,,,0.9985770425412018,27.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,130,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.996194065487984,12.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,130,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6117794290247927,3.952440523112181,2.200414555087334,,,0.996194065487984,12.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,131,0.0,1.0,0.0,3.2039132961879737,0.7826792465811162,2.37961477070808,1.6106391331261034,2.37961477070808,0.7826792465811162,,,0.9980103945339251,28.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,131,0.0,1.0,0.0,3.2039132961879737,0.7826792465811162,2.37961477070808,1.0367559414571705,2.37961477070808,0.7826792465811162,,,0.9980103945339251,28.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,135,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.9965497285262634,14.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,135,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.5558116880159256,3.952440523112181,2.200414555087334,,,0.9965497285262634,14.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,140,0.0,1.0,0.0,3.252869162705382,1.266067799739462,2.996387454541302,1.6106391331261034,2.996387454541302,1.266067799739462,,,0.9979054333177144,29.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,140,0.0,1.0,0.0,3.252869162705382,1.266067799739462,2.996387454541302,1.0184201186188637,2.996387454541302,1.266067799739462,,,0.9979054333177144,29.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,144,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.9959677344027754,11.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,144,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6405504618844104,3.952440523112181,2.200414555087334,,,0.9959677344027754,11.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,155,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.9966919937381286,15.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,155,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.5286726201080816,3.952440523112181,2.200414555087334,,,0.9966919937381286,15.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,9,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.9959677344027754,11.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,9,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6405504618844104,3.952440523112181,2.200414555087334,,,0.9959677344027754,11.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,13,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.9977199746230592,31.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,13,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.2019134253626802,3.952440523112181,2.200414555087334,,,0.9977199746230592,31.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,16,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.9965497285262634,14.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,16,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.5558116880159256,3.952440523112181,2.200414555087334,,,0.9965497285262634,14.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,19,0.0,1.0,0.0,3.228590763527805,1.1376000331333456,2.854339634231557,1.6106391331261034,2.854339634231557,1.1376000331333456,,,0.9981912630157072,22.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,19,0.0,1.0,0.0,3.228590763527805,1.1376000331333456,2.854339634231557,1.1930484735375497,2.854339634231557,1.1376000331333456,,,0.9981912630157072,22.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,20,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.9965497285262634,14.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,20,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.5558116880159256,3.952440523112181,2.200414555087334,,,0.9965497285262634,14.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,21,0.0,1.0,0.0,3.2637149760480715,0.7167497838030309,1.9720020351587373,1.6106391331261034,1.9720020351587373,0.7167497838030309,,,0.9981356741834224,15.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,21,0.0,1.0,0.0,3.2637149760480715,0.7167497838030309,1.9720020351587373,1.3461804977717962,1.9720020351587373,0.7167497838030309,,,0.9981356741834224,15.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,22,0.0,1.0,0.0,3.5074682483625743,1.1832332329219264,1.4626893890907475,1.6106391331261034,1.4626893890907475,1.1832332329219264,,,0.9992850694741364,59.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,22,0.0,1.0,0.0,3.5074682483625743,1.1832332329219264,1.4626893890907475,0.7740752012091803,1.4626893890907475,1.1832332329219264,,,0.9992850694741364,59.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,35,0.0,1.0,0.0,3.3311276727775065,0.8274471392247347,1.7652106856679732,1.6106391331261034,1.7652106856679732,0.8274471392247347,,,0.998346661066724,34.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,35,0.0,1.0,0.0,3.3311276727775065,0.8274471392247347,1.7652106856679732,0.8098924906038133,1.7652106856679732,0.8274471392247347,,,0.998346661066724,34.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,47,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.9966919937381286,15.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,47,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.5286726201080816,3.952440523112181,2.200414555087334,,,0.9966919937381286,15.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,49,0.0,1.0,0.0,3.271383765431896,1.347688706174496,3.083966874240325,1.6106391331261034,3.083966874240325,1.347688706174496,,,0.9966835317980716,16.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,49,0.0,1.0,0.0,3.271383765431896,1.347688706174496,3.083966874240325,1.4166181573271839,3.083966874240325,1.347688706174496,,,0.9966835317980716,16.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,50,0.4597940424674173,0.5402059575325827,0.0,3.20181589103132,0.8186269989797927,2.442335122883106,1.6106391331261034,2.442335122883106,0.8186269989797927,,,0.9971955934619674,18.0,,0.0,0.0,True,True,True,False,True,False,True,True,2,temporal_support,temporal_support;control_outlier,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,50,0.4597940424674173,0.5402059575325827,0.0,3.20181589103132,0.8186269989797927,2.442335122883106,1.277699277225437,2.442335122883106,0.8186269989797927,,,0.9971955934619674,18.0,,0.0,0.0,True,True,True,False,True,False,True,True,2,temporal_support,temporal_support;control_outlier,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,51,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.9959677344027754,11.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,51,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6405504618844104,3.952440523112181,2.200414555087334,,,0.9959677344027754,11.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,55,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.9974886789239532,25.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,55,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.296363686611269,3.952440523112181,2.200414555087334,,,0.9974886789239532,25.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,57,0.0,1.0,0.0,3.201635045844512,0.8250369962695071,2.452726734497035,1.6106391331261034,2.452726734497035,0.8250369962695071,,,0.9982907170185028,34.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,57,0.0,1.0,0.0,3.201635045844512,0.8250369962695071,2.452726734497035,0.755362169466049,2.452726734497035,0.8250369962695071,,,0.9982907170185028,34.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,58,0.0,1.0,0.0,3.4479340946876094,1.06398673169234,1.541238422190461,1.6106391331261034,1.541238422190461,1.06398673169234,,,0.9993743468775352,44.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,58,0.0,1.0,0.0,3.4479340946876094,1.06398673169234,1.541238422190461,0.2366798683546754,1.541238422190461,1.06398673169234,,,0.9993743468775352,44.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,67,0.0,1.0,0.0,3.434813218919761,1.0373054331691438,1.5612338551835734,1.6106391331261034,1.5612338551835734,1.0373054331691438,,,0.9988901934064456,38.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,67,0.0,1.0,0.0,3.434813218919761,1.0373054331691438,1.5612338551835734,0.8341163949909693,1.5612338551835734,1.0373054331691438,,,0.9988901934064456,38.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,84,0.0,1.0,0.0,3.210998394475832,1.0090562318623877,2.703763693610508,1.6106391331261034,2.703763693610508,1.0090562318623877,,,0.9973403227420998,11.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,84,0.0,1.0,0.0,3.210998394475832,1.0090562318623877,2.703763693610508,1.5626244753409886,2.703763693610508,1.0090562318623877,,,0.9973403227420998,11.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,88,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.6106391331261034,3.952440523112181,2.200414555087334,,,0.9970239458988976,18.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,88,0.3586551769343856,0.6413448230656151,0.0,3.5823074415792897,2.200414555087334,3.952440523112181,1.4510119276894842,3.952440523112181,2.200414555087334,,,0.9970239458988976,18.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,95,0.0,1.0,0.0,3.5032839433529714,1.1749641952542598,1.4676106354605711,1.6106391331261034,1.4676106354605711,1.1749641952542598,,,0.9991238634072008,37.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,95,0.0,1.0,0.0,3.5032839433529714,1.1749641952542598,1.4676106354605711,0.6691662002189089,1.4676106354605711,1.1749641952542598,,,0.9991238634072008,37.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,5,0.0,1.0,0.0,3.203520589858321,0.787338022763094,2.388260043686985,1.6106391331261034,2.388260043686985,0.787338022763094,,,0.9978549901838036,26.0,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
