dataset_name,protein,condition,replicate,source_file,source_folder,track_id,cell_id,video_id,n_frames,track_length,is_control,control_role,P_free_like,P_chromatin_bound_like,P_mcm_bound_like,supervised_control_prediction,distance_to_NLS_centroid,distance_to_H2B_centroid,distance_to_MCM2_Bound_centroid,nearest_control_class,nearest_control_distance,control_outlier_score,is_control_outlier,max_trap_dwell_frames,mean_trap_dwell_frames,trap_prob_mean,frac_supported_high_score_windows,max_consecutive_diffusive,frac_bound,frac_constrained,frac_diffusive,max_consecutive_constrained,max_consecutive_bound,n_state_switches,trapping_score,temporal_score,n_supported_high_score_windows,supported_temporal_trapping,diffusive_burst_flag,final_control_guided_class,classification_reason,distance_to_H2B_Bound,distance_to_MCM2_Bound,genotype,treatment,distance_to_NLS,distance_to_H2B,distance_to_MCM2_Bound_HighConfidence,passed_target_protein_gate,passed_not_free_gate,passed_not_h2b_gate,passed_not_mcm2_gate,passed_temporal_support_gate,passed_no_diffusive_burst_gate,passed_control_outlier_gate,usable_feature_count,passed_feature_completeness_gate,failed_gate_count,first_failed_gate,all_failed_gates,failed_only_one_gate,near_miss_target_specific,old_classification,manual_review_score,ambiguous_reason,suggested_manual_review_priority
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,69,5.0,1,67,67,False,target,0.31,0.69,0.0,chromatin_bound_like,5.91125877955373,6.641345940891573,8.106095092182375,NLS,5.91125877955373,5.91125877955373,True,,,,,12.0,0.0895522388059701,0.4477611940298507,0.4626865671641791,12.0,6.0,11.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4661876840950798,8.106095092182375,WT,CT,5.91125877955373,6.641345940891573,8.106095092182375,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.429159802306425,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,100,1.0,5,57,57,False,target,0.2033333333333333,0.7966666666666666,0.0,chromatin_bound_like,6.458457232560824,5.608145537646692,7.049787476374108,H2B,5.608145537646692,5.608145537646692,True,,,,,0.0,0.1929824561403508,0.8070175438596491,0.0,45.0,11.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.0800914635536416,7.049787476374108,HAP1,CT,6.458457232560824,5.608145537646692,7.049787476374108,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.4283360790774298,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,100,1.0,5,57,57,False,target,0.2033333333333333,0.7966666666666666,0.0,chromatin_bound_like,6.458457232560824,5.608145537646692,7.049787476374108,H2B,5.608145537646692,5.608145537646692,True,,,,,0.0,0.1929824561403508,0.8070175438596491,0.0,45.0,11.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,7.049787476374108,HAP1,CT,6.458457232560824,5.608145537646692,7.049787476374108,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.4283360790774298,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,177,5.0,3,70,70,False,target,0.13,0.87,0.0,chromatin_bound_like,5.185011630601034,4.943725602795019,6.648854540118182,H2B,4.943725602795019,4.943725602795019,True,,,,,6.0,0.2285714285714285,0.6285714285714286,0.1428571428571428,25.0,12.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.458010600765704,6.648854540118182,HAP1,CT,5.185011630601034,4.943725602795019,6.648854540118182,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.42668863261944,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,114,2.0,1,79,79,False,target,0.34,0.66,0.0,chromatin_bound_like,5.85336276555713,6.885910342062151,8.4223362147022,NLS,5.85336276555713,5.85336276555713,True,,,,,16.0,0.0,0.5822784810126582,0.4177215189873418,15.0,0.0,10.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.9538803581647202,8.4223362147022,HAP1,CT,5.85336276555713,6.885910342062151,8.4223362147022,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.4233937397034597,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,4,4.0,6,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,23.0,23.0,0.9999439894638712,0.1538461538461538,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.420612822851852,Failed gates: temporal_support;control_outlier,high
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,26,1.0,3,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,23.0,23.0,0.9999439894638712,0.2307692307692307,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.420612822851852,Failed gates: temporal_support;control_outlier,high
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,26,1.0,3,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,23.0,23.0,0.9999439894638712,0.2307692307692307,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.8422742086587943,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.420612822851852,Failed gates: temporal_support;control_outlier,high
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,4,4.0,6,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,23.0,23.0,0.9999439894638712,0.1538461538461538,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.8422742086587943,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.420612822851852,Failed gates: temporal_support;control_outlier,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,249,5.0,5,120,120,False,target,0.03,0.97,0.0,chromatin_bound_like,5.480640066868984,4.197644130158971,3.735524475702064,MCM2_Bound,3.735524475702064,3.735524475702064,True,,,,,3.0,0.9333333333333332,0.0166666666666666,0.05,1.0,112.0,4.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,3.8465000025197593,3.735524475702064,HAP1,CT,5.480640066868984,4.197644130158971,3.735524475702064,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.4200988467874796,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,38,3.0,3,53,53,False,target,0.0933333333333333,0.9066666666666666,0.0,chromatin_bound_like,5.02334181552196,4.715987118653347,6.197754599570306,H2B,4.715987118653347,4.715987118653347,True,,,,,6.0,0.4150943396226415,0.4716981132075472,0.1132075471698113,12.0,6.0,9.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.107895557670666,6.197754599570306,HAP1,CT,5.02334181552196,4.715987118653347,6.197754599570306,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.4172158154859966,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,96,4.0,5,58,58,False,target,0.2533333333333333,0.7466666666666667,0.0,chromatin_bound_like,5.8979131664419775,5.488261436662579,7.247449798750093,H2B,5.488261436662579,5.488261436662579,True,,,,,3.0,0.0,0.896551724137931,0.1034482758620689,41.0,0.0,4.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.3591900468132618,7.247449798750093,HAP1,CT,5.8979131664419775,5.488261436662579,7.247449798750093,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.415156507413509,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,92,1.0,1,53,53,False,target,0.1,0.9,0.0,chromatin_bound_like,4.821194694733091,4.716827839305919,6.469155556924576,H2B,4.716827839305919,4.716827839305919,True,,,,,6.0,0.0,0.8867924528301887,0.1132075471698113,35.0,0.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.261739099903489,6.469155556924576,HAP1,CT,4.821194694733091,4.716827839305919,6.469155556924576,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.4147446457990114,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,184,2.0,5,105,105,False,target,0.0866666666666666,0.9133333333333332,0.0,chromatin_bound_like,5.521183718855469,4.663454226307051,5.901304131997369,H2B,4.663454226307051,4.663454226307051,True,,,,,4.0,0.5904761904761905,0.3714285714285714,0.0380952380952381,32.0,45.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.6408405329267732,5.901304131997369,HAP1,CT,5.521183718855469,4.663454226307051,5.901304131997369,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.4147446457990114,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,90,4.0,5,48,48,False,target,0.0897396853020085,0.9102603146979914,0.0,chromatin_bound_like,5.63257517514744,4.673410350191398,6.123274001237061,H2B,4.673410350191398,4.673410350191398,True,,,,,0.0,0.2083333333333333,0.7916666666666666,0.0,38.0,10.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.9187229863397053,6.123274001237061,WT,CT,5.63257517514744,4.673410350191398,6.123274001237061,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.414332784184514,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,102,1.0,4,52,52,False,target,0.06,0.94,0.0,chromatin_bound_like,4.893325235289803,4.549894193084363,5.864451273187933,H2B,4.549894193084363,4.549894193084363,True,,,,,5.0,0.4615384615384615,0.3653846153846153,0.173076923076923,6.0,10.0,9.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.9879544015488734,5.864451273187933,WT,CT,4.893325235289803,4.549894193084363,5.864451273187933,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.414332784184514,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,196,5.0,5,50,50,False,target,0.0766666666666666,0.9233333333333332,0.0,chromatin_bound_like,4.612703132502856,4.720069972079888,6.599724094474674,NLS,4.612703132502856,4.612703132502856,True,,,,,5.0,0.0,0.66,0.34,25.0,0.0,7.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.2158082843104494,6.599724094474674,HAP1,CT,4.612703132502856,4.720069972079888,6.599724094474674,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.414332784184514,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,90,4.0,5,48,48,False,target,0.0897396853020085,0.9102603146979914,0.0,chromatin_bound_like,5.63257517514744,4.673410350191398,6.123274001237061,H2B,4.673410350191398,4.673410350191398,True,,,,,0.0,0.2083333333333333,0.7916666666666666,0.0,38.0,10.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.123274001237061,WT,CT,5.63257517514744,4.673410350191398,6.123274001237061,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.414332784184514,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,76,4.0,1,83,83,False,target,0.0966666666666666,0.9033333333333332,0.0,chromatin_bound_like,5.493306764349405,4.713051620029373,6.301053464559342,H2B,4.713051620029373,4.713051620029373,True,,,,,3.0,0.3855421686746988,0.5783132530120482,0.036144578313253,30.0,19.0,7.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.8455102569737234,6.301053464559342,HAP1,CT,5.493306764349405,4.713051620029373,6.301053464559342,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.4139209225700164,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,31,1.0,7,69,69,False,target,0.1733333333333333,0.8266666666666667,0.0,chromatin_bound_like,5.054028879783605,5.024530901017624,6.372422144091979,H2B,5.024530901017624,5.024530901017624,True,,,,,9.0,0.5072463768115942,0.3623188405797101,0.1304347826086956,13.0,11.0,9.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4406499459063724,6.372422144091979,WT,CT,5.054028879783605,5.024530901017624,6.372422144091979,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.4077429983525533,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,6,2.0,1,31,31,False,target,0.0433333333333333,0.9566666666666668,0.0,chromatin_bound_like,4.219198196353914,3.731187202189618,5.537044618787361,H2B,3.731187202189618,3.731187202189618,True,,,,,3.0,0.0,0.9032258064516128,0.0967741935483871,28.0,0.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.2019134253626802,5.537044618787361,HAP1,CT,4.219198196353914,3.731187202189618,5.537044618787361,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.3999176276771004,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,38,2.0,7,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,22.0,22.0,0.9999417370361446,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.8919301777431065,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.3958194344221004,Failed gates: temporal_support;control_outlier,high
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,41,4.0,2,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,22.0,22.0,0.9999417370361446,0.25,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.3958194344221004,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,41,4.0,2,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,22.0,22.0,0.9999417370361446,0.25,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.8919301777431065,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.3958194344221004,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,38,2.0,7,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,22.0,22.0,0.9999417370361446,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.3958194344221004,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,50,2.0,8,120,120,False,target,0.1466666666666666,0.8533333333333334,0.0,chromatin_bound_like,6.004193607788622,4.719678407604842,5.699107426836286,H2B,4.719678407604842,4.719678407604842,True,,,,,0.0,0.6583333333333333,0.3416666666666667,0.0,13.0,54.0,9.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,3.2699075337836274,5.699107426836286,WT,CT,6.004193607788622,4.719678407604842,5.699107426836286,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.390856672158155,Failed gates: not_h2b_like;temporal_support,medium
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,50,2.0,8,120,120,False,target,0.1466666666666666,0.8533333333333334,0.0,chromatin_bound_like,6.004193607788622,4.719678407604842,5.699107426836286,H2B,4.719678407604842,4.719678407604842,True,,,,,0.0,0.6583333333333333,0.3416666666666667,0.0,13.0,54.0,9.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.699107426836286,WT,CT,6.004193607788622,4.719678407604842,5.699107426836286,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.390856672158155,Failed gates: not_h2b_like;temporal_support,medium
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,96,3.0,1,120,120,False,target,0.05,0.95,0.0,chromatin_bound_like,5.507711734037083,4.313348292336652,5.778140434251342,H2B,4.313348292336652,4.313348292336652,True,,,,,0.0,0.4833333333333333,0.5166666666666667,0.0,20.0,20.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.778140434251342,HAP1,CT,5.507711734037083,4.313348292336652,5.778140434251342,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.389621087314662,Failed gates: not_h2b_like;temporal_support,medium
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,96,3.0,1,120,120,False,target,0.05,0.95,0.0,chromatin_bound_like,5.507711734037083,4.313348292336652,5.778140434251342,H2B,4.313348292336652,4.313348292336652,True,,,,,0.0,0.4833333333333333,0.5166666666666667,0.0,20.0,20.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,3.2951253373229066,5.778140434251342,HAP1,CT,5.507711734037083,4.313348292336652,5.778140434251342,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.389621087314662,Failed gates: not_h2b_like;temporal_support,medium
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,75,5.0,2,94,94,False,target,0.0933333333333333,0.9066666666666666,0.0,chromatin_bound_like,5.311294255639298,4.558802925506362,5.705794198479957,H2B,4.558802925506362,4.558802925506362,True,,,,,4.0,0.6276595744680851,0.2978723404255319,0.0744680851063829,11.0,31.0,9.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.2059194601365286,5.705794198479957,WT,CT,5.311294255639298,4.558802925506362,5.705794198479957,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.3875617792421746,Failed gates: not_h2b_like;temporal_support,medium
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,71,6.0,5,53,53,False,target,0.1894793706040171,0.8105206293959829,0.0,chromatin_bound_like,4.933280310160291,5.131014330271078,6.769662174335945,NLS,4.933280310160291,4.933280310160291,True,,,,,9.0,0.1132075471698113,0.7169811320754716,0.1698113207547169,37.0,6.0,3.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.107895557670666,6.769662174335945,HAP1,CT,4.933280310160291,5.131014330271078,6.769662174335945,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.385502471169687,Failed gates: not_h2b_like;temporal_support,medium
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,30,2.0,8,82,82,False,target,0.0366666666666666,0.9633333333333334,0.0,chromatin_bound_like,4.837052981222104,3.661211553955122,5.510407341712163,H2B,3.661211553955122,3.661211553955122,True,,,,,0.0,0.2195121951219512,0.7804878048780488,0.0,21.0,8.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.510407341712163,WT,CT,4.837052981222104,3.661211553955122,5.510407341712163,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.385502471169687,Failed gates: not_h2b_like;temporal_support,medium
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,30,2.0,8,82,82,False,target,0.0366666666666666,0.9633333333333334,0.0,chromatin_bound_like,4.837052981222104,3.661211553955122,5.510407341712163,H2B,3.661211553955122,3.661211553955122,True,,,,,0.0,0.2195121951219512,0.7804878048780488,0.0,21.0,8.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.935083208959228,5.510407341712163,WT,CT,4.837052981222104,3.661211553955122,5.510407341712163,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.385502471169687,Failed gates: not_h2b_like;temporal_support,medium
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,35,3.0,2,133,133,False,target,0.06,0.94,0.0,chromatin_bound_like,5.736932870738134,4.309732897662894,5.064753056436239,H2B,4.309732897662894,4.309732897662894,True,,,,,0.0,0.7518796992481203,0.2481203007518796,0.0,11.0,64.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,3.834551540970198,5.064753056436239,WT,CT,5.736932870738134,4.309732897662894,5.064753056436239,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.377677100494234,Failed gates: not_h2b_like;temporal_support,medium
